item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,8473.66,9084.66,8686.14,6987.92
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),31948.0,29816.0,37032.0,34642.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.93,5.92,7.77,7.56
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.84,1.8,1.82,1.52
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.63,6.74,6.88,5.87
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.0,0.0
Beta,Beta,0.43,0.67,1.06,1.22
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,26.12,23.94,19.88,24.23
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,11.78,10.6,9.73,17.54
Tỷ suất lợi nhuận gộp biên,Gross profit margin,39.81,36.8,44.44,32.92
Tỷ lệ lãi EBIT,EBIT margin,36.72,34.54,42.68,31.38
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,46.83,46.04,54.33,43.35
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,27.7,26.19,32.51,23.4
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.9,6.18,7.77,5.51
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.82,6.91,8.23,5.82
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.62,3.71,4.53,3.08
ROE bình quân 4 quý gần nhất,ROE Trailling,29.33,30.98,30.65,25.75
ROA bình quân 4 quý gần nhất,ROA Trailling,14.65,14.96,14.37,11.89
Tăng trưởng  doanh thu thuần,Net revenue,7.35,19.42,34.35,66.05
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.15,26.4,126.71,262.22
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,5.87,35.39,197.24,409.94
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,9.79,52.6,226.54,293.69
Tăng trưởng tổng tài sản,Total assets,19.54,24.4,37.19,35.63
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.37,-12.26,20.96,22.06
Tăng trưởng nợ phải trả,Liabilities,0.03,6.96,29.14,32.72
Tăng trưởng vốn chủ sở hữu,Owner's equity,35.83,38.94,43.36,37.88
Tăng trưởng vốn điều lệ,Charter capital,39.16,39.16,23.1,23.1
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.35,0.58,0.64,0.8
Tỷ số thanh toán nhanh,Quick ratio,0.93,1.58,1.47,1.36
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.39,0.6,0.69,0.85
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.03,1.67,1.58,1.41
Khả năng thanh toán lãi vay,Interest coverage,13.8,15.35,17.4,10.85
