Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
TD6,2025,5,1.9933714188,2.6370257393,1.118768688584008,1.2211594483796147,2.0665556872,6.2574992532,27.906672800388407,58.0489865552,44.5141973059,130.4698566614884,6.287792805,0.019868507363170595,0.06694967465760401,0.011110817195854944,0.0787083694,0.058023269,0.0229611225,396542149847.0,104591893927,0.0,0.9904967745,0.0059159358,0.2659677494,-1.86466492557969,3.6370257392769907,452126974600.0,61935202.0,7.7300380319,0.5977925331,0.0858870395,2.1183460627,944.3679280645601,12211.5944837961,3.755761276,year,TD6
TD6,2024,5,1.89239595,2.2111994951,1.1458571271271192,1.1785038526749294,1.23465293,3.4600446877,51.66282384791978,83.3113124285,63.1872385965,198.1613748729198,4.3811577247,0.027626768648506782,0.07576018456453112,0.021633028368283177,0.0857688324,0.047549506,0.0267092819,181619954649.0,79948594661,0.0422535211,0.9992207092,0.0079489858,0.3699172565,-3.797446765844561,3.2111994951467526,439739934200.0,61935202.0,8.9013621319,0.6024587857,0.1519550591,3.6446352031,1010.7889945365804,11785.0385267493,7.608234642,year,TD6
TD6,2025,4,1.9933714188,2.6370257393,1.118768688584008,1.2211594483796147,2.0665556872,6.2574992532,27.906672800388407,58.0489865552,44.5141973059,130.4698566614884,6.287792805,0.04006216440040623,0.06504192566369948,0.031950953835934756,0.0787083694,0.058023269,0.0229611225,396542149847.0,48036782842,,0.9904967745,0.0059159358,0.3694695472,-3.2758244849662512,3.6370257392769907,452126974600.0,61935202.0,7.7300380319,0.5977925331,0.0858870395,2.1183460627,618.565614559552,12211.5944837961,3.2782737646,quarter,TD6
TD6,2025,3,1.8128524074999999,2.8095954191,1.2275406072029489,1.1593028869236592,2.0166185216,6.4866747356,29.29648761587397,69.4377832364,23.5572420493,122.29151290157397,5.2565042112,0.0255114169007816,0.1209624107594366,0.01050811547686945,0.0920185827,0.0674554432,0.023471382,324029991050.0,20246538480,,0.9212800281,0.0066692674,0.2226135,-1.589389106418436,3.8095954191008587,433546414000.0,61935202.0,6.5130855555,0.6038111419,0.0758056704,-30.8805065941,134.6491082890147,11593.0288692366,3.9545511255,quarter,TD6
TD6,2025,2,0.0,0.0,1.237485364411965,1.145837976094758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062249382692210215,0.07129632473545848,0.0036540047731741213,0.0,0.0,0.0,0.0,9855430068,,0.0,0.0,0.0,-0.767089020604611,4.164895546402721,452126974600.0,61935202.0,0.0,0.0,0.0,0.0,93.40542128206832,0.0,0.0,quarter,TD6
TD6,2025,1,0.0,0.0,1.2646642764718716,1.188278631068322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015668462765984912,0.03883855778909638,0.003585862201862068,0.0,0.0,0.0,0.0,26453142537,,0.0,0.0,0.0,-1.6699060158677086,4.496336769527404,563610338200.0,61935202.0,0.0,0.0,0.0,0.0,97.747783933925,0.0,0.0,quarter,TD6
TD6,2024,4,0.0,0.0,1.1458571271271192,1.1785038526749294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030095339523171054,0.07630109171759367,0.02804466888490358,0.0,0.0,0.0,0.0,49778686173,,0.0,0.0,0.0,-5.428339630715734,3.2111994951467526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,TD6
