Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
KHG,2025,3,0.3538031307,0.3053521179,4.3652339425029534e-05,1.1734504487090636,0.0735710655,1421.1321698387,150.94804190853662,81.2766708082,14.3102216283,246.53493434503665,4.4908335488,0.0625296493708215,0.2787263616619825,0.13432276630749707,0.0123957487,0.003480472,0.0096393782,22904195894.0,8480596787,1.9159983328,0.0603384535,1.8489240077,-0.24906285390973695,1.3053521178967098,3159529491150.0,449435205.0,48.5857362834,0.5990879298,6.3657673544,23.9034388351,40.534326415306076,11734.5044870906,187.8470507953,quarter,KHG
KHG,2025,2,0.3529461316,0.2973934577,5.0194536542106135e-05,1.169397016067533,0.0648836352,981.5582007232,187.07601847485324,124.7477080728,18.0154907651,329.83921731275325,2.9259054586,0.15595281382087361,0.3177739078212672,0.1399635162627695,0.0116718013,0.0008718925,0.009216817,6115894956.0,22830481985,1.9123225745,0.0826391708,1.8419010399,-0.7044938413523467,1.2973934576811919,3235933476000.0,449435205.0,53.0113392476,0.6157019302,7.5303397031,-7.3979485565,45.59000305728164,11693.9701606753,711.759749426,quarter,KHG
KHG,2025,1,0.3320173476,0.2780745147,6.622756429640156e-05,1.1648380157618048,0.0574583834,793.6691782109,213.66879563097407,173.7555462898,21.5314828829,408.95582480367403,2.1006523693,-0.025868938368275828,0.2130199774561816,0.15292825536678037,0.0109370208,-0.004562525,0.0087728707,-28293368606.0,-2597894513,2.2929572445,0.2050692067,2.1899737184,0.08399134940826215,1.2780745147413715,2943800592750.0,449435205.0,51.6161407974,0.5623099445,7.8808644256,-36.043493307,34.171461370054445,11648.380157618,-136.473076644,quarter,KHG
KHG,2024,4,0.3110197803,0.2627194751,0.00010656734421438383,1.1614208696247994,0.0477344055,514.1606995485,262.2345780181621,231.57696984,60.3213715236,554.1329193817621,1.5761498229,-0.05427533341567514,0.13967616196082197,0.09627778293381532,0.0105201794,-0.0065042591,0.0084157429,-40125130162.0,-6181271461,2.2119014676,0.1370838791,2.051837634,0.20953109554568491,1.262719475068156,2373017882400.0,449435205.0,43.440977691,0.4546155608,7.6587965601,-38.8511404497,24.39688107655029,11614.208696248,-81.0410904029,quarter,KHG
KHG,2024,3,0.2684109663,0.226919028,0.0001121909824607186,1.1589811815171445,0.0356163385,422.8135455564,360.32519596523696,408.8533408349,53.1641154317,822.342652231837,0.8927406567,-0.12215232275686282,0.21269503837471612,0.20618989273658064,0.0098016192,-0.00748802,0.0080026412,-45280864280.0,-8430144633,2.2013026009,0.0424524456,1.9375321238,0.2989456417050399,1.2269190279953404,2346051770100.0,449435205.0,45.9292924824,0.4503955787,10.3198605935,-3.4396745387,31.661652673603975,11589.8118151714,-71.2181235907,quarter,KHG
KHG,2024,2,0.27147272089999996,0.2187649414,7.608241348169476e-05,1.155815016249784,0.0360884216,402.1962964811,491.8253383748053,395.6557035929,290.5428895735,1178.0239315412055,0.9225192426,-0.12868988942260326,0.10358520169729216,0.18268135583853176,0.0094088098,-0.0077936042,0.0075309544,-47145477420.0,-11609352666,2.2550711006,0.0272745758,1.9376218738,0.3781531273091871,1.2187649413640078,2332568713950.0,449435205.0,47.463821283,0.4490337923,9.904779929,-18.2384442117,36.668294810149554,11558.1501624978,-68.6207410811,quarter,KHG
KHG,2024,1,0.23549617139999998,0.2183386461,0.00010082650417303444,1.152148186768769,0.0160377515,165.4207084501,1398.6582624538607,1172.5743111758,1102.2041844082,3673.4367580378607,0.3112809112,-0.39339878252117194,0.14911990504983433,0.3526189136749565,0.0153073097,-0.0095031622,0.0120476466,-58039651641.0,-14449381227,2.0007317937,0.0161209031,1.7435394645,0.45529682337303434,1.2183386461190326,2521331500050.0,449435205.0,31.4607536832,0.4869165325,23.6334901163,-4.9116747375,28.817397206344793,11521.4818676877,-60.0696364221,quarter,KHG
KHG,2023,4,0.2410357912,0.2372656424,0.00012329126530455766,1.171185579051601,0.0492029802,450.5819766328,416.0552201838471,405.0647393102,183.7703600952,1004.8903195892472,0.9010905284,-0.3606010900958539,0.42321656072634595,0.23640786538837216,0.0049220775,-0.0202169149,0.003775277,-124299785191.0,-11315243320,1.8888042458,0.0509100273,1.6749531987,0.361634286233267,1.235007444068182,2764026510750.0,449435205.0,108.9866856207,0.5351239494,8.3623985719,-8.6094222721,16.505614409979298,11492.6644704813,-28.2468435439,quarter,KHG
KHG,2023,3,0.23813149890000002,0.3244956978,0.00014760302249976695,1.169534519081566,0.1341974557,1209.9709908825,231.62004501522375,160.1486443232,176.3428385459,568.1115278843238,2.2791326242,-0.13323163022382042,0.14584441037517393,0.1592966975690034,0.0705782578,0.0244475626,0.0531253281,153649358383.0,-10282685095,1.4880688582,0.1806362164,1.3475116871,0.3601611198220431,1.324495697805415,2741554750500.0,449435205.0,7.446611719,0.5215750284,2.9519901297,-9.5196949223,27.355135973382414,11695.3451908157,22.7049748941,quarter,KHG
KHG,2023,2,0.1492850426,0.3037668949,0.00012067223711040892,1.166798506954968,0.1663632804,1441.6003638878,172.95894984399368,167.9558995766,123.2631467905,464.17799621109367,2.1731895153,0.58206525277512,-0.15100967970095652,-1.2299120190692672,0.0799780447,0.0326463822,0.0589422817,197124951421.0,-22469326887,1.3875896003,0.0292698238,1.2212442584,0.8211363694984021,1.3037668948811274,2867396607900.0,449435205.0,6.9727152834,0.5467953517,2.4822722772,-6.5653359414,105.63925880483706,11667.9850695497,18.2809945081,quarter,KHG
KHG,2023,1,0.1535140942,0.315993896,0.00013960879217149723,1.1562345810744843,0.209950026,1662.9061833331,123.77824803630119,156.7526774143,115.249840407,395.7807658576012,2.3285088716,-0.12247596264036661,-0.010133872242075969,0.2175125366168095,0.089648248,0.0499842812,0.0647444017,300012109655.0,-31914206325,1.2685859533,0.0432442303,1.1401536348,1.0706196769528564,1.3159938960241617,2853913551750.0,449435205.0,6.2952303657,0.5491965129,1.9575810444,-16.3426476546,126.11025141877793,11562.3458107448,11.9351114027,quarter,KHG
KHG,2022,4,0.1960963102,0.3705942906,0.00018212036275069938,1.1436235559326067,0.2073829728,2746.3486587523,137.6065034765614,179.5436936282,139.7697626731,456.9199597778614,2.0329313307,0.3461185952680715,0.4178287447443966,0.3990124699903472,0.089958008,0.0554422677,0.0657213647,341139211621.0,217903306954,1.1446856595,0.102789429,0.9023150729,-6.6950607071988575,1.3705694521565954,2157288984000.0,449435205.0,4.818055232,0.419718532,1.5451098356,-2.0893607736,558.9310918244599,11436.2355593261,9.4977166781,quarter,KHG
KHG,2022,3,0.245343034,0.4429534808,0.00018631561561505545,1.0877304467501605,0.228891548,2430.277432536,84.7932487384531,187.2543544395,167.6004351148,439.6480382927531,1.9492203591,0.10946507033972203,0.2963002960716326,0.17755497836792292,0.1052567153,0.082518307,0.0748170867,502459132082.0,33235221827,0.9312281496,0.0530264296,0.6844334755,-0.9614315216758846,1.4429534808121687,1946054437650.0,449435205.0,3.6224214842,0.3980765651,1.2611482798,-0.5804732974,119.94683329046286,10877.3044675016,6.0279709135,quarter,KHG
KHG,2022,2,0.2196018381,0.4144536829,0.00019327565292673543,1.0757357634211142,0.2541989289,3136.7637345623,86.50197176522579,193.2985539199,143.9210702658,423.7215959509258,1.8882707221,0.3043813928717284,0.4843290901300409,0.33238194680777955,0.1210966355,0.0893852227,0.0869621752,527086494144.0,80394711484,0.9615969921,0.1272647597,0.7230083252,-2.068428059723692,1.4144536829422427,3013462194000.0,443156205.0,5.2716351158,0.6232941513,2.0815035913,-0.9120444216,198.1025078798118,10909.7766860559,7.2449158444,quarter,KHG
KHG,2022,1,0.3754880775,0.3940687564,0.0001044627154400914,1.056202279035306,0.3021537312,5069.9198442051,90.3692717523716,179.7695729099,97.0089916742,367.1478363364716,2.0303769659,0.04681736245889673,0.2258911479661921,0.24920114063459486,0.1344488214,0.0884676635,0.0978901924,507402622410.0,9312065050,1.5540565162,0.1246530229,1.1781005178,-0.648881065022938,1.394068756391652,3531954953850.0,443156205.0,6.0340529088,0.7440480234,2.5104354334,-0.8623906064,111.8490369484954,10711.6741781761,8.6427568324,quarter,KHG
KHG,2021,4,0.255362184,0.366792213,4.2282246611525335e-05,1.0451736381554713,0.2930638637,6485.6008195817,102.06926880720707,203.9300649966,110.3057318817,416.3050656855071,1.7898292731,0.4884701224570815,0.5167834381284725,0.40327288433217534,0.1281101247,0.0941634473,0.0940759564,504395240570.0,379267570981,1.8499666439,0.4782994344,1.5150575527,-21.991665834076418,1.374382760629884,5539452562500.0,443156205.0,9.2315280644,1.1792647363,4.3003424594,-1.5333802663,706.5613742653112,10599.8251412276,11.5758026549,quarter,KHG
KHG,2021,3,0.0,0.0,0.00010440361172066522,0.4629277374991129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27802100887294645,0.3557364700092227,0.21510715399900573,0.0,0.0,0.0,0.0,57902555165,0.0,0.0,0.0,-4.688294377625134,1.3789730367681516,7300921826300.0,318817547.0,37.8881646347,1.7973381771,24.097802233,19.1023294968,140.51825644025797,12741.0635860987,76.4780136053,quarter,KHG
KHG,2021,2,0.0,0.0,9.740472716900655e-05,0.45295974092728225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722618290994272,0.3645571559314015,0.21638882670031948,0.0,0.0,0.0,0.0,60796299723,0.0,0.0,0.0,-4.975409769200411,1.322620469131986,2395000393900.0,174817547.0,22.6667185806,1.3622859583,7.9050628418,11.4280311837,276.4013752749888,10056.6257155582,27.6110307379,quarter,KHG
KHG,2021,1,0.0,0.0,0.0,0.39279133124228666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07864086014023365,0.30952280889058176,0.09069569547605685,0.0,0.0,0.0,0.0,6301873659,0.0,0.0,0.0,-0.5287637819651905,1.3863898008613118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,KHG
