Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
TMB,2025,5,1.3459481617,2.8118839901,0.07729557759118363,5.80626428436,8.2003153783,525.5953566269,7.046966059650951,34.2789043203,9.3057675843,50.63163796425095,10.6479482713,0.0043054581927667555,0.041866436945293684,0.002674424725464308,0.0940977091,0.0636115653,0.0219311262,137844349351.0,129969830542,0.0,1.3073811464,0.0284948623,0.2739441513,-1.0146664042571718,3.811883990092884,811500000000.0,15000000.0,10.0515947125,0.9317522825,0.0268822334,0.6657383387,5382.230536266667,58062.6428436,13.8849088625,year,TMB
TMB,2024,5,2.7055150213,3.7840075477,0.05627023525884192,5.63339899342,10.4623136409,914.2782833759,8.608349532138009,25.7667809569,5.8718755764,40.24700606543801,14.1655257834,0.00769343966927365,0.037868840668040464,0.0047790835469934696,0.2591539958,0.102644378,0.050000271,326828129324.0,321399736604,0.0363636364,1.2326306361,0.0055566532,0.3280814036,-1.8447676419596326,4.784007547712982,825000000000.0,15000000.0,4.7108030185,0.9763199813,0.0197482667,4.871166406,13310.008346866667,56333.9899342,9.464972663,year,TMB
TMB,2023,5,3.4779314547,4.6676868092,0.06300386599036137,4.6384922854,11.9484014305,584.6585726218,5.200035047240092,24.3912174548,6.5486521723,36.139904674340094,14.9644026862,0.013429813308420326,0.040694167715264254,0.008935465147959776,0.5785974219,0.1599751918,0.1067645246,503921716805.0,498423119118,0.0263504611,1.1869688424,0.0084569178,0.3123512873,-8.193950411968215,5.667686809227837,1138500000000.0,15000000.0,3.7338819125,1.6363075614,0.0306764311,-0.4742294795,22108.236888266667,46384.922854,7.0068196493,year,TMB
TMB,2022,5,0.0,4.0359040424,0.18449550390103728,3.0035178767133335,15.118926486,298.0200820869,1.481702612487349,21.1513197276,6.8592338607,29.492256200787352,17.2566064293,0.011641255316546978,0.04045760679030673,0.007559840975317877,0.5254852455,0.6537631208,0.1185186326,302260315315.0,289157300880,0.0485436893,1.1961047431,0.0219772881,0.0902464731,-5.290073544870301,5.035904042386236,618000000000.0,15000000.0,3.7406194856,1.3717248137,0.0248802149,1.2891411693,12518.5995958,30035.1787671333,1.9123879804,year,TMB
TMB,2021,5,1.4843946368,2.538919595,0.28762828508543575,1.93706552472,6.1603182823,130.6352871194,3.50497035194706,51.1170198483,21.4424975331,76.06448773334705,7.1404788676,0.010819828020832273,0.05840436852061224,0.0059885968601038585,0.2248882767,0.1594882118,0.0341427019,121034359441.0,119330825380,0.0669642857,1.2637459036,0.0190409916,0.1617408394,-3.970512339774471,3.5001498767196884,336000000000.0,15000000.0,6.8441324247,1.176312731,0.0304654074,0.4122587709,4403.1766174,19042.5551041333,6.16511901,year,TMB
TMB,2020,5,4.7471315072,8.9613334691,0.3394755586790013,1.67468221496,5.2641081742,123.3015635216,3.1105203187470565,61.522723806,28.0949816252,92.72822574994706,5.9327672349,0.011274888081242202,0.07031244720848781,0.004584799635659468,0.2276402192,0.083578045,0.0263719887,133955559239.0,123914231908,0.0540540541,1.0702130947,0.0069220991,0.0591485255,-2.0730147263411913,10.22990634691601,277500000000.0,15000000.0,6.3916769962,1.0756850712,0.025249573,-0.2626231644,3359.2169383333335,17198.3422430667,11.094271686,year,TMB
TMB,2019,5,0.662809535,6.11275196,0.41189547708415686,1.5050695970133334,8.9770548258,118.25798682,2.008996103323824,34.5673160657,15.7476075569,52.32391972592382,10.559107317,0.010993629958215631,0.07281527145909789,0.005757025455994055,0.3120021385,0.3179611735,0.0516811332,129809725758.0,119361547127,0.0480769231,1.0920980951,0.0117948412,0.0824446325,-2.7592085673956253,7.112751960048948,312000000000.0,15000000.0,6.1968468302,1.3819958918,0.0287363278,2.227919449,4167.064429666667,15050.6959701333,3.4308606796,year,TMB
TMB,2018,5,1.5438693503,3.6486890977,0.5181427589018045,1.1661072415266667,7.6808010372,63.4209356778,5.835734985588492,30.9503107892,12.5980305431,49.38407631788849,11.7930964405,0.0028985265359830433,0.06150011370593691,0.0023361498528247406,0.0754920433,0.037211541,0.0179435022,27572459378.0,16557783891,0.0336538462,1.1248627715,0.0255136409,0.0962117123,-0.8901920321665256,4.648689097693681,208000000000.0,10000000.0,23.3678892583,1.1891416306,0.0364114862,2.1185021435,1334.5216585,17491.6086229,16.747305875,year,TMB
TMB,2017,5,2.0158983703,2.77492204,0.501092171569582,1.1909122976266666,4.4992140712,45.3092692817,22.644576942311154,44.5218936886,30.8297405058,97.99621113671117,8.1982137272,-0.0008534448827187328,0.06091181061005247,0.00413674524006356,0.1006830409,-0.0066555488,0.0186121024,9529996051.0,-3585680718,0.0336538462,1.1772669556,0.047897525,0.5542348057,0.1425480781249147,3.77492204004651,208000000000.0,10000000.0,28.0239199656,1.1643734551,0.049507067,3.4464705016,1738.0205732,17863.6844644,57.1218245079,year,TMB
