Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
PVA,2024,5,-0.5146642278,-14.0151202619,-0.32126269317570066,-0.15863242230156552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013168963,0.0003333565,-0.0001010989,-5606800.0,-5606800,1.0254395951,0.0015201328,0.8901550277,0.14017,-13.015120261887896,10923000000.0,21846000.0,-239.5037582115,0.0,0.0,-315.6316099726,-2.0876499130275565,0.0,-5014.4761780338,year,PVA
PVA,2023,5,-0.5141866728,-14.0365360732,-0.3216860415851833,-0.15842365731026276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.20874e-05,0.0001483797,-5.4667e-06,-2494800.0,-2494800,1.0255411866,0.0013400392,0.8902892117,0.0,-13.036536073223747,10923000000.0,21846000.0,-4378.3068783069,0.0,0.0,-166.7765990582,-0.11419939577039274,0.0,-11283.9739598365,year,PVA
PVA,2022,5,-0.8889390518,-14.3368083537,-0.32170923193473366,-0.15841223737068572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066731997,0.0635652687,-0.0004800703,-244310381.0,-244310381,1.0183507882,0.0013694925,0.8871766293,0.0,-13.336808353655535,10311312000.0,21846000.0,-44.7987401573,0.0,0.0,-58.4522463169,-10.536010574018126,0.0,-165.6775681791,year,PVA
PVA,2021,5,-1.0125117703,-15.4678932869,-0.3238632489933687,-0.1573586363132839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139671786,-2.8426476165,-0.0009267225,-1222656050.0,-1222656050,0.8616175342,0.0012574168,0.7317074174,0.0,-14.467893286948097,32769000000.0,21846000.0,-68.7249418688,0.0,0.0,137.4839244418,-21.826137050260918,0.0,-54.8162593707,year,PVA
PVA,2020,5,-1.1606400039,-16.6837723143,-0.32841851696535235,-0.1551760226082578,0.086690918,4.2721285671,1654.776371544485,534.5182221621,921.4323566868,3110.726950393385,0.6828579174,-0.026945818077410963,-0.01104519440841079,-0.026942685784338335,0.0385300849,-0.2353475151,-0.0023356862,-1281621748.0,-1281621748,0.9293650835,0.0016330112,0.8008752876,0.0,-15.683772314337768,56799600000.0,21846000.0,-44.3236886984,0.0,1.1941992174,92.9956928905,-58.659377780829445,0.0,-74.450495446,year,PVA
PVA,2019,5,-1.2195083765,-18.3406666529,-0.34132107869037054,-0.14931008483017486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406877555,-0.2301550856,-0.0023161416,-1647907176.0,-1647907176,1.0270045874,0.0012984757,0.8268076715,36.620159466666664,-17.34066665291258,21846000000.0,21846000.0,-16.4269876232,0.0,0.0,9.3522237608,-60.87543394671793,0.0,-37.0617973485,year,PVA
PVA,2018,5,-1.3472088857,-18.7924918022,-0.3399276848087028,-0.1499221201776069,0.0030026736,0.0872169545,13522.783604467368,0.0,0.0,13522.783604467368,0.0,-0.4229838088042969,1.0,0.714105973147012,-0.0431984032,-0.0690448195,0.0021442271,-785162545.0,-785162545,0.9984708487,0.001899813,0.8014161177,0.35125349572505177,-17.792491802225612,21846000000.0,21846000.0,16.4806157214,0.0,11.7689061278,-0.8718263127,60.677344639750984,0.0,-82.9513802534,year,PVA
PVA,2017,5,-2.1412336006,-23.8402222167,-1.0983351468313274,-0.13100189620525496,0.0027260852,0.058802473,8880.146499547825,71245.7019480414,106379.004992894,186504.85344048322,0.0051231161,-2.196418130671371,0.7490810688888382,0.8154417839688127,0.3966029112,-0.1285857752,0.0022229638,160668014.0,-4199687624,0.8652832667,0.0021973436,0.6820154867,0.0,-22.84022221672973,21846000000.0,21846000.0,14.011253787,0.0,11.4253617837,8.4074181026,71.37120026549482,0.0,510.2001667613,year,PVA
PVA,2016,5,2.1511792964,19.5346899482,0.9210326230270449,0.1669931601345784,0.0934567987,1.8391304293,284.189605079433,40639.9899860956,63688.2945361276,104612.47412730263,0.0089813014,0.5849574819760851,0.9877801287896999,0.5434490763981221,2.0478499219,0.3456177592,0.0507890109,46361364453.0,39731940567,0.9545356807,0.0014172929,0.7790083882,-32.465216063265146,20.534689948186685,21846000000.0,21846000.0,0.591830847,0.642340766,0.3216299272,7.9948322014,1689.671981598462,1556.8060644054,2.1470391341,year,PVA
PVA,2015,5,-197.619461273,-1634.4733257146,-93.36506336799941,-0.0019740380252677835,0.114473275,1.2789687879,259.72162397214004,553.8040137941,688.5603742756,1502.0860120418401,0.6590779245,-0.18855204745766288,0.121325373584752,-0.25433370875207073,-2.2704669705,-0.244691408,-0.0291144126,-15506467044.0,-20747829247,0.8700071309,0.0087836785,0.6928265049,1.1535445613331763,-1633.4733257145679,21846000000.0,21846000.0,-0.7805964873,0.0,0.1985319996,1.5840225395,-1281.0716116451524,0.0,-6.6058397969,year,PVA
PVA,2014,5,8.5991334491,47.1820719506,5.254765436563208,0.11482056944520735,0.2792052289,2.9881655878,92.66708105340714,353.2530354679,204.2693033091,650.1894198304071,1.0332536832,-0.08393101000379086,-0.003013568547150302,-0.07094113100362678,-0.8139099504,-0.1729859131,-0.0198071347,-6376264491.0,-31862811445,0.9228959265,0.2248850172,0.7038662472,1.5252079073807554,48.56027873742684,21846000000.0,21846000.0,-0.8111705538,0.8709240904,0.0575453565,0.5290051746,-1232.7863668863865,1148.2056944521,-29.0134676551,year,PVA
PVA,2013,5,7.3727770561,35.2861664873,2.9756146675447965,0.1881088556760963,0.1378407613,1.6405083132,170.6228574054256,543.3907616152,313.2686628804,1027.2822819010255,0.6717081441,-0.3668783978634581,-0.18190384253548375,-0.30836977017963446,-0.8730039317,-0.2827565368,-0.0425059239,-58423005280.0,-75945715844,0.9977704123,0.1699739655,0.5542771145,1.5433971980175687,36.533012727478955,21846000000.0,21846000.0,-0.3422307216,0.5316070827,0.105533609,0.9093084842,-2922.0053512313466,1881.088556761,-4.3475692101,year,PVA
PVA,2025,1,-0.5146642278,-14.0151202619,-0.32126269317570066,-0.15863242230156552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.86845e-05,0.0,0,1.0254395951,0.0016129792,0.8904517282,0.0,-13.015120261887896,10923000000.0,21846000.0,-273.075,0.0,0.0,436.92,0.0,0.0,0.0,quarter,PVA
PVA,2024,4,-0.5146642278,-14.0151202619,-0.32126269317570066,-0.15863242230156552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333565,-0.0001010989,-5606800.0,0,1.0254395951,0.0015201328,0.8904517282,0.0,-13.015120261887896,10923000000.0,21846000.0,-239.5037582115,0.0,0.0,-315.6316099726,-1.8309988098507737,0.0,-5011.9257036099,quarter,PVA
PVA,2024,3,-0.5141033865,-14.0301601935,-0.32163393591746053,-0.15844932242058044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004816866,-1.79607e-05,-8101600.0,0,1.0255365085,0.0014595543,0.8905358841,0.0,-13.030160193485916,10923000000.0,21846000.0,-1348.2521970969,0.0,0.0,-183.2509042592,0.0,0.0,-3468.557449763,quarter,PVA
PVA,2024,2,-0.5141033865,-14.0301601935,-0.32163393591746053,-0.15844932242058044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004816866,-1.79059e-05,-8101600.0,0,1.0255365085,0.0014595543,0.8905358841,0.0,-13.030160193485916,10923000000.0,21846000.0,-4378.3068783069,0.0,0.0,-166.7765990582,0.0,0.0,-11263.7746653038,quarter,PVA
PVA,2024,1,0.0,0.0,-0.32163393591746053,-0.15844932242058044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5606800,0.0,0.0,0.0,0.0,-13.030160193485916,10923000000.0,21846000.0,-47.4562925395,0.0,0.0,-61.9197524543,-0.2566511031767829,0.0,-166.0177184243,quarter,PVA
PVA,2023,4,-0.5141866728,-14.0365360732,-0.3216860415851833,-0.15842365731026276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001483797,-5.4667e-06,-2494800.0,-2494800,1.0255411866,0.0013400392,0.8905858407,0.0,-13.036536073223747,11272536000.0,21846000.0,-48.9748939008,0.0,0.0,-63.9011845329,-0.11419939577039274,0.0,-167.4484230819,quarter,PVA
PVA,2023,3,0.0,0.0,-0.32170923193473366,-0.15841223737068572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-13.192674070847955,12889140000.0,21846000.0,-55.9984251966,0.0,0.0,-73.0653078961,0.0,0.0,-174.0654321234,quarter,PVA
PVA,2023,2,0.0,0.0,-0.32170923193473366,-0.15841223737068572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-13.192674070847955,15292200000.0,21846000.0,-379.4389176217,0.0,0.0,-38917.0948458173,0.0,0.0,-1111.8737366121,quarter,PVA
PVA,2023,1,-0.8889390518,-14.3350745872,-0.32170923193473366,-0.15841223737068572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105135588,-8.61677e-05,-40408412.0,0,1.0183533107,0.0013696808,0.8874488457,0.0,-13.3350745872115,19661400000.0,21846000.0,-487.8500369422,0.0,0.0,-50036.2648017651,0.0,0.0,-1233.0808200283,quarter,PVA
PVA,2022,4,-0.8889390518,-14.3368083537,-0.32170923193473366,-0.15841223737068572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635652687,-0.0004800703,-244310381.0,-429000,1.0183507882,0.0013694925,0.8874643151,0.0,-13.336808353655535,27657036000.0,21846000.0,-120.15933271,0.0,0.0,-156.7808132143,-0.017986954133479813,0.0,-242.4628534061,quarter,PVA
PVA,2022,3,0.0,0.0,-0.3217128848311258,-0.15841043867527235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4837734,0.0,0.0,0.0,0.0,-13.694585424633255,37596966000.0,21846000.0,-78.8504166375,0.0,0.0,157.7398893095,-0.2198416186029479,0.0,-56.5785627888,quarter,PVA
PVA,2022,2,0.0,0.0,-0.3217575382634381,-0.15838845451341207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35141678,0.0,0.0,0.0,0.0,-13.696625018651883,34953600000.0,21846000.0,-73.3066046601,0.0,0.0,146.6495194045,-1.6070006408495834,0.0,-54.4535427065,quarter,PVA
PVA,2022,1,0.0,0.0,-0.32208432326521425,-0.1582277544493271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-203901969,0.0,0.0,0.0,0.0,-13.846474027720408,24030600000.0,21846000.0,-50.3982907038,0.0,0.0,100.8215445906,-8.691181360432116,0.0,-45.9282968853,quarter,PVA
PVA,2021,4,-1.0125117703,-15.4678932869,-0.3238632489933687,-0.1573586363132839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8426476165,-0.0009267225,-1222656050.0,-251104000,0.8616175342,0.0012574168,0.7319901321,0.0,-14.467893286948097,24030600000.0,21846000.0,-54.9799534951,0.0,0.0,109.9871395534,-11.492163233543899,0.0,-47.7150626728,quarter,PVA
PVA,2021,3,0.0,0.0,-0.3262458769571737,-0.15620941998992952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281841593,0.0,0.0,0.0,0.0,-14.726196319766515,72091800000.0,21846000.0,-56.2569895018,0.0,1.5157143913,118.0329948226,-12.899662684244255,0.0,-83.1744338564,quarter,PVA
PVA,2021,2,0.0,0.0,-0.32896242524325175,-0.1549194537215051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-395807125,0.0,0.0,0.0,0.0,-14.999343097431298,26215200000.0,21846000.0,-20.4570870916,0.0,0.5511688696,42.9210890264,16.710101757758856,0.0,-47.7473201844,quarter,PVA
PVA,2021,1,0.0,0.0,-0.3254519971728044,-0.15659046389728096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293903332,0.0,0.0,0.0,0.0,-15.434925516103316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,PVA
PVA,2020,3,0.0,0.0,-0.3364242712486223,-0.15148336065183557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037904343071080058,0.0,0.0037911631544378676,0.0,0.0,0.0,0.0,182275391,0.0,0.0,0.0,0.0,-16.2702456170229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,PVA
PVA,2020,2,0.0,0.0,-0.33458105612037403,-0.152317886148494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294251908,0.0,0.0,0.0,0.0,-16.98913001968378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,PVA
PVA,2020,1,0.0,0.0,-0.3375657497050259,-0.15097111972443467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-362909667,0.0,0.0,0.0,0.0,-17.14187296005062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,PVA
PVA,2019,4,-1.2195083765,-18.3406666529,-0.34132107869037054,-0.14931008483017486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2301550856,-0.0023161416,-1647907176.0,-289989854,1.0270045874,0.0012984757,0.8293363442,6.444218977777778,-17.34066665291258,21846000000.0,21846000.0,-16.4269876232,0.0,0.0,9.3522237608,-15.332449281332966,0.0,-37.0686366609,quarter,PVA
PVA,2019,3,0.0,0.0,-0.3448624239587759,-0.14777683990204157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-486669180,0.0,0.0,0.0,0.0,-17.827176633955037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,PVA
PVA,2019,2,0.0,0.0,-0.3580199100177711,-0.14234593604321158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-367809450,0.0,0.0,0.0,0.0,-18.565092381279463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,PVA
PVA,2019,1,0.0,0.0,-0.3628096602331963,-0.1404667096814062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7000057607188452,-1.9149244796207432,3.5575543024631457,0.0,0.0,0.0,0.0,-1731396992,0.0,0.0,0.0,0.0,-18.81951011723726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,PVA
