Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
MTH,2024,5,0.0556771616,0.2088628369,0.35994800601920013,2.950253244004169,1.0194298186,3.2496566386,83.11293215053146,17.9991644219,20.6105442627,121.72264083513147,20.2787191363,0.1123008584295901,0.19288105781775058,0.08928265276384757,0.1127546825,0.1284014117,0.0910173985,28456056053,19147240827,0.0873362445,3.7100445227,1.3741828003,2.9244643141,0.0,1.2088628369022314,109643139000,4787910,7.5817181206,0.7828161248,0.6430701291,3.4641225344,3179.3931264372136,29253.3575560109,2.7047072971,year,MTH
MTH,2023,5,0.0828273124,0.248285126,0.412350491583236,2.739670519433323,1.0296797796,2.9138506202,112.8200278514772,15.649114523,13.8220786867,142.2912210611772,23.3240033782,0.0803019210958581,0.14479534388805732,0.06897893047656982,0.0848520485,0.0883645145,0.0710262099,19966955741,12551089081,0.0584795322,3.009074431,1.1109869422,2.7618566468,0.0,1.248285125975167,81873261000,4787910,7.593992354,0.6300310906,0.5238254706,3.0351171478,2251.779986465911,27141.5177043846,3.5836717197,year,MTH
MTH,2022,5,0.0,0.1262512899,0.42837179357328636,2.593392422100666,0.9269355171,2.3226496743,115.56835092480904,14.415180814,3.4161126259,133.39964436470905,25.3205287336,0.07133163772513111,0.12422527631410193,0.05487195142171127,0.057276643,0.0738298715,0.0508627607,16386283510,9167403108,0.08,5.3202123123,0.7144264255,4.987807942,-156.62251868995799,1.1262512899282273,59848875000,4787910,8.4867508507,0.4819941592,0.4656845804,-4.4087572636,1472.8840542115454,25933.9242210067,3.2924943015,year,MTH
MTH,2021,5,0.0,0.1259496151,0.47081053407666906,2.549660578937365,0.7679975314,1.7174344191,92.38090471397234,15.6314066924,2.8426547316,110.85496613797235,23.3504256643,0.09133748608621264,0.19255298932142245,0.08175757754128253,0.070768229,0.0779180315,0.0627896177,17443254885,9511879052,0.0346020761,4.9723350169,1.4673637253,3.3312189759,0.0,1.1259496150638209,138370599000,4787910,16.2516904216,1.1334842072,1.3286988398,5.912294544,1778.2765515642525,25496.6057893737,6.6392057842,year,MTH
MTH,2020,5,0.0,0.1282216113,0.5381762851482502,2.4759747309577667,0.8122338156,1.6673993128,77.88719548492207,14.7622944934,7.9308909574,100.58038093572208,24.7251536788,0.06486229445964829,0.20072234818064463,0.06786056729144531,0.0626771353,0.0589403094,0.0551186475,17133961813,6987222898,0.0583090379,4.4275111117,1.1791455669,4.1859095063,0.0,1.1282216112787098,82112656500,4787910,11.2326008466,0.6926565035,0.7622506656,-7.8221020198,1526.8057891647923,24759.7473095777,3.746316174,year,MTH
MTH,2019,5,0.0,0.1463382472,0.5702021798563742,2.3959958307695843,0.9101487943,1.6759376355,67.97043584246708,34.1595498311,12.6866433925,114.8166290660671,10.6851525212,0.03882235925988233,0.11276567868932279,0.035955834766517994,0.036936363,0.0396481753,0.0327251597,13852733194,4548364287,0.0220125786,3.8356918118,2.26979646,3.5861271907,-716.3366139174568,1.1463382472309296,152255538000,4787910,36.1435166347,1.3272143295,1.299570312,4.6666379223,879.8258432176043,23959.9583076958,8.2403226642,year,MTH
MTH,2018,5,0.0,0.1108210665,0.6562082217644173,2.368013246447824,0.753568648,1.2974583775,98.10560131182926,50.6599289068,27.7300674828,176.49559770142926,7.2049054919,0.008039671650098031,0.10659158545240419,0.019082683520484887,0.0169817911,0.0074016458,0.014380112,11177885109,839186331,0.0188679245,4.0574346944,0.3334952721,2.3428481398,-4.4719243836426665,1.1108210665144136,152255538000,4787910,76.4387473164,1.3428978933,1.4586564237,16.3517077374,416.01937651292525,23680.1324644782,13.2462684617,year,MTH
MTH,2017,5,0.082297973,0.246493726,0.7136422226017586,2.5315803710596065,0.8695732931,1.6984377408,114.7812230953383,22.0501090876,24.2213819375,161.05271412043828,16.5532060884,0.003613842392559727,0.05999230129317598,0.04237613316088144,0.0450417276,0.0033232328,0.0368491537,11015393092,435958657,0.0188679245,2.1318294931,0.4242607046,1.7621376823,0.6497300520251078,1.2464937260274305,152255538000,4787910,29.7834961076,1.2561323497,1.2621093971,17.6008060609,1067.7054125912978,25315.8037105961,13.5769125637,year,MTH
MTH,2016,5,0.0,0.1946366879,0.5251738847651177,2.2093808184990946,1.6170715707,3.9551311144,67.1903144349862,9.1883057943,23.6204585971,99.99907882638621,39.7244071073,0.1046467175333625,0.16549891104764974,0.0743489836385234,0.1771378161,0.2059531322,0.1202276278,31159081017,21786374196,0.0251572327,3.3078769266,1.0189504659,3.1298922722,-137.6720969348598,1.1946366878547112,152255538000,4787910,10.9293970705,1.4393172845,0.7313306076,-168.5149999779,3232.871228364777,22093.8081849909,4.2130920515,year,MTH
