Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
CLH,2025,5,0.0,0.5521083739,0.42971848154572845,1.6937275011583333,2.2491619416,7.9610358994,1.683546412542202,12.3178912251,23.9950615904,37.9964992280422,29.6316953388,0.0650988902487828,0.1389707516769185,0.058978541070537564,0.2062984299,0.2260560322,0.1326522899,64560538270.0,45945278233,0.0,1.9344275861,0.2915906984,0.3450284528,0.0,1.552108373854201,261600000000.0,12000000.0,6.284582237,1.287101968,0.3706554916,7.4917716871,3468.8065455833334,16937.2750115833,3.5480429232,year,CLH
CLH,2024,5,0.0,0.5583004789,0.44916739447527687,1.6691740465916667,2.1485666059,7.171640244,4.7664634418043175,19.0918514395,24.2701047781,48.128419659404315,19.1181039281,0.06652601675145263,0.14262797259716362,0.05849982059505036,0.1948377933,0.2195999914,0.125690761,59110254500.0,43986072753,0.1064814815,1.8880972167,1.040158457,1.1265358886,-691.8732577145919,1.5583004788772872,259200000000.0,12000000.0,9.2952380625,1.2940531902,0.3920228032,3.3182934776,3223.2719999166666,16691.7404659167,2.4276284993,year,CLH
CLH,2023,5,0.0381214203,0.5418240574,0.47992550471376455,1.6394982041416666,2.117615402,6.0090018085,5.180131861528208,23.2574429836,27.2824700945,55.72004493962821,15.693900669,0.08346134746748114,0.155356804041785,0.07147903522367963,0.2355930267,0.2727115343,0.1513651059,87040156850.0,55016766160,0.1198156682,1.8869384734,0.9428091411,1.0703734739,-418.0518576016481,1.5418240574042383,260400000000.0,12000000.0,8.276691711,1.3235757102,0.3950311223,7.8722412262,3926.5135754166668,16394.9820414167,1.9275981702,year,CLH
CLH,2022,5,0.061498660499999996,0.5706175145,0.6148877924836779,1.6938038305083334,2.5904840816,5.5590924806,3.3253528668883536,10.6924704656,23.2883969622,37.30622029468835,34.1361709789,0.08439620888057559,0.15193383628647164,0.06902468719175056,0.2752474225,0.325084092,0.1788073534,117925147366.0,68513572327,0.1383399209,1.6271136914,0.926626415,1.0215536046,-351.35166557159823,1.57061751448116,303600000000.0,12000000.0,7.1702862205,1.4936794654,0.3739797553,3.368252849,4669.569839083333,16938.0383050833,1.7701389125,year,CLH
CLH,2021,5,0.0735642804,0.5081852836,0.8194337730643003,1.6991942193833334,2.3912069264,3.888472266,5.771565079441753,10.5733885679,18.0039256117,34.34887925904175,34.5206267278,0.09462522092983744,0.15474580126808862,0.0742562267411763,0.2774368631,0.3284462138,0.1775620037,121536935152.0,69434615544,0.1198630137,1.2474494775,0.9088565554,0.9970287278,-58.345787087794825,1.508185283642883,350400000000.0,12000000.0,8.235883968,1.71846159,0.4775237416,2.7773583132,4540.678571083334,16991.9421938333,2.2296142376,year,CLH
CLH,2020,5,0.31474066089999997,0.6210865654,1.1134882505744035,1.57411165675,2.3166189629,3.1470989436,8.577292479388662,10.5143852422,16.2487121981,35.34038991968866,34.7143453081,0.08624251862667141,0.14691334219851274,0.06430912345049528,0.2521525535,0.2791264756,0.1489797349,109429065868.0,61483466054,0.0915750916,0.8289615952,0.3813691571,0.5769854283,-16.992660740478293,1.6210865653648725,327600000000.0,12000000.0,8.9262698478,1.7343115327,0.4595227126,4.8132101648,3820.5708270833334,15741.1165675,2.9709995869,year,CLH
CLH,2019,5,0.28267226889999997,0.7697539206,1.3890114826076607,1.4562529176583334,2.0999960038,2.5748319088,12.416101997942482,8.5078108066,20.4640949186,41.38800772314248,42.9017532593,0.08031440557597355,0.14572258915255132,0.05551585444694702,0.2262094033,0.253314677,0.1165830725,101441612662.0,55391602864,0.0760456274,0.3673342953,0.1374110014,0.2698902998,-7.41931484029357,1.769753920609597,263000000000.0,10000000.0,8.5102801209,1.5050041377,0.3813337686,2.6437639371,3828.8425845,17475.0350119,2.8513249072,year,CLH
CLH,2018,5,0.756143998,1.1223368909,1.7889670966227398,1.3647634571,1.9302064151,2.2440176465,12.83019247490767,9.801152997,20.6884255373,43.31977100920767,37.2405165097,0.06581406656721614,0.12148696828387162,0.04328464366676999,0.1970827349,0.1839664573,0.0835482969,106882681899.0,47428032484,0.0646387833,0.302094991,0.0106625681,0.207252445,-4.284187051528246,2.1223368908898275,263000000000.0,10000000.0,10.2610136751,1.6058948936,0.3649550403,2.8846838464,3119.2503259,16377.1614852,3.325130177,year,CLH
CLH,2017,5,1.2604750666,1.6125143178,2.2863798057158573,1.2730883804416666,1.5366030026,1.7305299359,9.838560793377397,15.5800476112,24.3394555442,49.7580639487774,23.4273995247,0.07715478571887582,0.13792897009989738,0.04300899923099221,0.2016031528,0.1569882356,0.0660877574,104801443034.0,50191665784,0.0570342205,0.1928342386,0.013267873,0.111750046,-2.881995084368307,2.6125143177774817,263000000000.0,10000000.0,11.5415463843,1.7215353626,0.4042844231,3.5320669054,2797.8735149,15277.0605653,4.0745810663,year,CLH
CLH,2016,5,2.2253630131,2.5867658903,3.2256774053811244,1.0399322542,1.3287109633,1.5049771753,9.270133757805548,23.9052690005,54.2816370926,87.45703985090555,15.2686004074,0.08142817811202624,0.14162867304462032,0.043051885223568113,0.2326770846,0.1535960231,0.0572035119,122672950723.0,53459590455,0.0570342205,0.1541601289,0.004476562,0.0550360797,-2.9407548785394333,3.586765890304152,263000000000.0,10000000.0,11.9864517306,2.1075090784,0.4005943678,7.5834354877,2826.4615588,12479.1870504,3.954103413,year,CLH
CLH,2015,5,2.9635457785,3.5752824609,3.977102273671744,0.9846630225833334,1.1188873818,1.2966892111,11.782983584507507,31.3553536612,84.5931232778,127.73146052350751,11.6407553219,0.0865505259013528,0.14130037687480057,0.03914374537041488,0.2230675181,0.1552331079,0.0437974428,114066388317.0,55980034408,0.0456273764,0.2088239255,0.0072142435,0.0660851018,-2.5099178368526074,4.575282460877347,263000000000.0,10000000.0,10.3879516803,2.2258037688,0.4066233355,2.4352503575,2531.7792005,11815.956271,4.4113694449,year,CLH
CLH,2014,5,4.7865996564,4.6554027975,4.848253388142087,0.9069759025583334,0.8776992636,1.0380228751,16.8995151465641,41.8799204047,113.3394859123,172.1189214635641,8.7153938325,0.09748785182483959,0.1416508525592035,0.039294047001228946,0.2173506164,0.1252354071,0.0344883561,106176478689.0,56085407883,0.0380228137,0.2475396402,0.004686958,0.080297847,-1.8591424481608603,5.655402797525558,263000000000.0,10000000.0,11.6340146472,2.4164552338,0.4571475184,4.6421230546,2260.6125914,10883.7108307,5.6565567585,year,CLH
CLH,2013,5,7.3841146632,6.0118728931,5.856089497597093,0.8264848599583333,0.8145204645,0.9633806121,17.540506367499486,43.4258497432,175.879858579,236.84621468969948,8.405132016,0.06803595498285349,0.14912658960638192,0.002659010692065662,0.0157815729,0.0786322705,0.0021658186,91103380977.0,39734830217,0.0,0.8747874165,0.0722773195,0.3326464337,-1.0084796857064044,7.0118728930704926,263000000000.0,10000000.0,169.3568581806,2.6517928795,0.4503216967,3.7006129502,155.2933863,9917.8183195,7.2494202269,year,CLH
