Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
NT2,2025,5,0.3726753391,0.9294581332,0.19069458484914992,1.6426505935820728,0.875724729,6.6599311152,153.16493698178937,18.6768000545,94.8428039395,266.6845409757894,19.5429623348,0.13041556541255975,0.14011707266939838,0.12810639465639323,0.2241971237,0.1567839598,0.1121859377,1574051894923.0,1017700899967,0.0,1.7926633473,0.0050745785,0.8561145055,-15.73179650512533,1.929458133228288,7787046584450,287876029,7.7895296355,1.6467287752,0.9978885577,7.7373379078,3472.6101916182815,16426.5059358207,6.0525633672,year,NT2
NT2,2024,5,0.2378548103,1.076314327,0.3441492033904105,1.4551680891850152,0.6931807258,3.3327115729,159.26173892623396,18.3658370366,121.8120216328,299.4395975956339,19.8738559682,-0.004989286062531755,0.008666828465193293,0.01394657531969098,0.0194474243,-0.0057188057,0.0096674972,657415345271.0,-29654712484,0.0287474333,1.2805744633,0.012632775,0.6754873052,0.8489798739618689,2.076314327014355,7009781306150,287876029,84.563233234,1.6733462052,1.1793675016,13.2834302879,287.9502009179097,14551.6808918502,12.0916190656,year,NT2
NT2,2023,5,0.2767623821,0.9491346199,0.4901470691570084,1.5061515838579946,0.8034612796,2.5883881211,147.01857261045478,17.6364981881,76.0816153024,240.73668610095478,20.6957183964,0.0691039404959688,0.07990942840853048,0.07408163081003807,0.1057191222,0.0797149194,0.0595217219,1128503190177.0,441289786328,0.0334128878,1.1591440176,0.0002801418,0.5654018016,-13.039132348398288,1.9491346198855235,6031002807550,287876029,13.5550467928,1.3909622527,0.9444271589,7.0406577017,1643.3349580002716,15061.5158385799,6.4065835183,year,NT2
NT2,2022,5,0.13665553,0.6135754993,0.6088314522723852,1.6027182662037485,1.2492412239,2.7873302786,105.45003750646646,14.6440680356,42.7076802197,162.80178576176647,24.9247681117,0.10811632700124862,0.12307280463264218,0.10052895203514925,0.1997006748,0.1811650948,0.1255849111,1638931018183.0,950092926576,0.1020408163,1.609648901,0.1357496364,1.1641645465,-61.82697869806866,1.6135754992892521,7052962710500,287876029,8.2777520082,1.5286529465,0.8025956213,5.0982435948,3068.7425390496824,16027.1826620375,4.4536167211,year,NT2
NT2,2021,5,0.0496034824,0.5646508028,0.8258748569628837,1.470623916550551,0.9456979848,1.6012922841,106.31763738466353,20.870756804,47.6894354961,174.87782968476353,17.4885847901,0.09641034552221564,0.10989454267301055,0.08680084843841017,0.1251394121,0.133424922,0.0820873874,1283347541488.0,592883478602,0.1022530329,1.079712771,0.000413172,0.9334615476,-29.13969233917901,1.564650802754537,8305223436650,287876029,16.4253309936,1.9617524015,1.3505342788,7.73323448,1854.232444758365,14706.2391655055,6.6343959664,year,NT2
NT2,2020,5,0.1803034735,0.4848788312,0.973667956747756,1.492842850576489,0.8722925126,1.3425641622,82.65003429845655,21.7136634438,20.812153294,125.17585103625655,16.8096922449,0.13313414573745336,0.14711205026473628,0.10279818784384921,0.1484351469,0.1596394899,0.0896700896,1502400953277.0,809754951665,0.0760456274,0.9051827343,0.0296163074,0.7443334272,-21.15237720464484,1.4848788311617827,7571139562700,287876029,12.55070597,1.7617393545,1.2447928795,6.1940556556,2171.9214376199416,14928.4285057649,5.5140422967,year,NT2
NT2,2019,5,0.5656606066,0.8328626822,1.1815709799471898,1.4335818986123363,0.9324470297,1.4664401951,90.06045597657962,15.3847722457,48.1875534242,153.63278164647963,23.7247581031,0.11597004750878737,0.127310962624968,0.09853684749294346,0.1931192522,0.1487001961,0.0918803908,1577876564140.0,887599062638,0.1201923077,0.8207279144,0.1531889174,0.6487308529,-10.107367035365884,1.8328626821802458,5987821403200,287876029,8.1874804287,1.4509111771,0.7823441482,3.122758327,2619.776005952201,14335.8189861234,4.6765186303,year,NT2
NT2,2018,5,1.2235550903,1.403231811,1.5100394649879403,1.2795354898149578,0.8152193832,1.2989482932,97.56646051777764,14.2699759902,68.2962581055,180.13269461347764,25.5781789858,0.11915288350507418,0.13237459498318646,0.10197990975393452,0.1804557697,0.1377902958,0.0831359991,1607913114281.0,913870345200,0.1153846154,0.7970294098,0.0182277326,0.7237456852,-8.723070906555307,2.403231810954551,5987821403200,287876029,7.6555110363,1.6255899243,0.7807083246,3.9392988094,2716.9969321933368,12795.3548981496,5.5174367111,year,NT2
NT2,2017,5,1.2696311157,0.9987293431,1.2530922042307326,1.7317253152217131,0.5893586938,1.0258541778,142.90160192253347,16.9427300236,121.4736225278,281.31795447393347,21.5431633209,0.18913406188850132,0.205984523270422,0.11986356305188782,0.1638247997,0.1472717667,0.070642633,1971488879191.0,1278759964511,0.1442307692,1.3577250309,0.0639093858,0.8499574127,-10.62731336535412,1.9987293431248938,5987821403200,287876029,7.6569321309,1.201114277,0.8856243668,3.3545811785,2815.146245927965,17317.2531522171,4.8387923556,year,NT2
NT2,2016,5,1.7193988619999998,1.6444103632,1.412776628395722,1.7050513517108437,0.6484006178,1.0971748763,122.58557126339241,14.5025143177,89.7707075992,226.8587931802924,25.1680496226,0.16216614116759967,0.16928620129493865,0.13597241359529977,0.2243506126,0.1341479552,0.088164597,1988993864974.0,1294620698085,0.1730769231,1.2335763408,0.3245005645,1.16205089,-8.29968002194615,2.6444103631671787,5925421403200,284876029,5.561121487,1.2071917956,0.7422272216,2.8316924727,3810.4587389485127,17230.0707116217,4.660251536,year,NT2
NT2,2015,5,2.2391154782,1.4420203911,1.5975692336767529,1.6564276513752383,0.5578064242,0.8452011536,104.03485069859558,20.2076350282,50.9681911385,175.21067686529557,18.0624798247,0.22222450824500073,0.24396887217919355,0.16964680609172544,0.2532689409,0.1406306704,0.0946300783,2187298748340.0,1495446126018,0.24,1.473332887,0.5479261978,1.3269956416,-8.15700326724562,2.44202039111903,5697532734400,273919843,5.0797003554,1.1948375261,0.8466579893,2.724335723,4167.743777817513,17408.224587939,4.7796068211,year,NT2
NT2,2014,5,3.0054783150000004,1.9395993864,1.9558630803443295,1.475177970032371,0.5727600189,0.8100408267,66.62490916472599,16.7441934384,28.2284417145,111.59754431762599,21.7986014879,0.22317722582948818,0.23378240917120305,0.2251920666553853,0.4523406162,0.1413562044,0.1289810124,2415422792366.0,1576728553606,0.0865384615,1.1646875652,0.305530287,1.0488260598,-7.187108277732163,2.939599386409702,5324800000000,256000000,3.3469032329,1.2538725038,0.7536960559,3.4840602176,6214.70014296875,16588.6084406719,4.7636722733,year,NT2
NT2,2013,5,5.6536825147,3.3714478935,3.2777945466113794,0.9683597715306821,0.4581602832,0.6107964464,0.0022127413561795844,14.6098922851,13.7503220936,28.362427120056182,24.9830726249,0.12594776941475166,0.13719128942050982,0.001397588875928139,0.0029511781,0.0659160995,0.0006403197,1723065471296.0,740698536762,0.0,0.9523512835,0.1458354939,0.8419685721,-2.7803246758382136,4.371447893497709,5324800000000,256000000,647.8476066751,1.9101217845,0.9054246084,5.9055924761,32.10631603125,10889.3580340469,7.9607349166,year,NT2
NT2,2025,4,0.3726753391,0.9294581332,0.19069458484914992,1.6426505935820728,0.875724729,6.6599311152,153.16493698178937,18.6768000545,94.8428039395,266.6845409757894,19.5429623348,0.18712460420440874,0.20176223017494302,0.17836026571952124,0.2241971237,0.1567839598,0.1121859377,1574051894923.0,442984362915,0.0,1.7926633473,0.0050745785,1.7120975595,-24.290106228986186,1.929458133228288,7787046584450,287876029,7.7895296355,1.6467287752,0.9978885577,7.7373379078,1466.7297762815813,16426.5059358207,5.7653795625,quarter,NT2
NT2,2025,3,0.2866976575,0.8463938013,0.20692789051409105,1.5659776159539147,0.8719557763,6.0829344839,152.6072455099401,19.0880669222,95.5803474993,267.2756599314401,19.1218944007,0.10561858063219409,0.10610102305258093,0.1111031110833061,0.1535333644,0.110284984,0.0787411417,1327271146884.0,203657663084,0.0,1.8399071279,0.001177864,1.747814586,-12.795825287394377,1.8463938012908956,7369626342400,287876029,11.3029728785,1.6347615534,1.0207042758,6.2287523712,744.1854008761528,15659.7761595391,6.5228468227,quarter,NT2
NT2,2025,2,0.4629515273,1.0295603247,0.25680853518875874,1.4915590758662993,0.7959276934,5.1608793657,159.61279715377427,19.0462779814,127.466634838,306.12570997317425,19.1638492496,0.16581774695638538,0.1761177720332552,0.15675503118984288,0.1162114415,0.074887597,0.0547856781,1157543325014.0,345109453885,0.0,1.6329139572,0.0046947204,1.5548021806,-19.010505119955255,2.0295603247148244,6448423049600,287876029,13.3762677558,1.5017842982,0.9207216999,7.3089310258,1133.2920233938617,14915.590758663,7.2701460608,quarter,NT2
NT2,2025,1,0.3514105518,0.8483281189,0.3179858302247914,1.3880083882913363,0.7822774525,4.6548392271,152.54956403167702,17.913766758,148.7558208076,319.219151597277,20.3753908896,0.01818834900254954,0.03128613210957161,0.025908738406778497,0.0679351434,0.0437816109,0.0305953599,923533377334.0,25949420083,0.0,1.6806446257,0.0025792748,1.5821525307,-2.095415912445632,1.8483281188971807,5642370168400,287876029,20.2950555085,1.4120952125,0.7937523012,9.6440458766,128.40299106668587,13880.0838829134,7.6204864633,quarter,NT2
NT2,2024,4,0.2378548103,1.076314327,0.3441492033904105,1.4551680891850152,0.6931807258,3.3327115729,159.26173892623396,18.3658370366,121.8120216328,299.4395975956339,19.8738559682,0.036433242025758775,0.049222680221294855,0.041796794052825624,0.0194474243,-0.0057188057,0.0096674972,657415345271.0,64994653648,0.0,1.2805744633,0.012632775,1.2068071029,-6.400732394463946,2.076314327014355,5181768522000,287876029,62.5108089615,1.2369705008,0.8718117055,9.8193735188,259.01044789665343,14551.6808918502,10.0445110097,quarter,NT2
NT2,2024,3,0.3462636417,1.5275321058,0.39210345501244426,1.4292670443953497,0.5803412735,2.8680388453,172.01212250164573,22.2540495458,197.0811405714,391.34731261884576,16.4015092736,0.02007670017168587,0.03480551482066031,0.025882569168458942,0.0601656488,0.0255941934,0.0269017778,828862392306.0,34366490201,0.0,1.0176170604,0.0004869584,0.9645567172,-3.1263942484078733,2.527532105830263,6002215204650,287876029,24.1561053472,1.45878967,1.1197586816,8.4701148498,153.90216429586778,14292.6704439535,8.9566886194,quarter,NT2
NT2,2024,2,0.3213451301,1.4236412864,0.4380329816500039,1.413876827965763,0.5194371987,2.1888205201,203.11013109418047,25.9077883207,198.4429962745,427.4609156893805,14.0884275987,0.050824143546731766,0.05924516242903902,0.05589254059317076,0.0194644288,-0.0076580196,0.009354002,645885294378.0,111105311656,0.0,0.9656152136,0.0061629081,0.9082449112,-12.836370603193636,2.4236412864029813,5656763969850,287876029,70.353852925,1.3897957454,1.2669290568,9.7477855861,424.43686742670747,14138.7682796576,10.7279045912,quarter,NT2
NT2,2024,1,0.1725935805,1.064879349,0.49154457734024365,1.3812116559878627,0.5298181567,2.0181997799,249.93711215911898,26.379877762,189.4462895341,465.763279455219,13.8363036892,-0.9168186720643475,-0.8605741636735461,-0.6038743606637617,0.0239321968,-0.0016621744,0.0121676599,679338202488.0,-240121167989,0.0,0.8293336815,0.0016458981,0.7503294378,46.828380759830445,2.0648793490470774,6318878836550,287876029,61.6689338945,1.5891843878,1.4162719841,9.2004652522,-549.3992787013191,13812.1165598786,10.3014558936,quarter,NT2
NT2,2023,4,0.2767623821,0.9491346199,0.48759309363989284,1.5140406912313633,0.8034612796,2.5883881211,147.01857261045478,17.6364981881,76.0816153024,240.73668610095478,20.6957183964,0.1969299427760067,0.1889534638665965,0.20003163691900305,0.1057191222,0.0797149194,0.0595217219,1128503190177.0,236421360090,0.0308370044,1.1591440176,0.0002801418,1.095878562,-20.53979307422924,1.9435417470879692,6534785858300,287876029,13.8133737675,1.507152417,1.0233172557,7.6287794667,834.1960753877149,15061.5158385799,6.5534821071,quarter,NT2
NT2,2023,3,0.2248883819,0.9028705298,0.557733731623676,1.4306210836925919,0.8647103268,2.7844763549,199.1356618511165,17.594426301,101.720540491,318.4506286431165,20.7452061099,-0.18200252455077912,-0.16184324801382738,-0.1515960578046101,0.092214155,0.0809181813,0.0503901782,1095593774381.0,-148591523294,0.0,1.3335633573,0.0175732014,1.2419337865,14.414894640495488,1.9028705298024238,7441595349650,287876029,17.9683649944,1.8069075239,1.0470895122,6.0101802978,-429.93126370379383,14306.2108369259,7.5780231233,quarter,NT2
NT2,2023,2,0.0750244872,0.9616352173,0.5277807723818738,1.6231476750379241,1.0449933666,3.1060638567,169.5777234223812,15.3027127024,75.5317142695,260.4121503942812,23.8519801749,0.06621961760401501,0.07433123918550494,0.06608388554740482,0.1610675966,0.1533363242,0.0910350046,1458033252136.0,144541542822,0.0,1.4838372777,0.0613894539,1.4070314234,-29.393841487712244,1.9616352173229954,7153719320650,287876029,9.7079189617,1.5309759169,0.845709146,6.3034338318,501.0673267866982,16231.4767503792,4.9576620356,quarter,NT2
NT2,2023,1,0.1425505245,0.8482897871,0.5783596688644278,1.583941120505035,1.1561827194,3.096376162,146.62613907381336,14.376724133,58.9703254556,219.97318866241338,25.388259288,0.10607316738746073,0.11528052710960994,0.10711598533249292,0.2119905478,0.1944865,0.1235181827,1701583742102.0,231544783255,0.0,1.4828636626,0.0002557772,1.4026661844,-32.577599718545706,1.8482897871319746,8607493267100,287876029,8.9881019603,1.8876964309,0.960223675,5.2205296211,812.2285430128675,15839.4112050504,5.4399343896,quarter,NT2
NT2,2022,4,0.13665553,0.6135754993,0.6088314522723852,1.6027182662037485,1.2492412239,2.7873302786,105.45003750646646,14.6440680356,42.7076802197,162.80178576176647,24.9247681117,0.09387907043227026,0.03370838562889994,0.08304476365578475,0.1997006748,0.1811650948,0.1255849111,1638931018183.0,180704964643,0.0344827586,1.609648901,0.1357496364,1.5010450957,-22.74129627852826,1.6135754992892521,8348404841000,287876029,9.4501248088,1.8094259366,0.9500111436,6.0346556836,555.2749144181088,16027.1826620375,5.2344009297,quarter,NT2
NT2,2022,3,0.1415599923,0.6479409407,0.6692739322393672,1.5471907747619376,1.1795755716,2.6235786016,131.72466113633607,15.3734201106,55.4974530152,202.59553426213606,23.7422770843,0.09843977650041875,0.1948629143560552,0.09176564104272812,0.193057713,0.176568296,0.1172538827,1586969951011.0,213450258681,0.0,1.4634510349,0.1386349288,1.3578932716,-520.835996666273,1.647940940740112,8233254429400,287876029,9.7473170394,1.8485115389,0.9689169527,8.940366826,691.1951242074414,15471.9077476194,5.3332274051,quarter,NT2
NT2,2022,2,0.0450234229,0.7559290196,0.7097637030470105,1.5430712623411933,1.0759408649,2.2223379362,129.19766964799777,17.3349024485,60.0357217749,206.56829387139777,21.0557862142,0.14417322409598662,0.15216924950431338,0.1357918029204458,0.2142064812,0.2092295975,0.1304569649,1660966465034.0,387533193660,0.0,1.3327935029,0.0610254267,1.2407302966,-79.19987480976323,1.7559290196487831,7585533364150,287876029,8.254922973,1.7076333831,1.0009027741,9.5863940686,1267.9214469538206,15430.7126234119,4.5639776624,quarter,NT2
NT2,2022,1,0.1346786202,0.6130714165,0.7607126613907051,1.5184168433958076,0.9510755333,1.8165140117,125.45193488995581,19.6148046162,61.6250551063,206.69179461245582,18.6083933611,0.08392867904594112,0.0922431003780912,0.07953294266049565,0.1373655024,0.1282527941,0.0845561347,1326192513994.0,168404509592,0.0,1.2603029354,0.0210792163,1.1444730927,-79.51402412576356,1.6130714165283697,6621148667000,287876029,11.4462139713,1.5147355682,1.0176348532,30.2641629328,554.3510534703117,15184.1684339581,5.3939087834,quarter,NT2
NT2,2021,4,0.0496034824,0.5646508028,0.8258748569628837,1.470623916550551,0.9456979848,1.6012922841,106.31763738466353,20.870756804,47.6894354961,174.87782968476353,17.4885847901,0.07853703056856112,0.09166036726663437,0.0740883986022755,0.1251394121,0.133424922,0.0820873874,1283347541488.0,128373247233,0.0421052632,1.079712771,0.000413172,0.9496544717,-29.342087115320197,1.564650802754537,6837055688750,287876029,12.8085343707,1.6149608158,1.1117916506,6.3661808978,420.67311218538447,14706.2391655055,5.793870643,quarter,NT2
NT2,2021,3,0.1495450901,0.629190207,0.8915495913994401,1.4285566053320125,0.8674135611,1.48922525,114.76760126249908,22.7058923844,64.0287352927,201.5022289395991,16.0751224317,0.22963342841172496,0.2441113084834015,0.2186378838643917,0.1478468748,0.1539942397,0.0913803534,1419243056668.0,286960516867,0.0,1.0840527513,0.0063790803,0.9642444729,-44.00934339482589,1.6291902069717719,6362060240900,287876029,10.3306098191,1.5470160523,1.0883099114,6.0307476041,949.0890176618352,14285.5660533201,4.9044130706,quarter,NT2
NT2,2021,2,0.1548322077,0.6935196394,0.9302284908765194,1.433647703565829,0.8487599584,1.4027545855,112.15885794493273,22.2844954377,61.6410331272,196.0843865098327,16.3791009323,0.03241815445350726,0.04511866559500179,0.015195684819254427,0.0809165478,0.1009709378,0.0497091836,1172962970192.0,52377585350,0.0,1.0163786927,0.0003605309,0.9066580627,-9.654496467904329,1.6935196393687422,6376454042350,287876029,18.9388711547,1.5450099732,1.1091897225,3.7398649541,85.28486372861562,14336.4770356583,5.9800988136,quarter,NT2
NT2,2021,1,0.1247861977,0.6696907761,0.9726121350439878,1.4327613956947418,0.8720867207,1.4068033598,108.0639246365804,22.1652316374,47.4409375142,177.6700937881804,16.4672314719,0.07587598020851963,0.08973254110549599,0.0696589434238912,0.1316224029,0.1523266687,0.081423883,1398883851304.0,125172129152,0.0,0.942039212,0.0222958819,0.8283669906,-31.094425074426297,1.66969077608204,5440856948100,287876029,9.698580011,1.3191310191,0.9055246744,2.8653925251,399.1854511825297,14327.6139569474,4.2133398311,quarter,NT2
