Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
S12,2024,5,-0.0440596641,-1.6635015291,-0.004558070917208939,-3.34860990038,0.0281666918,3.6674815542,3306.103674710231,1160.9542503401,3385.4127322691,7852.470657319432,0.3143965405,0.4532844175578599,-0.9010875555461466,-0.08199172982745925,0.0015559719,-0.0089915374,-0.0023094358,1644180203.0,1439127611,0.1318899951,0.0273810895,0.0409206673,-1.2575438928378688,-0.6635015290875982,8500000000.0,5000000.0,-32.6527949219,0.0,2.6772591394,21.7504062682,-52.0629246,0.0,9.0605136814,year,S12
S12,2023,5,-0.0434224055,-1.6840053574,-0.0057917785319514265,-3.34340360792,0.0161473522,1.7108812505,6652.505857157774,4696.1271271919,12024.5791764395,23373.212160789175,0.0777236199,-0.8118516742083851,0.07476590758962308,-1.8697566628034206,0.0210597073,0.0094004468,-0.0301916194,-1275145768.0,-1503237194,0.1485664506,0.024049061,0.0300120736,1.222274452997479,-0.6840053573857124,10000000000.0,5000000.0,-2.8884449065,0.0,5.4006891091,-25.6910325112,-692.4141068,0.0,-13.2164815544,year,S12
S12,2022,5,-0.0450260533,-1.7115293414,-0.007402138203841962,-3.23232032436,0.0035503862,0.3224774167,31291.196413922586,32975.1705468662,86033.6566990749,150300.02365986368,0.0110689344,-19.43084579865414,0.4248799220824667,-28.222283268166525,0.077115839,0.0535329161,-0.1002000037,-8017673548.0,-8262221284,0.1545562955,0.0234165148,0.0328136385,6.687306816310524,-0.71152934141061,6500000000.0,5000000.0,-0.5416466893,0.0,15.2865062977,-102.5463036002,-2400.0885182,0.0,-1.6975157388,year,S12
S12,2021,5,-0.0488948522,-1.8323682008,-0.009630359922237269,-2.99231147254,0.0835218792,6.7515378459,1376.9401267935134,704.7890059461,1844.4209705323,3926.1501032719134,0.5178854904,-0.35588773886187886,-0.07685000294378823,-0.42320659960938634,0.0305686351,0.0266207589,-0.0353470105,-3516724835.0,-3788137777,0.2056379816,0.0285603645,0.0785300925,3.0543595060701065,-0.8323682007761661,12500000000.0,5000000.0,-2.7748840528,0.0,1.1743492443,-18.1749471794,-900.9385446,0.0,-5.5582382123,year,S12
S12,2019,5,-0.0538339233,-1.9861938026,-0.014676802420642714,-2.73343010352,0.0228929967,1.5382731777,5729.298620393055,473.0285097692,1271.0788201399,7473.405950302155,0.7716236812,-7.174201070065195,-4.409414332218482,-8.738415666765743,0.1972866119,0.1711871204,-0.2000485213,-20753726599.0,-22136881335,0.2602601622,0.03103747,0.1461841032,19.03145225999346,-0.9861938026396204,5000000000.0,5000000.0,-0.1854361545,0.0,1.6204181975,11.4912107934,-5392.69164,0.0,-0.5639163989,year,S12
S12,2018,5,0.0,0.0,-0.08076352575066638,-0.83925395344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280531708364202,0.03240356547283842,-0.22940075501923377,0.0,0.0,0.0,0.0,-5408599720,0.0,0.0,0.0,4.586590401211334,-5.36078867427301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,S12
S12,2017,5,-0.6217222499,-17.4212261017,-0.4268095004681535,-0.30572698114,0.2256211637,7.607066143,372.6679700908278,287.9678328448,392.7314419509,1053.3672448865277,1.2675026804,-0.25251813943445683,-0.04892555637374485,-0.2991445381748376,2.8387895334,2.618346774,-0.0674933388,-12577085369.0,-15140552854,0.8615387257,0.0445835928,0.6425730988,7.361160631003167,-16.421226101666925,5000000000.0,5000000.0,-0.2787659809,0.0,0.0833913206,0.8935782406,-3587.2382882,0.0,-0.8467208548,year,S12
S12,2016,5,7.2801635178,104.8457541281,3.486803138099402,0.05299684768,0.2986451484,7.9906697702,278.0994667538955,249.1148224737,246.3329959605,773.5472851880954,1.4651878053,-0.018476385514703132,0.0696171102290768,0.0031507716758219177,0.1068522838,-0.0718357924,0.0009409627,1058264904.0,-1576158332,0.9342665608,0.0470154514,0.671074462,0.3715090266915324,105.84575412806892,5000000000.0,5000000.0,18.6024542389,1.8869046816,0.0586120859,-0.5209028485,53.7563478,529.9684768,18.7420153574,year,S12
S12,2015,5,6.4053651431,121.1373356599,5.086843409652004,0.0476212129,0.1505970125,3.650471053,669.5872601480762,294.200340841,299.7696539802,1263.5572549692763,1.2406511799,-0.8528219537468794,-0.48884889662851844,-0.9732122345239326,-1.8201481786,-2.3951142512,-0.1465628551,-39290772501.0,-42232147840,0.8927345198,0.0293324539,0.6282164808,6.023866728326073,122.13733565992393,5000000000.0,5000000.0,-0.1037475015,2.0999045155,0.1009683378,0.77266531,-9638.7863346,476.212129,-0.4869788255,year,S12
