Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
SAM,2025,5,0.43404586489999997,0.5050820726,0.1234330051090039,1.2533627424709892,0.9046616397,10.2053790231,28.34551748275942,33.7988608587,5.2888404897,67.43321883115942,10.7991805264,0.010017953574507058,0.03411537004904847,0.015163420398555677,0.0228534666,0.0095264941,0.0137177648,95771388250.0,61370067497,0.0,1.7557845795,0.3199527187,1.3071267895,-0.7783742266373351,1.5050820725812837,2640728748450,379960971,28.4281783555,0.6431598995,0.4310684196,-9.5344784466,244.47574209931156,10806.0219627242,39.8775250676,year,SAM
SAM,2024,5,0.3004698903,0.3621070984,0.1309047516968469,1.231880544778374,0.62282536,6.3217873414,36.81741716453027,47.6016334862,7.0746177349,91.49366838563027,7.6678040913,0.015087473849743726,0.050437860599898306,0.020885456398895684,0.0212126794,0.0103221794,0.0130079919,102255158835.0,60926707970,0.0,1.6692495296,0.4369438142,1.251568295,-0.9731583529414511,1.3621070984229946,3039687768000,379960971,36.4047982681,0.7554976662,0.7527275187,-14.0602743937,221.97096166490215,10589.0466088897,36.3230660532,year,SAM
SAM,2023,5,0.275666155,0.43113203,0.1443397292789171,1.2122477300185655,0.3181835089,3.2564098874,73.26119511030898,92.7663723867,20.0581172835,186.08568478050898,3.9346154281,0.006971913437922686,0.0714559303386309,0.008332551279777452,0.0046739071,0.0026607005,0.0026512804,57854570345.0,15339016527,0.0,1.3253783784,0.2960217373,1.0063708825,-0.19574101641842118,1.4311320299750045,2849707282500,379960971,158.3155051051,0.7254021002,1.295253347,12.2866658625,48.24857989427551,10339.0933082019,60.9843006558,year,SAM
SAM,2022,5,0.3548089383,0.5721819398,0.1491111599786875,1.211537343081482,0.2853629206,2.9940373227,99.13969914301593,91.1672517081,37.7443866854,228.05133753651592,4.0036306147,-0.0014221890818855794,0.07803706693795065,0.001310134803175584,0.0007030195,-0.0005000473,0.0003738639,51504986143.0,-2999488628,0.0,1.3625739459,0.2507062226,1.1128701041,0.03313950614006181,1.5721819398090384,2492543969760,379960971,1216.8173001133,0.6364707286,1.1818243906,5.7523571639,7.272217748385531,10306.8369129865,69.3378061508,year,SAM
SAM,2021,5,0.47157172129999997,0.6413116752,0.1571693259454918,1.2097307023141595,0.2858804074,2.5878726887,124.73664779585522,91.7316431857,52.6406918991,269.1089828806552,3.9789977299,-0.024340841489290437,0.04275744932016214,0.08171755145739987,0.0382777215,-0.0074141101,0.0233614469,10380040106.0,-45972463053,0.0,1.5966734658,0.5060273597,1.3672381229,1.0501391342660926,1.6413116752173558,2103483111900,349997190,13.7665876924,0.5332516012,1.1137221198,-2.0145574906,440.9739876254435,11270.4771754768,278.3571506263,year,SAM
SAM,2020,5,0.2714807576,0.6347721439,0.21259700752173952,0.9126459440648708,0.3528120907,2.5392203178,135.47741945232787,131.6874360921,62.0062970651,329.17115260952784,2.7717146816,0.007710142519709426,0.07197004339491853,0.04825990777873346,0.0291588304,0.0036120911,0.017026679,72461393584.0,14797837205,0.0,1.2941452642,0.1854517404,1.0018063503,-0.52607013489936,1.6347721439388105,6604991905000,256504540,71.3099222163,2.329300409,3.4414102699,-12.1146325338,361.09981892718156,11054.8213962178,96.0173907867,year,SAM
SAM,2019,5,0.1914526585,0.805998705,0.2684169688898721,0.7593808534182317,0.5559242145,3.5916422524,100.49382455035325,120.1871402779,38.0262892185,258.70725404675323,3.0369305664,0.04885654387866248,0.10590562511802609,0.028044172612588514,0.0280499325,0.0407973427,0.0155904346,200130246154.0,139424394666,0.0,1.2415688454,0.2406701299,0.8808088901,-1.593262323069282,1.805998705023967,3013928345000,256504540,38.0398740938,1.1207613826,1.0561288273,2.5268421596,312.00647087961875,10483.9443809416,16.7095561232,year,SAM
SAM,2018,5,0.835931716,0.792197171,0.2887753929054358,0.7424390110088439,0.5686927578,3.2439503237,102.43075605148287,120.9648124593,27.2829489278,250.67851743858287,3.0174064059,0.08078487795074957,0.15237687798524213,0.037122303172689455,0.0361095411,0.0479044958,0.021111185,276643857485.0,215673716237,0.0,1.7309354772,0.316535999,1.1536620862,-1.5431971086429113,1.7921971709780007,2926176090250,249036263,29.8238152993,1.1185257356,1.0960574262,13.4781660339,397.9600446662661,10504.8991059427,16.3252385241,year,SAM
SAM,2017,5,0.8059180306,0.624014879,0.31157108615440926,0.7022391237741099,0.5553690006,2.5522279151,97.10536917262202,112.4123696513,23.7660954652,233.283834289122,3.2469736305,0.02474087121950852,0.08534435117195605,0.0491616397481928,0.0425257637,0.0135383829,0.0273028507,122589109496.0,54946200777,0.0,2.694569378,0.730515868,1.9697519941,-0.5063312011019889,1.624014879024986,2840982010250,241785703,26.2835636766,1.1270985345,1.2792216579,-5.5811539231,451.5630762502115,10424.9980282374,34.0347016593,year,SAM
