Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
CST,2025,5,0.8662477293999999,1.4317100454,0.6553853338404041,2.4006113934204567,3.31444183,11.7182566804,26.873900921576933,25.8134888053,32.6727021786,85.36009190547693,14.1398941752,0.014951119294063233,0.042591063707721595,0.009737270260840777,0.0792182656,0.0843406487,0.0322736159,337881501407.0,127667326679,0.0,1.1635516872,0.0018110386,0.3519646786,-4.200642187810847,2.431710045383271,565577403600.0,42846773.0,6.8021901472,0.5498599247,0.0662347638,3.2879930196,1940.5514568623405,24006.1139342046,3.1039623969,year,CST
CST,2024,5,0.4771774234,1.4765583789,0.7316187497750624,2.4986411755769797,3.7392828574,13.5637777116,37.42818073390183,14.9212823612,31.00566254,83.35512563510183,24.461704508,0.014661122962922688,0.04968045368918957,0.013761491914729503,0.1200022109,0.1044629549,0.0514581108,474753757699.0,138519665819,0.0775193798,1.1306437506,0.0006039392,0.6732708799,-6.922435302994832,2.4765583788754686,552723371700.0,42846773.0,11.5073406101,0.5162806139,0.0585010458,1.9087661575,3034.5311474915507,24986.4117557698,1.700571981,year,CST
CST,2023,5,0.3494620773,1.190914081,0.5562666147934453,2.5588175583491433,3.3135216793,11.131314266,46.66500064636561,11.4847767379,33.6259178544,91.7756952386656,31.7812011787,0.04615989397827988,0.07866835831325916,0.035474971095754565,0.2698669698,0.2819140777,0.1175470858,707404860022.0,364926708679,0.0811556565,1.3275837981,0.0005729753,0.9447264104,-17.772957307702853,2.190914080957971,1055915873812.0,42846773.0,5.1966969074,0.963101098,0.1335637092,4.2270315335,6545.529419170027,25588.1755834914,1.7717771865,year,CST
CST,2022,5,0.4416144981,1.4129328659,0.8253471796264594,2.2921128275587987,3.8150049973,11.533706255,32.48392587658962,13.3244746239,29.6615354651,75.46993596558963,27.39320013,0.043034880710755605,0.06416668028214355,0.03448893427207111,0.4150337416,0.3671474854,0.1315754566,870985684141.0,447080772554,0.0838457239,1.0701617276,0.0005774574,0.8162922432,-16.601979770746524,2.412932865948599,766528768970.0,42846773.0,3.0224631109,0.7805025907,0.0737841485,0.6640167474,8362.325056124997,22921.128275588,1.1498006488,year,CST
CST,2021,5,1.8215997304,3.1323519029,1.3309501551541418,1.737595708829694,2.5303418455,7.9054395662,48.52842125350459,22.7124624628,38.2566448712,109.4975285875046,16.0704723496,0.025092579965136756,0.04861417061519035,0.012311302980322125,0.144826029,0.1183401686,0.0311518051,626472606411.0,218352983438,0.1039356984,0.776398642,0.0003980738,0.4294796123,-2.6078486557908493,4.132351902910925,618364627936.0,42846773.0,14.9451303893,0.8305729536,0.0710609199,1.2362552551,2500.343715919983,17375.9570882969,2.7426014408,year,CST
CST,2020,5,2.4323836382,4.1724476391,1.647185617600472,1.7152970246720798,0.8406406073,2.6397568545,163.76992034854206,62.0025225864,106.4888071725,332.26125010744204,5.8868572564,0.03796089313068087,0.0658216143389843,0.01794178524342702,0.0780139238,0.0568811202,0.0150825932,303439549052.0,121311044648,0.066759388,0.8102690013,0.0002341335,0.5451229921,-2.852163670212179,5.1724476390684755,770170744675.0,42846773.0,67.3444677072,1.0479234641,0.2410033597,-4.4660559727,1338.1705140081378,17152.9702467208,7.1424673995,year,CST
CST,2019,5,0.0,0.0,1.8952100949198734,0.8255195291346679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02605390689607442,0.04929376217860215,0.013704224770530495,0.0,0.0,0.0,0.0,161395054189,0.0,0.0,0.0,0.0,-2.2375483840469768,5.229516216071524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,CST
CST,2025,4,0.8662477293999999,1.4317100454,0.6553853338404041,2.4006113934204567,3.31444183,11.7182566804,26.873900921576933,25.8134888053,32.6727021786,85.36009190547693,14.1398941752,0.04300585003788718,0.05519598677528427,0.03194010258307388,0.0792182656,0.0843406487,0.0322736159,337881501407.0,80451914771,0.0,1.1635516872,0.0018110386,0.5129906293,-10.343234960371145,2.431710045383271,565577403600.0,42846773.0,6.8021901472,0.5498599247,0.0662347638,3.2879930196,1394.5273513363538,24006.1139342046,3.1574052431,quarter,CST
CST,2025,3,0.9603084361,1.8165902487,0.683049867921774,2.261158658286821,3.1451307514,12.1077536803,39.95673294171881,22.5873462716,28.3767240608,90.92080327411881,16.1594901681,-2.0793112470576915e-05,0.019064386251955657,-0.0024690012187291227,0.0293105725,0.0403499126,0.0107925025,320432618050.0,-41325453,0.0,1.1253477632,0.0009365555,0.6095715788,0.005171471536656877,2.816590248722926,548438694400.0,42846773.0,18.2273926424,0.5660814624,0.0625472184,2.2346006844,-114.52526513490292,22611.5865828682,3.2758528806,quarter,CST
CST,2025,2,0.9246158999,2.2079315463,0.7308847243278436,2.2726111848003114,2.9614269798,12.1915339727,47.94429116130676,24.3425648921,29.0289609505,101.31581700390674,14.9943114712,0.01088417619748844,0.05703487666488669,0.006716119017733939,-0.0074296759,-0.0047476459,-0.0027048741,267482668768.0,25254710572,0.0,1.0520395498,0.0008680574,0.6568630491,-3.3614353452050407,3.2079315462854927,599854822000.0,42846773.0,-76.6925975677,0.6160314661,0.0700486028,2.5390015005,363.7031790235405,22726.1118480031,4.0420075665,quarter,CST
CST,2025,1,0.7801950594,1.4338060831,0.688442175688492,2.5283257947407147,2.9816995821,12.9460482088,55.78131066200819,21.8420346473,25.5116397552,103.13498506450819,16.7108974001,0.009320965974090817,0.03821223527868294,0.005388251192110911,0.0538477734,0.0373770883,0.0196863487,375741891415.0,22002026789,0.0,1.3236946396,0.0016694427,1.1243823521,-3.0945172948707724,2.4338060830655674,698402399900.0,42846773.0,11.9368035873,0.6446953962,0.0788114533,7.0234031232,296.8461916373492,25283.2579474071,3.0364151793,quarter,CST
CST,2024,4,0.4771774234,1.4765583789,0.719736118638265,2.521337347365693,3.7392828574,13.5637777116,37.42818073390183,14.9212823612,31.00566254,83.35512563510183,24.461704508,0.005786644247490585,0.08176197247464599,0.0031871004743112908,0.1200022109,0.1044629549,0.0514581108,474753757699.0,12152726528,0.0,1.1306437506,0.0006039392,0.7817878568,-2.503312293274984,2.4647060593712435,895497555700.0,42846773.0,6.8873901714,0.836454638,0.0947807642,3.0924971079,156.2156635460038,24986.4117557698,2.5202471522,quarter,CST
CST,2024,3,0.5615682691,1.9281330377,0.5351992444865851,2.5057157810110926,2.9078775714,14.0176313535,63.88991914218195,20.9385155247,22.6750205751,107.50345524198195,17.4319903228,-0.03720936155518726,-0.003462304568904791,-0.02402128740679803,0.2792874451,0.2617984336,0.1019346237,755872161582.0,-66324678667,0.0,1.2585236131,0.0165801434,0.8110863944,11.289323146557464,2.9281330376507806,1014611584640.0,42846773.0,3.2422095489,0.9450393448,0.1136545133,4.2096447832,-999.3119871594531,25057.1578101109,1.7405202912,quarter,CST
CST,2024,2,0.5672761639999999,2.1066743215,0.577207402321222,2.588213674689107,2.9657853234,13.896251902,67.99039136996545,14.2921255319,20.5424526216,102.82496952346546,25.5385386299,0.034091696228057015,0.05670261112052602,0.03128145815080045,0.3569598666,0.3270421508,0.1235537664,840579027776.0,89272249218,0.0,1.2203486041,0.0006352774,0.9624091603,-16.271801978231732,3.1066743215227666,1075411155527.0,42846773.0,2.7803137051,0.9697421911,0.115827072,4.6516977308,1911.7748204514726,25882.1367468911,1.6826858672,quarter,CST
CST,2024,1,0.4093585236,1.7941811295,0.6072541731711157,2.778098995203209,2.8625553782,12.2303207469,68.44165571873208,11.8738646575,20.0268377735,100.34235814973209,30.7397810677,0.03899090324931147,0.056489976155950236,0.031696422127323244,0.2912268954,0.2636501139,0.1015547926,723476899074.0,115577432040,0.0,1.2035983265,0.000573872,1.0454984914,-30.460930148109334,2.7941811294592953,1129098162096.0,42846773.0,3.76383537,0.9485623099,0.1335294763,4.4338269975,2192.81436854066,27780.9899520321,1.9182825264,quarter,CST
CST,2023,4,0.3494620773,1.190914081,0.5499105458861689,2.588393315431246,3.3135216793,11.131314266,46.66500064636561,11.4847767379,33.6259178544,91.7756952386656,31.7812011787,0.14671598688936657,0.19809677606846732,0.11517382634669866,0.2698669698,0.2819140777,0.1175470858,707404860022.0,229152140296,0.0,1.3275837981,0.0005729753,1.0850856735,-49.30895722321945,2.132543058503432,1181928233205.0,42846773.0,4.2143267921,1.0780369984,0.1495031211,4.7314829107,4198.383972137178,25588.1755834914,1.9893983782,quarter,CST
