Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
DPH,2024,5,0.0174356251,0.2155447764,0.059123388236236175,7.704165766233333,0.6726757278,13.0745492593,53.73649501100522,56.5312035192,75.8057290067,186.07342753690523,6.4566111683,0.12121502482734899,0.28351080389917516,0.13472787136172937,0.1109488753,0.0940022694,0.0906281689,24464334697.0,22105083118,0.0394431555,5.2843448679,0.350200691,1.2774163194,-77.45723197935365,1.2155447764175709,129300000000.0,3000000.0,5.2626608043,0.5594375992,0.7090270879,6.3887884249,8189.773501,77041.6576623333,4.7781898262,year,DPH
DPH,2023,5,0.0260179535,0.2336894753,0.06720004306644453,7.0589825401,0.7467534281,15.6850115041,51.90609489502716,50.1768527847,67.5228375962,169.6057852759272,7.2742705001,0.12907153591474385,0.273714283751794,0.13836975264084306,0.1291025256,0.1113816642,0.1033280871,26680174224.0,24200928307,0.0339321357,4.9461629981,0.3993862385,1.3973816125,-94.78739574569752,1.2336894753121126,150300000000.0,3000000.0,5.7931699462,0.7097340122,0.8015994925,5.5709671746,8648.115015666666,70589.825401,5.1483154033,year,DPH
DPH,2022,5,0.0442274662,0.2669871396,0.05089310132815746,6.3382999329,0.8581317304,17.8123062897,45.64733358617847,43.6747796263,60.8760018858,150.19811509827846,8.3572259121,0.09994360867280443,0.2392288407943318,0.11532292249202473,0.1259703305,0.0995616697,0.098962259,23380721580.0,19768846293,0.0347222222,4.5832911741,0.3285712416,1.0385272343,-74.14058765751575,1.2669871396086496,129600000000.0,3000000.0,5.681500689,0.6815707754,0.6552072636,8.1033287016,7603.624881,63382.999329,5.6765868528,year,DPH
DPH,2021,5,0.0336590041,0.2794632909,0.07285521927226538,5.7337885536,0.865953307,13.6420117022,48.28444909727871,42.2457308967,69.0035161325,159.53369612647873,8.639926266,0.07899960160409632,0.22024466509874374,0.09354765939659791,0.1067868397,0.0840246023,0.081007905,19263482720.0,14939865433,0.0428571429,4.3759474145,0.5739752491,1.2110027806,-62.85071110709117,1.2794632908685246,105000000000.0,3000000.0,5.9351894866,0.6104166499,0.5552230845,15.4939757955,5897.031607666667,57337.885536,4.963016022,year,DPH
DPH,2020,5,0.0445942764,0.3600797076,0.09536103143780217,5.310702740566667,0.948644576,11.9733577795,60.81687161511131,40.2186832477,82.0854449775,183.1209998403113,9.0753841381,0.08469041610991322,0.22735277117284133,0.09600501278544488,0.1278877235,0.1029406,0.0910746347,24422807783.0,17131981030,0.0257731959,3.8321958946,0.5570503559,1.1950104252,-24.71734786903518,1.3600797075798337,174600000000.0,3000000.0,8.9903585291,1.0959001632,0.8631194855,5.9254048652,6473.601671333333,53107.0274056667,6.6508486729,year,DPH
DPH,2019,5,0.0500071897,0.4528975246,0.1287915787500291,4.8131801407333334,1.1987185075,12.5749363214,52.466981161415276,42.6577650221,69.3373865188,164.46213270231527,8.5564726565,0.05763357594679356,0.18779172692753962,0.06748521950636309,0.116661567,0.0910252589,0.0808957816,21464718285.0,13800905004,0.0366479355,3.1748745011,0.3581799611,1.1649908147,-45.4991636433933,1.4528975245601081,122790000000.0,3000000.0,7.5984031939,0.850373325,0.5127799074,5.8251474106,5386.6580853333335,48131.8014073333,5.0526616833,year,DPH
DPH,2018,5,0.0472751791,0.4303914065,0.1469207928875537,4.4214945264,1.0600205101,9.2337834882,54.09204157268965,56.2794394426,93.6056069152,203.97708793048963,6.4854945894,0.07036840105526367,0.21005075667522125,0.07766848544709949,0.1264317785,0.1028687398,0.0823301876,20642730678.0,14290077254,0.0342047398,3.295595452,0.2320250426,0.9455621402,-81.81466847203774,1.430391406511456,122790000000.0,3000000.0,7.7850475444,0.9257050926,0.6046528519,-25.0344179566,5257.514455333333,44214.945264,5.6730370678,year,DPH
DPH,2017,5,0.0238649342,0.655165402,0.2096303239112429,3.8952665233,1.1920286815,11.7599104652,53.02329376587515,50.4875600075,102.227510466,205.73836423937513,7.2295036628,0.048608793768650835,0.1651232558862523,0.05657741460549191,0.1176168646,0.0944094674,0.0674419009,15011485037.0,11295791046,0.024431957,2.3869908374,0.1866093952,0.7653427222,-28.159865030181944,1.6551654019824606,122790000000.0,3000000.0,9.339381062,1.0507625025,0.5283980345,11.2616315082,4382.517399,38952.665233,7.4889333162,year,DPH
DPH,2016,5,0.0302919963,0.8412284496,0.1407958192324458,3.5569256651,1.2581500794,16.9048395163,50.53502156558772,59.6078308232,104.484574753,214.62742714178773,6.1233565281,0.04122577539097504,0.14583957554113222,0.05451413854876374,0.1270640818,0.0889287124,0.0685869677,12210030867.0,9776836992,0.024431957,2.1137396245,0.1800279821,0.7111371496,-43.69156579405047,1.841228449648397,122790000000.0,3000000.0,9.4978280816,1.1507128305,0.517765916,19.6533479585,4309.406282,35569.256651,9.0928701919,year,DPH
