Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
SLD,2025,5,0.1102459642,0.1335699626,0.002639520340100934,0.9420058465369093,0.0,0.0,0.0,-1007.922972,-36125.64017725,0.0,-0.3621308474,0.0,0.0,0.0,0.0011027738,-0.0105935755,0.0009924572,-8461908556.0,-8705409988,0.9679632658,0.3305079955,0.8768278027,2.5444971402375556,1.133569962554841,848589426000.0,78573095.0,1040.2150162753,1.1464896996,0.0,-23.6085535075,10.382468846365287,9420.0584653691,-108.7086659136,year,SLD
SLD,2024,5,0.0676272106,0.0887152372,0.002971779192106881,0.9409675996522728,-0.0008603804,-0.5246952525,-11102.947115786821,186.0733832305,106.6520355832,-10810.221696973122,1.9615916778,17.538540365916734,4.571711003265146,-1.9153083800659654,0.0018997788,-0.0162789277,0.0016478937,-12573949942.0,-12849728739,1.7205744078,0.4354479106,1.6138966881,3.769005940042678,1.0887152372157531,864304045000.0,78573095.0,615.9242787732,1.1690094329,-1179.6849326204,-49.7793479706,17.859338199672546,9409.6759965227,-72.2292344305,year,SLD
SLD,2020,5,0.0,1.1011213826,0.0028601116449641127,0.623225703489216,0.1336324029,72.9574205932,271.2881646165541,702.063308148,88.915436859,1062.266909623554,0.5198961344,0.13224220778480814,0.2904596489407897,0.24131766245892222,0.0532484216,0.0291814489,0.0322478591,14960502602.0,14289797318,0.8749525041,0.2403266181,0.8633419498,0.0,2.101121382624705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,SLD
SLD,2019,5,0.0,0.2013651779,0.003188798227218459,0.6232806153022227,0.7747884105,260.9541415712,85.26749578825192,308.7522296325,30.5407697689,424.56049518965193,1.1821776977,0.1602064026407775,0.25649247247058166,0.13815381498856558,0.1316125791,0.1464950387,0.1070399747,72177854873.0,71743142768,5.7838559736,1.0371741756,2.5196329826,-273.17083325829145,1.201365177946471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,SLD
SLD,2018,5,0.0399571505,0.2602256837,0.004152816305184789,0.5732454019725199,0.8038730009,341.3806534653,107.80954588709596,274.0661139268,17.7653119528,399.640971766696,1.3317954371,0.12549621505545577,0.2547219056017522,0.09617636352887081,0.1056943008,0.1289173323,0.077313582,60769042479.0,60386685928,4.2621362302,0.3899772722,1.8712478105,-12.467430231090718,1.2602256836787344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,SLD
SLD,2017,5,0.2456027446,0.4802600633,0.002230362731417061,0.5412633553037461,0.3444497591,102.5604865563,216.34833057623536,512.7734795764,83.542142411,812.6639525636353,0.711815284,0.09405395382170981,0.1655070281654823,0.08797913855344298,0.0526201923,0.0461136831,0.0303043931,24873266102.0,23990883467,3.9173841038,0.2070232794,1.8283171066,-1.7638019818464852,1.4802600632547955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,SLD
SLD,2016,5,0.557118085,0.9910905373,0.009412920376566164,0.5442935480179316,0.3626198904,76.7040411977,175.8454518924337,453.4342221775,118.3114774868,747.5911515567336,0.8049679141,0.09906195866988994,0.14496316809288579,0.08038808265450732,0.0580409218,0.0461486509,0.0291503177,31619227959.0,30588387830,2.5253050026,0.0338137676,1.2957446371,-2.6827308767860507,1.9910905372604972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,SLD
SLD,2025,4,0.1102459642,0.1335699626,0.002639520340100934,0.9420058465369093,0.0,0.0,0.0,-1007.922972,-36125.64017725,0.0,-0.3621308474,0.0,0.0,0.0,0.0011027738,-0.0105935755,0.0009924572,-8461908556.0,-2291223241,0.9679632658,0.3305079955,0.9678679714,2.6983886463359044,1.133569962554841,848589426000.0,78573095.0,1040.2150162753,1.1464896996,0.0,-23.6085535075,2.881128228434937,9420.0584653691,-105.5013775515,quarter,SLD
SLD,2025,3,0.0675733415,0.1400081948,0.00271169346434729,0.9417177337140659,-0.0055658115,-2.2091924671,-1068.7283661544172,-52100.0947609585,-7553.38076441,-60722.20389152292,-0.0070057454,0.0,0.0,0.0,0.0010173056,-0.0173818649,0.00090213,-13888690151.0,-2065889057,1.7265866298,0.4382758838,1.5817009193,2.3313507012233132,1.140008194816408,864304045000.0,78573095.0,1150.6132625499,1.1680782475,-186.4962054732,-60.0519836581,2.7221886957615706,9417.1773371407,-65.4098852013,quarter,SLD
SLD,2025,2,0.0675928803,0.1423183004,0.002783863765947407,0.9414455148444897,-0.0054596949,-2.7157376817,-1342.195578375835,-44814.5612675154,-10323.9845917613,-56480.741437652534,-0.0081446742,0.0,0.0,0.0,0.0019540404,-0.0175072593,0.0017037529,-14025144046.0,-2152489969,1.7252372757,0.382166926,1.584198587,2.5392981207845233,1.1423183004189532,848589426000.0,78573095.0,588.2864027831,1.1471720699,-183.5807134644,-15.5296950975,65.80391874597787,9414.4551484449,-63.8648364585,quarter,SLD
SLD,2025,1,0.0,0.0,0.0028973184754476204,0.9348651229698919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2195807721,0.0,0.0,0.0,2.6191824135022403,1.139702100702699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,SLD
SLD,2021,2,0.1431923164,1.2548584273,0.002503003490906578,0.6221634081348074,0.0647017754,49.2608624643,394.80624091572673,37.1695479276,29.0345356111,461.0103244544267,9.81986654,-1.1454240993547147,-0.11799257792451245,0.1948192247621854,0.0440611664,0.0140203147,0.0207060796,8286256922.0,-3911185044,0.8350928408,0.2951889792,0.834942515,0.0,2.25485842729937,0.0,88692746.0,0.0,0.0,0.0,0.0,7.500422999644187,10511.7590533165,0.0,quarter,SLD
SLD,2021,1,0.0,1.075734829,0.002679423886389877,0.6232258161868258,0.0781044975,51.8857978051,359.22849419469827,77.6133103094,32.068576546,468.9103810500983,4.7028016012,-0.08816912115555173,0.12904266021808544,1.4185309209351683e-05,0.0433096321,0.0190589608,0.0225968429,9902228498.0,-550384596,0.8427433861,0.2044573898,0.8425400307,0.0,2.0757348289960533,0.0,44346525.0,0.0,0.0,0.0,0.0,0.001996774268107817,11042.304050137,0.0,quarter,SLD
SLD,2020,4,0.0,1.1011213826,0.0028601116449641127,0.623225703489216,0.1336324029,72.9574205932,271.2881646165541,702.063308148,88.915436859,1062.266909623554,0.5198961344,0.2992851718376796,0.44289788173127953,0.3548555115665223,0.0532484216,0.0291814489,0.0322478591,14960502602.0,14173840910,0.8749525041,0.2403266181,0.8747394451,0.0,2.101121382624705,0.0,44346525.0,0.0,0.0,0.0,0.0,378.96082274766735,11042.3020533627,0.0,quarter,SLD
SLD,2020,3,0.0,1.0785417768,0.0031488648340913406,0.6018372172650193,0.5419700364,200.2569916601,64.42459084191715,185.9494314496,14.8269622442,265.20098453571717,1.9628992525,-0.19157526340819972,0.09670881904212657,0.3991781264413584,0.119074773,0.1274719833,0.0784202417,60864286837.0,-1876975708,1.1416822046,0.3276300639,1.1064449586,0.0,2.0785417767814667,0.0,44346525.0,0.0,0.0,0.0,0.0,88.19142539353422,10663.341230615,0.0,quarter,SLD
SLD,2020,2,0.0,0.4170603694,0.002861161071230744,0.6237358197688407,0.6568718247,227.7108328369,63.784145361684516,286.8828932818,24.3161296487,374.98316829218453,1.2722961478,-0.259747996776369,0.06453902508745196,0.033783094275977914,0.1324773221,0.147040416,0.0904679609,72154240148.0,-2413539781,1.8689979648,0.3959614035,1.7490454493,0.0,1.417060369403936,0.0,44346525.0,0.0,0.0,0.0,0.0,7.078513840712435,11051.3402846334,0.0,quarter,SLD
SLD,2020,1,0.0,0.3970552115,0.003001230712000501,0.6284296561373839,0.6535510898,221.6156153294,64.5561855229199,405.3921208437,42.0512476866,511.9995540532199,0.9003628369,0.10590102239241447,0.21302974049215423,0.12126509242430622,0.1369092234,0.1471220164,0.0894627348,72736831185.0,4406471897,3.3390734241,1.2624555673,1.9253067505,0.0,1.3970552115014738,0.0,42234786.0,0.0,0.0,0.0,0.0,119.46931013217399,0.0,0.0,quarter,SLD
SLD,2019,4,0.0,0.2013651779,0.00740339198377034,0.6232806153022227,0.7747884105,260.9541415712,85.26749578825192,308.7522296325,30.5407697689,424.56049518965193,1.1821776977,0.1770764582686928,0.2702615574985578,0.14325890908264227,0.1316125791,0.1464950387,0.1070399747,72177854873.0,60163266358,5.7838559736,1.0371741756,2.6466555581,0.0,1.201365177946471,0.0,42234789.0,0.0,0.0,0.0,0.0,1152.4494648712464,0.0,0.0,quarter,SLD
SLD,2019,3,0.0,0.88426906,0.0035778447481798602,0.5613338891588782,0.801089729,314.8536036339,66.2467053555292,342.9678800037,33.729360207,442.9439455662292,1.0642396017,0.1420025725679489,0.21931535634075966,0.13443829634721782,0.1243227578,0.150038556,0.0812185234,66267034532.0,9906624065,1.9626860041,0.3657136127,0.7028307525,0.0,1.8842690600267595,0.0,42234789.0,0.0,0.0,0.0,0.0,222.06603686359128,0.0,0.0,quarter,SLD
SLD,2019,2,0.0,0.6944344745,0.00391881698226847,0.5493973449626746,0.6956748108,315.6427174226,82.06225958460095,378.1048699203,39.6970205921,499.86415009700096,0.9653406476,-0.1407987815194726,0.18891201347232198,0.03353411159277569,0.1057143883,0.1307407577,0.0672255244,56608684793.0,-1830948744,2.2016320086,0.1288594986,0.6034184154,0.0,1.694434474534109,0.0,42234789.0,0.0,0.0,0.0,0.0,10.325088116339352,0.0,0.0,quarter,SLD
SLD,2019,1,0.0,0.2985882978,0.003923470521370564,0.5744386476910449,0.7458806814,384.7855864352,87.23353214361663,324.467076919,24.2188995229,435.91950858551667,1.1249215281,0.13855771491767502,0.20881710184602664,0.13361393207011518,0.1137402251,0.1420845633,0.0747897577,64397707853.0,3504201089,3.8436557495,0.5159728687,1.5761621385,-13.342676309598579,1.2985882977765555,0.0,40223609.0,0.0,0.0,0.0,0.0,84.00961962413666,0.0,0.0,quarter,SLD
SLD,2018,4,0.0399571505,0.2602256837,0.004152816305184789,0.5732454019725199,0.8038730009,341.3806534653,107.80954588709596,274.0661139268,17.7653119528,399.640971766696,1.3317954371,0.12523794721717418,0.2534186831516947,0.09624973823097308,0.1056943008,0.1289173323,0.077313582,60769042479.0,54595740513,4.2621362302,0.3899772722,1.9625756641,-55.23494922756896,1.2602256836787344,0.0,40223609.0,0.0,0.0,0.0,0.0,1043.1369833323508,0.0,0.0,quarter,SLD
SLD,2018,3,0.0,0.0,0.001723939437350686,0.519844509273817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07791536233420274,0.7140941683178794,0.12089022912134022,0.0,0.0,0.0,0.0,168981021,0.0,0.0,0.0,-0.5580979640895557,2.0908069946268637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,SLD
SLD,2018,2,0.0,0.0,0.0018199311234501536,0.544963787679485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19807012962070042,0.2865179002919447,0.1294918193374555,0.0,0.0,0.0,0.0,5861545247,0.0,0.0,0.0,-2.5918879589948527,1.4853919099734947,0.0,42234786.0,0.0,0.0,0.0,0.0,90.73297911347295,0.0,0.0,quarter,SLD
SLD,2018,1,0.0,0.0,0.0020330834663737736,0.5406110407805623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017766234073695885,0.15319548417978113,0.016718820270362176,0.0,0.0,0.0,0.0,-239580853,0.0,0.0,0.0,0.18559913992248656,1.4362995143975326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,SLD
SLD,2017,2,0.0,0.0,0.009294673543868821,0.5193649289747336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017689448242084235,0.0998277574269256,0.022947069551183252,0.0,0.0,0.0,0.0,609149922,0.0,0.0,0.0,-0.11869072889613111,1.8180673985179532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,SLD
