Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
LMH,2024,5,-0.4761313334,-3.0638770916,0.0,-0.194629761640609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622368,0.0142567219,-0.0573729104,-372563131.0,-372563131,0.6736128789,0.1789471323,0.2108800963,0.11587358292372546,-2.063877091578153,33318993500.0,25629995.0,-5.6256436486,0.0,0.0,1.4871224551,-231.0846689201461,0.0,-79.7726721596,year,LMH
LMH,2023,5,-0.5402788503,-3.3545842123,0.0,-0.17152129474859437,0.3799833889,0.0,824.6412632867937,595.3686094062,629.4606080795,2049.470480772494,0.6130655769,-1.1933914608717617,0.031143606662389415,-1.295830986136909,8.29935019,3.228526399,-0.4923942495,-65247728032.0,-65247728032,0.7018970726,0.0335138303,0.2223620266,11.38881584710117,-2.354584212255792,23066995500.0,25629995.0,-0.3255818619,0.0,0.4218990651,5.4430373067,-2764.2817535079503,0.0,-0.6417976269,year,LMH
LMH,2022,5,0.9067511974,5.8530368741,0.0,0.10490688060220066,0.0927144695,0.0,1776.7944533197112,1707.5392597474,1702.7117403965,5187.045453463611,0.2137578963,-0.7137430798702381,0.09383755972664937,-0.8768670176912116,-0.6898849133,-0.3529780805,-0.0812982603,-18096486362.0,-18096486362,1.1708483007,0.0084573093,0.5101829971,3.2714180368040173,6.853036874140838,74352615495.0,25629995.0,-3.3443380193,2.7653095615,2.9325397051,-2.9026003355,-867.4362409746861,1049.068806022,-5.3823731136,year,LMH
LMH,2021,5,0.6322709084,8.654563869,0.0,0.1465658576055126,0.0530970414,76.1997778308,1983.869523242966,1053.4523103852,933.152727352,3970.474560980166,0.3464798514,-4.776404453136692,-0.8915229258100722,-5.12581195744054,-1.2005278262,-1.7145298805,-0.2721654497,-105116852401.0,-105128056012,1.1155444347,0.0043709875,0.734979484,14.949758804175834,9.654563869002482,144168721875.0,25629995.0,-1.2778822545,3.8378651699,6.5501841401,7.7119885111,-4401.814001563403,1465.6585760551,-1.5839403758,year,LMH
LMH,2019,5,0.7023648030999999,1.7165389469,0.027509294911943642,0.9679720954998235,1.9331684984,220.5317313761,41.10114115092413,23.7617975933,33.8640215887,98.72696033292412,15.3607907216,-0.022074702711666772,0.009061590041710282,-0.015277533510640335,-0.0900314795,-0.081066004,-0.0295340465,-32314690501.0,-34092204721,1.3980285323,0.0090959352,1.0306306191,2.7701573758021296,2.716538946857952,244868972230.0,25629995.0,-10.3781582623,1.0149833098,0.1585526606,3.1682424741,-920.58723316177,9412.9626644874,-12.7963488122,year,LMH
LMH,2018,5,1.0131626244999998,2.3466416634,0.02601457398221165,1.077062015618809,3.6893391993,449.201482384,21.950343725705597,13.2405504624,19.6219867505,54.812880938605595,27.5668297202,0.006856724485811403,0.01695428987489845,0.006590860937412679,0.0756729143,0.0371908204,0.0243159216,22103863560.0,20633111468,1.2814761897,0.0328555493,1.1071382132,-0.7912059047686056,3.346641663440881,222608200000.0,23300000.0,11.2240859656,0.8307477277,0.0739763897,-3.1765798949,851.2051697854077,11500.4828565236,21.7199658267,year,LMH
LMH,2017,5,1.0190722597,1.8511066966,0.025053808737111813,0.9681163422037343,2.3459673216,227.2337118205,28.431521185423104,26.9651496801,31.5562592765,86.9529301420231,13.5359901328,0.01734906756898169,0.02663328323836342,0.010167308194394077,0.0908959146,0.0435345764,0.0238521728,22771650973.0,21753518449,1.0632851549,0.0435429018,0.6931378584,-2.669016049360173,2.8511066966319794,222608200000.0,23300000.0,17.4615100304,0.8971500491,0.177536554,-1.9931539476,547.1462653218884,10649.2776867382,19.9468945012,year,LMH
LMH,2016,5,7.4644729649,10.1650331754,0.1488408572420533,0.126335030962745,0.7436458683,55.7832771484,71.30965631509208,65.5667335182,119.950977384,256.8273672172921,5.5668473998,0.016272479459290858,0.0343726015235913,0.010670874836112046,0.0885984682,0.0159617314,0.007935352,4514323179.0,4374739846,1.0589130408,0.608250799,0.836968138,-2.715849154049375,11.165033175434662,28662000000.0,3000000.0,9.9909771563,0.8851852714,0.1066124667,-3.0640339718,956.262821,10793.2207063333,15.5414743566,year,LMH
LMH,2025,3,-0.4381366622,-2.8961013482,0.0,-0.21150781461720924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083951951,-0.0557387295,0.0,-44104500,0.6547050316,0.1729582632,0.210048453,0.054571970577543316,-1.8961013482358384,33318993500.0,25629995.0,-5.8095441123,0.0,0.0,151.6578961876,-56.1410916389176,0.0,0.0,quarter,LMH
