Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
ATS,2025,5,0.0,0.1298311656,0.0017290811562027707,1.2623533392857142,0.9667698119,542.5637127425,36.30358822031324,0.159274861,36.5377488937,73.00061197501324,2291.6359659878,0.013971312909866366,0.057241103016230116,0.011143653542453856,0.0120561229,0.0150247478,0.0107733478,686184307.0,663828919,2.9307823464,0.0096541546,0.8820800566,0.0,1.1298311655694884,74900000000.0,3500000.0,141.4605257236,1.6952464365,1.5763870886,-82.5424976854,151.27895142857142,12623.5333928571,109.0736418911,year,ATS
ATS,2024,5,0.0,0.1081769187,0.00226217060925673,1.2472254441428572,1.0248963344,512.5577504657,32.76294375410975,0.3009189992,33.7284624342,66.79232518750975,1212.9509967499,0.015323765772612316,0.052315320020279,0.003926490856448232,0.0045631263,0.0177678004,0.0040242461,788642527.0,775615844,3.2255427457,0.2038107742,1.1620472395,0.0,1.1081769186883978,93800000000.0,3500000.0,471.9729196631,2.1487695048,1.8531973535,-25.748368684,56.78291885714286,12472.2544414286,117.7181732047,year,ATS
ATS,2023,5,0.0,0.1597575123,0.0,1.2415471522571428,0.9723017217,38665.5614670509,33.61283063828822,0.3791757784,35.0454531066,69.03745952328822,962.6142302235,0.005759994878652669,0.04598535727171084,0.004815564208716963,0.0053272382,0.0063550911,0.0046821814,278634998.0,276155084,1.827429557,0.0009949628,0.6690291095,0.0,1.1597575123305779,52500000000.0,3500000.0,227.3951406724,1.2081699815,1.0950359007,-377.4763527243,65.96447028571428,12415.4715225714,188.3937524675,year,ATS
ATS,2022,5,0.0,0.1156619282,5.737450524486444e-05,1.2349507052285715,0.7872143044,5678.8958094077,36.08461837615299,0.1798434147,65.9224396377,102.18690142855299,2029.5433142402,0.05711987168995287,0.10186283673722757,0.019137068934692445,0.0188824707,0.0558328222,0.0150649744,2423197007.0,2413277411,2.5036407591,0.0291797827,1.2831876515,-38.04462828167944,1.1156619281547924,69300000000.0,3500000.0,85.7112420906,1.6033028619,1.6402619484,-7.0334797144,231.00820285714286,12349.5070522857,28.5383820148,year,ATS
ATS,2021,5,0.0423890998,0.3937679612,0.0002923396030213919,1.2118498849428572,0.6828237079,2211.9502533165,34.93811534596577,0.3213619268,95.34340528,130.60288255276578,1135.7910491687,0.052674506386815416,0.10568654970444866,0.05812486311916854,0.0530381429,0.0457468829,0.0396890346,2032511380.0,2022591784,1.4007958452,0.192236097,1.0867094279,-19.000720237880287,1.39376796116218,45150000000.0,3500000.0,20.2296350149,1.0644882803,1.1758447662,10.9649456894,637.6783362857143,12118.4988494286,21.5188357981,year,ATS
ATS,2020,5,0.0,0.2779975722,0.0005346360777233457,1.1927529200285714,0.7029210505,856.9788333651,30.547303504290188,0.5043299986,90.092730795,121.14436429789018,723.7324786889,0.00478894460553713,0.10098005436816539,0.003680969086998117,0.0032345675,0.004228052,0.0025874307,186425342.0,176505748,1.5062143165,0.236923985,1.1238695936,0.0,1.277997572221939,106050000000.0,3500000.0,781.6808331484,2.5403417163,2.8773429827,-4.799938813,38.762623714285716,11927.5292002857,554.1113935143,year,ATS
ATS,2019,5,0.0,0.2224792118,0.0015115272907606175,1.2040203005142858,0.6983114372,24.8583949128,35.78535827694307,38.2532343191,92.7752210033,166.81381359934306,9.5416768411,0.1304275161309411,0.21712251695502363,0.0010188764877915525,0.0009620055,0.1230881857,0.0007114931,6544613375.0,5187023600,4.2350622233,0.1208106347,3.953225326,-16.667011819299656,1.2224792117825203,117600000000.0,3500000.0,2902.2631062907,2.7906506216,2.9570476404,16.4785296749,11.577172285714285,12040.2030051429,17.7959096174,year,ATS
ATS,2018,5,0.2837265909,0.4818332419,0.07448846347456597,1.2028625832857143,0.6639088693,10.7847724315,53.26033345994449,55.2147497243,88.1969845639,196.67206774814449,6.6105524669,0.05461499893950014,0.17792216185663204,0.008755693747640769,0.0094982765,0.0467761088,0.0058129827,4689618454.0,2482519055,1.7445712654,0.0765099258,1.3444109734,-2.5250965820923224,1.4818332419174167,117600000000.0,3500000.0,295.4854481935,2.7933365346,2.5871800913,162.9620692993,113.71118342857143,12028.6258328571,27.1012629946,year,ATS
ATS,2017,5,0.3248189079,0.7875715009,0.12693526320940884,1.1914914649428572,1.0216439331,13.5211649692,61.98476624266736,18.6475377141,48.4294712794,129.06177523616736,19.5736298055,0.02768674449006772,0.1019314220031828,0.013155923049437662,0.0228454377,0.0367268871,0.013440669,3890951875.0,1982331702,1.5405990007,0.0651239556,1.387891767,-2.3505394918255442,1.787571500914136,117600000000.0,3500000.0,124.8479925263,2.8199950221,1.6424905826,-15.4161358767,269.1272748571429,11914.9146494286,32.8497367208,year,ATS
