Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
CBI,2025,5,10.047383261,22.7426317665,11.37186037169436,0.16738323651898418,1.1220863904,2.3504242572,4.697020210214483e-05,144.05623011,145.03779868,289.09407576020214,2.5337328328,-0.07694061155128783,-0.030142443656220663,-0.09949563886515772,-1.1752731595,-0.2148572304,-0.1116427023,-33258151956.0,-158655444981,0.4988493133,0.0086821949,0.011238781,4.2554351771962535,23.742631766478546,602089124000.0,43006366.0,-2.9346572779,8.3640394888,0.2919856007,4.2889107387,-4770.5740992624205,1673.8323651898,-37.729269012,year,CBI
CBI,2024,5,3.4282652707,6.0945669781,3.377268175927619,0.6444406464452263,1.1143926881,2.1934303613,0.00013925218921917272,140.7284135749,98.0700838696,238.79863669668924,2.5936482245,-0.043400901842966154,-0.005231087156999434,-0.07328211114471653,-0.448021312,-0.0896326102,-0.0816650488,28521829257.0,-94966052442,0.6206377237,0.0007443597,0.0056461704,2.285573950701289,7.09456697805828,567684031200.0,43006366.0,-3.5402919208,2.0482879335,0.259440066,8.742591575,-3728.50609360949,6444.4064644523,47.2937579094,year,CBI
CBI,2023,5,2.4604728044,3.4698288661,2.4144805439704378,1.0199918229408176,1.3257519642,2.3469990852,0.007218267536086741,106.6919925325,66.2232591821,172.92246998213608,3.4210627371,0.028838132670416093,0.03991800493236684,0.0005306430956842593,0.0031520019,0.0600289448,0.0007035011,199262423132.0,75450948107,0.6660221732,0.0160452384,0.0209883991,-1.2990413626102668,4.469828866068798,408560477000.0,43006366.0,1155503.105396829,0.9313800156,0.1561560396,2.7958247281,32.282513198162334,10199.9182294082,6.0552071454,year,CBI
CBI,2022,5,2.9503769305,3.4909851974,2.6463228782983217,1.0283897573815002,1.1161782558,1.7289242318,0.03151255787546413,102.1922583421,79.0940044938,181.31777539377546,3.5716991279,0.04604701370495058,0.06128792911178125,0.0036361038035956274,0.0176300304,0.0699106736,0.00405854,221496499155.0,98134891230,0.6274257988,0.0167495896,0.0208988994,-1.7152580914838105,4.490985197436031,305345198600.0,43006366.0,111.0659343082,0.6903997195,0.1432745721,14.2503088003,180.18784935234936,10283.897573815,5.6284494301,year,CBI
CBI,2021,5,3.3651259329,3.1950475384,2.9644615145220197,1.015711649624151,1.5653663386,2.13558225,0.033417901720201315,62.7067179201,70.5477823931,133.28791821492018,5.8207479534,0.14303862099390335,0.155814598125625,0.11797209548109971,1.2818162059,0.2920235726,0.1846695472,535300810282.0,413731606457,0.5524606479,0.025823754,0.0316734601,-6.7674777709716825,4.195047538380754,292443288800.0,43006366.0,0.8623652031,0.6694813437,0.1011058476,2.2918626191,7934.360557085897,10157.1164962415,2.3332857661,year,CBI
CBI,2020,5,18.6167655882,18.4896682508,14.790626547654727,0.22227559391556123,1.0611914525,1.464693979,0.07755738455662708,93.2305471217,132.8156076017,226.12371210795664,3.9150258286,0.07422482883252787,0.09423117818945519,0.033401150321492226,1.2063166337,0.1344640376,0.0354450152,282782921837.0,159844320802,0.3781229902,0.0043790461,0.0086746354,-2.1409342667370344,19.489668250762872,1118466560562.0,43006366.0,15.5493978073,11.7003398987,0.5193677736,6.1132481001,1672.540655422967,2222.7559391556,7.8041897288,year,CBI
CBI,2019,5,90.53324257599999,91.7873883092,64.51875932591634,0.05502152837326455,0.9979836775,1.4952564981,0.07700559213093586,110.3243271773,128.305816806,238.70714957543095,3.308427156,-0.0176330546212355,-0.0025158322231372543,-0.056280710809376085,-1.4761716015,-0.0321839946,-0.0561672307,78843867657.0,-41784112110,0.4755945541,0.003276925,0.0065025305,0.4486946035271375,92.78738830916483,1227315672908.0,43006366.0,-9.202653732,51.8669706999,0.5179318934,5.0760937725,-3101.0620230967666,550.2152837326,31.6786511186,year,CBI
CBI,2018,5,16.6787346775,15.2599058837,10.462201848505325,0.36512773068294124,0.7439475811,1.0598723169,0.05390151110468932,142.1794714448,134.0991102667,276.33248322260465,2.5671779216,0.08282695243074177,0.09738914333771934,0.010438470001996856,0.1275276896,0.0894463338,0.0077656745,270020138991.0,149372849344,0.6627359506,0.0025628209,0.0066504295,-1.3706105516713245,16.259905883742597,1227315672908.0,43006366.0,65.1957745659,7.8158949874,0.6805441371,4.8432801176,437.7277544445397,3651.2773068294,10.1361062688,year,CBI
CBI,2017,5,22.0730948346,15.6061137264,12.736713066107662,0.3213549552384872,0.9055060207,1.2498248864,0.05246073763784373,81.0552888865,61.5976354056,142.70538502973784,4.5030991193,0.06150443654101352,0.0696750836284649,0.001053462373996671,0.0167843923,0.0721194583,0.0009539165,254766429361.0,134301638017,0.5442561295,0.0018353828,0.0058605921,-1.0501415786396004,16.606113726397503,1227315672908.0,43006366.0,533.5343508023,8.8805227786,0.5620583638,8.9935300544,53.488589735761444,3213.5495523849,11.5784470368,year,CBI
