Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
KSQ,2025,5,0.0,0.0070330298,7.868110260092461e-05,0.9023883455233334,0.0105768642,124.3516405895,104.26529226295892,32.4968447419,180.0947556977,316.8568927025589,11.2318596743,-0.9759056326505434,0.08554420495888174,1.918491785391058,0.022113265,-0.0111256468,0.0202916271,-3004859162.0,-3011896202,139.9085842984,0.9253735437,139.5270747815,0.0,1.0070330297720316,69030000000.0,30000000.0,11.6585825791,0.2549899953,22.3668949073,1.9638510131,197.36533016666667,9023.8834552333,-22.3864496552,year,KSQ
KSQ,2024,5,0.1282121274,0.174362842,0.00010701582284383126,0.8826518125066667,0.0237875834,262.9074843476,34.8182373170533,12.0357154469,99.6101389196,146.4640916835533,30.3264065698,-0.19629046634466957,0.011423646946119444,-0.59650060381257,-0.0166430424,-0.0048950754,-0.0141893079,-1455534097.0,-1462381969,0.7972070872,0.0121624695,0.2211987567,0.22858346848679906,1.1743628420244185,61320000000.0,30000000.0,-13.7984289522,0.2315748941,8.2307712016,25.6072696663,-148.13280606666666,8826.5181250667,-65.0678351357,year,KSQ
KSQ,2023,5,0.1340813523,0.1715176742,0.0,0.8974650931133333,0.01044494,0.0,155.44803390420392,0.0,288.0290145863,443.4770484905039,0.0,-0.3793852432436293,0.016036249579749827,2.377992081333997,0.0299180479,-0.0041467759,0.0248379847,-1266174592.0,-1266174592,0.3338910073,0.006866146,0.3306014708,0.3603128264015023,1.1715176741556321,90000000000.0,30000000.0,11.340153816,0.3342748395,26.9667959756,0.6240472549,264.54667623333336,8974.6509311333,-99.3409018967,year,KSQ
KSQ,2022,5,0.1389218564,0.238544039,0.0,0.87101042549,0.1653794477,0.0,0.8689109443531378,0.0,17.8189102579,18.68782120225314,0.0,-0.006809536658186568,0.008087394519378132,-1.1982901441198621,-0.2088198296,-0.0011805964,-0.1773732457,-351343098.0,-346192268,5.1920980461,0.0047502281,5.1903882347,0.09701633962509548,1.2385409138125776,57000000000.0,30000000.0,-0.9355701318,0.2181417579,1.0034203958,31.9167833908,-2030.6755243333334,8709.9325605667,-264.709663299,year,KSQ
KSQ,2021,5,0.1194823243,0.1276185932,0.0,1.0740779779233334,0.1014255744,0.0,222.86223188751066,0.0,0.0,222.86223188751066,0.0,-0.036888464475975165,0.01264327992883744,0.1078926009952825,0.0117177073,-0.0035578471,0.010943069,-1283398667.0,-1283398667,8.8358487991,0.0173157803,8.8327172699,1.1136261634911895,1.1276185931661635,54000000000.0,30000000.0,14.385703028,0.1675855978,1.5521109168,-0.2151919375,125.124229,10740.7797792333,-71.5194335978,year,KSQ
KSQ,2020,5,0.0,0.010589452,0.0,1.0409105221833332,0.1208370871,0.0,206.46687202069543,0.0,5.3669823416,211.83385436229543,0.0,-0.02440510302153594,0.004492523536501802,0.013181890493442565,0.0016213374,-0.0029993311,0.0015928612,-936610584.0,-936610584,72.9272237559,38.4074810298,72.907614884,0.0,1.0105894519702612,276000000000.0,30000000.0,545.5731224303,0.8838415795,7.191685156,-2.3637506627,16.8630008,10409.1052218333,-293.6055658634,year,KSQ
KSQ,2019,5,0.000160376,0.0251770302,0.0,1.0392242221033334,0.0033651289,0.0,1301.1392378051396,3.1497261123,401.5,1705.7889639174396,115.8830917315,-0.36698305085428135,0.06542056074766354,-0.9245313469379898,-0.0032357076,-0.0012862553,-0.0031111671,-401076613.0,-401076613,0.1846295096,0.0105269138,0.1692902146,2.1068745404765283,1.0251770301957015,198000000000.0,30000000.0,-195.9576476815,0.6350891232,181.1689879538,4.1875229639,-33.680747233333335,10392.2422210333,-493.5899125038,year,KSQ
KSQ,2018,5,0.0393961923,0.0548352632,0.0,1.0425922968266668,0.0004225068,0.0,24043.04561492724,33546.6281933765,231.55571574,57821.22952404374,0.0108803781,9.242772321405935,0.0017238514668566102,27.038930967533002,0.0118336322,0.003868901,0.0114241322,1257779472.0,1257779472,17.7887705473,0.0015369638,17.7874939519,-5.212545517945612,1.0548352631551283,198000000000.0,30000000.0,53.8112928022,0.6330374798,1454.9998313523,1.5316681994,122.6508351,10425.9229682667,167.1961530908,year,KSQ
KSQ,2017,5,0.0041807107,0.0166290172,0.0,1.0303272133166668,0.0177341267,0.0,2784.129701890395,1681.6853492516,258.2622701114,4724.077321253395,0.2170441695,-0.2823609249924661,-0.057709084099124515,-0.9133294472427169,-0.0168149541,-0.0052206876,-0.0161971001,-1620451374.0,-1620451374,39.4550888624,0.5691429638,34.5933084143,5.107411532903999,1.0166290172014194,198000000000.0,30000000.0,-37.7751608753,0.6405731999,34.5011668018,156.0959908322,-174.71798523333334,10303.2721331667,-121.1803446032,year,KSQ
