Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
VTO,2025,5,0.1916649199,0.3192119944,0.3303029671431121,1.4776304649313896,0.7123113735,2.5163136067,19.20946464022277,36.9514592383,8.9162127043,65.07713658282276,9.877823705,0.11429716304864655,0.24424984311520787,0.10373492929304368,0.0997445376,0.0973156768,0.07389157,252393618865.0,129151937252,0.0,3.8498571769,3.3153915948,3.5731805653,-11.407900595549275,1.319211994383804,958399992000,79866666,8.1762904792,0.8121110308,0.8481669147,4.3946522053,1467.6582284529068,14776.3046493139,0.4713773893,year,VTO
VTO,2024,5,0.3099173562,0.3808022658,0.4343757435864706,1.4652038272537882,0.6863925894,1.8837592796,24.310288352217533,38.8943991144,15.1289467597,78.33363422631754,9.3843845981,0.12243586174052358,0.22978720513794185,0.09907474922233703,0.0957762153,0.0987361667,0.0680041737,308789103817.0,136970163899,0.0877192982,3.6195012086,2.9687703794,3.3084933467,-8.363873435279315,1.3808022657980599,910479992400,79866666,10.7008748215,0.7780487457,0.8138663143,3.335463521,1387.7612591090256,14652.0382725379,0.7673472932,year,VTO
VTO,2023,5,0.4469924154,0.4365977713,0.593769882200574,1.432720788765616,0.645395551,1.3533220668,29.579120821632692,40.1489055838,15.8651471433,85.5931735487327,9.0911568994,0.09459683860578595,0.18374649059760167,0.07021890242505868,0.0658683419,0.0707846296,0.0453189672,336399562373.0,101845034470,0.0544217687,3.3332358156,2.6203583488,3.0045760602,-4.115962771097854,1.4365977713244538,1174039990200,79866666,21.0005866406,1.0260198718,1.0904848925,3.6288905257,946.5677816449731,14327.2078876562,2.163958115,year,VTO
VTO,2022,5,0.569670682,0.4701782748,0.7919135991776932,1.44139977961519,0.684457158,1.2493476756,21.780950378152138,34.6274163369,15.2159954082,71.62436212325214,10.5407806476,0.0921270071339584,0.1661799577247773,0.06214973078220927,0.0638124043,0.0715525279,0.0425388281,367404199965.0,108726705104,0.0842105263,2.9697382715,2.0921542231,2.5354595243,-4.168820785786033,1.4701782747881962,758733327000,79866666,13.6192061608,0.6590815494,0.6428947751,4.3617084,918.3811492394086,14413.9977961519,1.6223990925,year,VTO
VTO,2021,5,0.5141701562000001,0.5301094706,0.8518405442450049,1.4369783650640933,0.5342673675,0.8599556788,17.76171093327078,41.961536302,26.8630389274,86.58628616267077,8.6984422442,0.06414152687061553,0.1373373931942961,0.1366551382631669,0.1150201888,0.0407021587,0.073010381,306059762512.0,60692016997,0.1092896175,2.0755179041,1.5654683119,1.8269701053,-2.5379900119297787,1.5301094706278582,584623995120,79866666,5.1983409544,0.5094022414,0.6178518617,2.4817210796,1619.0217657138712,14369.7836506409,1.182030342,year,VTO
VTO,2020,5,0.6824391462,0.6226112895,1.11107152473719,1.378217440665421,0.6197294216,0.9001920503,12.96376274900656,40.5481784223,33.4381028833,86.95004405460656,9.0016374151,0.09555773998914253,0.16487225560452246,0.06002068475099736,0.061913289,0.0732786593,0.0371965842,356979714537.0,111386198579,0.0620155039,1.51593691,0.9857987342,1.2246834705,-3.504751495895995,1.622611289538411,1030279991400,79866666,19.9355512647,0.9359916381,0.8838727669,3.6229332936,875.9935391944368,13782.1744066542,3.0846404073,year,VTO
VTO,2019,5,0.8224804142,0.7042508499,1.1789748206199155,1.4515257486759245,0.793684035,1.099179961,10.976136278402684,27.2030590892,25.1041181951,63.28331356270269,13.4176086154,0.09804477726233639,0.1520880882946724,0.06546580058222602,0.0860258261,0.0880115282,0.0519591608,392256098001.0,148693356942,0.072,1.1810002693,0.6736433229,0.8520873308,-4.0823670492360415,1.7042508499081037,998333325000,79866666,12.4398341824,0.8611628152,0.6582766742,3.22698759,1243.1285192873834,14515.2574867592,3.221607926,year,VTO
VTO,2018,5,0.7564807645,0.6065987132,1.2121514240413382,1.4386028932846653,0.8432314513,1.0292629439,9.150449505318209,20.4660649975,16.2417854749,45.858299977718204,17.8344005086,0.1086339528009461,0.15341133712828137,0.06383287782656609,0.0894076192,0.1068912313,0.0538258902,499847827531.0,173698149069,0.072,1.2976608642,0.7174718248,1.0422037755,-4.566438695961087,1.6065987131518762,998333325000,79866666,11.7339350731,0.8688985722,0.6243756533,2.4040346875,1277.9341548199845,14386.0289328467,2.5135285252,year,VTO
VTO,2017,5,0.9710422743,0.7162166928,1.511448625481307,1.4200665731220081,0.6264415027,0.7033974565,9.580595100902562,24.9868198702,18.0655689142,52.632983885302565,14.6077012559,0.12123704845951676,0.1732953299459122,0.07497534117279946,0.084170425,0.0861818797,0.0469676654,489959202741.0,152780756260,0.072,0.6096599736,0.1999675165,0.3973880368,-3.6867380458347077,1.7162166928030211,998333325000,79866666,12.6687895828,0.8802404223,0.7922135527,2.5268779215,1183.0039532387643,14200.6657312201,3.1982997291,year,VTO
