Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
PSL,2024,5,0.0001668872,0.0842341406,0.3019798388563046,1.2576698723555555,0.9312449629,3.4045246357,0.36377470657842514,105.0916296576,23.7684360643,129.2238404284784,3.4731595769,0.028231661834958784,0.07372967233712038,0.03369509513709445,0.035598787,0.0299876521,0.0313783876,9176034737,4455776668,0.0215517241,6.9514365973,0.6325266992,0.8444314486,-14.330548184417811,1.0842341406022877,137025000000,11812500,42.7126603917,0.9223406122,0.8681861213,18.3400679042,450.20657896296296,12576.6987235556,14.0730009229,year,PSL
PSL,2023,5,0.0534913672,0.1842129912,0.3185715823728616,1.2716667552,0.7372812287,2.7110718687,0.45584924796559695,122.1655199923,19.7474773398,142.36884658006562,2.9877497351,0.004282734668425594,0.05600770510904199,0.06488018218580502,0.0541587542,0.0034092674,0.0478349404,6092223023,539519550,0.0271317829,3.8141124866,0.4362913679,0.5519369204,-1.7861295227245195,1.1842129912484174,152381250000,11812500,26.9000543691,1.0144167053,1.2096104065,-14.9525954791,691.9205933544973,12716.667552,24.3496631235,year,PSL
PSL,2022,5,0.0507855052,0.0803780259,0.2973350309475361,1.2834902217904762,0.5217415247,1.8638196439,0.6520044635460911,93.4569080772,3.8560424546,97.96495499534609,3.9055432874,0.07074665939112311,0.1411420951133794,0.0756966111280815,0.0420518013,0.0389098766,0.0395283199,11707519265,6230491808,0.0306345733,8.0946418307,0.1186079567,0.5862511336,-188.88119064941534,1.0806675922586553,134957812500,11812500,30.3396766626,0.8901169723,1.532433504,-7.0199138168,564.3532198095238,12835.3917017566,12.0616812593,year,PSL
PSL,2021,5,0.0,0.0487084645,0.2982398261289756,1.4028746605968254,0.6592292881,2.3119819059,0.48691702430412354,59.3802293406,3.9237024628,63.79084882770413,6.1468270509,0.2147014971933952,0.2725970428873732,0.1944563454646161,0.135041931,0.1527481441,0.1281913182,30894361578,25312592905,0.0958083832,12.8422521776,2.8214736525,3.1889838282,0.0,1.0487084644755376,197268750000,11812500,9.3339505731,1.1904128337,1.6732341935,8.6941374068,1940.804808973545,14028.7466059683,5.6481068379,year,PSL
PSL,2020,5,0.0,0.0579519261,0.30240830918884004,1.4714989416042328,1.1186626055,3.0878882962,0.3362365869371478,99.2513215241,8.7614270452,108.34898515623715,3.6775328972,0.49546167046386563,0.5544817794515459,0.4676826092696302,0.5509485467,0.4866534866,0.5231790462,90273309288,84590504444,0.1735159817,11.1578728337,0.747160749,0.9119179247,0.0,1.057951926080963,258693750000,11812500,3.5130580657,1.4882783386,1.5152154294,3.0344700291,6759.599291513227,14714.9894160423,2.7822998216,year,PSL
PSL,2019,5,0.0,0.0457778002,0.49998792151669674,0.9823052592,0.5792611623,1.5694889947,0.5989373603335949,90.8533717701,15.7339591093,107.1862682397336,4.017462345,-0.2626474790228617,-0.20755137100411067,-0.24023139727910894,-0.166965557,-0.2169502039,-0.1391567184,-19133643311,-25173775411,0.0,9.0171457943,4.5847853114,4.7018265504,0.0,1.0457778002096327,240856875000,11812500,-10.4605414168,2.0757294954,2.5129504809,-12.797876929,-1949.2298904550264,9823.052592,-11.3153216561,year,PSL
PSL,2018,5,0.0,0.3117237384,0.4013226069134528,1.3525833551238096,0.8711272134,4.0777206976,0.33024864114029606,83.7345489143,21.1104358972,105.1752334526403,4.3590131521,0.1394083615824248,0.19132290104190922,0.1572883986837384,0.1676416047,0.1516695661,0.1370182045,29095100146,24232839432,0.3678273664,2.5858588208,1.7255605986,1.770377039,0.0,1.311723738435062,137632500000,6750000,5.7588851132,0.8614203722,0.7917818042,6.2003499161,4050.4977915555555,23670.2087146667,1.7766016156,year,PSL
PSL,2017,5,0.0,0.1387912031,0.1270111428871766,1.4087480829121692,0.5926318644,5.7545482638,0.42922354667855317,74.5253811299,17.0129694485,91.96757412507856,4.8976602933,-0.21806212374211273,-0.1785616063128354,-0.16152882991551962,-0.1072469418,-0.1752580842,-0.0957271316,-24955160874,-29164411643,0.0735654733,4.808727435,2.1005520098,2.1878512713,0.0,1.1387912030661018,137632500000,6750000,-6.3708586487,0.8270768005,1.0290773431,-6.8902680558,-3200.5105001481484,24653.091450963,-3.5711296143,year,PSL
PSL,2016,5,0.0,0.107355372,0.10719163540733184,2.001816568736508,0.9656992796,8.6829333748,0.24289140807637327,77.5662092322,12.8312251939,90.64032583417637,4.7056573167,0.23580765677439744,0.2810964233074887,0.23206305115557804,0.2484309111,0.2356872939,0.2241031213,61151792620,55731697479,0.2942618931,7.8224628263,2.3300841225,2.5384982512,0.0,1.1073553719747395,137632500000,6750000,2.8843727216,0.5820427682,0.582340011,2.9455723864,8125.434495259259,35031.7899528889,1.2833897343,year,PSL
PSL,2015,5,0.0,0.1099408587,0.14185522238912912,1.7361284445883598,1.0599116109,7.4161959678,0.24634087166123234,80.5337434448,14.3500740916,95.13015840806122,4.5322616879,0.24190986187433217,0.26976870861751373,0.2407201096639093,0.289916985,0.2748843067,0.2551420392,61830941461,56373321040,0.2452182442,7.2742758435,3.0849367442,3.1667433459,-1415.3837917095584,1.109940858720172,91755000000,4500000,1.8963994172,0.4474103902,0.393740141,2.2186233612,12465.792853333332,45573.3716704444,0.3590417062,year,PSL
PSL,2014,5,0.0108191292,0.1660105534,0.1855581464048451,1.5398944950518518,1.4213373796,7.3048826475,0.42850422652235837,74.9873983116,14.0864662922,89.50236883032237,4.8674845136,0.24841034943003162,0.28070531191230264,0.2139194615188208,0.3551644152,0.3569309502,0.3040517269,71006753027,65396901986,0.2452182442,5.3079534284,3.8614639814,3.902473919,-605.5156569878336,1.166010553418137,91755000000,4500000,1.6292658453,0.5044254053,0.3485316723,1.4672592754,12514.839158444445,40422.2304951111,0.5022006359,year,PSL
PSL,2013,5,0.0244914803,0.1709228204,0.2834061932646673,1.1448101490962963,1.130721958,5.3200632907,2.9646090386608805,88.0087541386,21.0675809745,112.04094415176088,4.1473147026,0.037001406448181666,0.0594883508226237,0.04622222191753732,0.065799634,0.0511527725,0.0522644813,12752184640,7019321495,0.0735654733,4.1438418564,2.1885768612,2.2719150524,-46.414874661112215,1.1709228203914508,91755000000,4500000,10.4641033233,0.678507179,0.483674106,-13.6474835375,1948.5663864444443,30051.2664137778,6.1988695164,year,PSL
