Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
FIT,2025,5,0.3613415377,0.3283838282,0.23411202450598825,1.7761820433103304,0.2629553605,1.9961542408,70.72804351462074,96.4945714893,24.0327220292,191.25533703312072,3.7825962058,0.01244094180539101,0.1865768377286963,0.019441040765763997,0.0104584878,0.0033483433,0.0051121259,183075885039.0,25792408776,2.8187454747,0.3119182355,2.0412378914,-0.2780891589297223,1.3283838282289702,1560292626060.0,339933034.0,38.7122042515,0.4028432638,0.752605541,1.0450469612,118.56726034457716,11394.0095634836,16.2357200652,year,FIT
FIT,2024,5,0.3023785311,0.3041526627,0.11170971882320412,1.747660407844917,0.2525841897,3.0404918349,74.51666485908531,100.3322027256,23.021132832,197.87000041668531,3.6379147481,0.020116447175723716,0.20108610570437044,0.0610462920131981,0.0315241854,0.0053586064,0.0154193282,181068913174.0,39300659468,3.9169344568,0.2155143695,3.0420920388,-0.781621795699576,1.304152662657234,1594285929460.0,339933034.0,13.3677515921,0.4157848385,0.8160516673,12.7967874117,350.8443411504397,11279.8725836189,15.9392015799,year,FIT
FIT,2023,5,0.3162558074,0.3343065636,0.10738660682989035,1.7023768061429416,0.2372085211,2.7631979331,90.51146036413108,108.8227426467,18.8167107383,218.15091374913106,3.3540783031,0.01566785421478283,0.19952169860680471,-0.06583789911404384,-0.0303232057,0.003698136,-0.0156173107,173935895954.0,27352432791,3.3777603853,0.1357259206,2.2941351804,-0.39752291907137355,1.334306563611559,1434517403480.0,339933034.0,-12.4808286182,0.3843747644,0.8217115354,37.3768519762,-338.1185760251827,10978.8685168944,17.2508742839,year,FIT
FIT,2022,5,0.1754773265,0.1932191927,0.10949574115814616,1.7252120371796522,0.2953689801,2.9295240509,100.01181788687043,96.4013300032,18.1373179422,214.55046583227045,3.7862548161,0.0037962956752186842,0.23939695453369708,0.025187365157003313,0.0134885232,0.0010810382,0.0074395664,157136013340.0,7278294302,4.9189443192,0.3272489249,4.0138648007,-0.12302303658327379,1.1932191927315539,1526299322660.0,339933034.0,31.607299426,0.3965691987,0.7961045923,-0.9106761683,142.05579348901995,11322.1097717617,14.4165244819,year,FIT
FIT,2021,5,0.2018008014,0.273287617,0.14186902278197677,1.382539636150219,0.2166408475,2.1475982125,127.78662786066998,131.1537845632,34.9264408133,293.86685323717,2.7829925093,0.012983596016384987,0.25108460830272106,0.12942297993707058,0.0361224333,0.0028597163,0.0280383041,125330551878.0,15847269473,3.1880674572,0.5799744257,1.1284196338,-0.36280035954717893,1.2732876170064171,932692376850.0,262730247.0,5.904288676,0.2816677186,0.7641506349,-107.4291210257,601.2578643752427,12603.5032263149,11.7856548541,year,FIT
FIT,2020,5,0.12233832879999999,0.3057883143,0.11613068393596526,1.1904051803070719,0.2248958378,2.4493412838,93.16308426397549,109.4966329769,36.5914199829,239.2511372237755,3.3334358334,0.02627947233085409,0.22404092067735124,0.04750191996111611,0.0139505287,0.0069375179,0.0106829841,99530970377.0,31231234028,4.5276741798,0.3882216567,1.0197475623,-0.7650748369185749,1.3057883143479956,4190312563150.0,254730247.0,74.2271441253,1.3780195182,3.5259318592,57.7936820994,221.61704042158763,11937.4216278956,46.0745314412,year,FIT
FIT,2019,5,0.139147802,0.305940497,0.1236753154341399,1.1904316188905606,0.2254291797,1.9450434895,97.92082362416285,129.6255906133,45.1011297515,272.64754398896287,2.8158020208,-0.020939825295937596,0.21631097855779924,0.059441172520419694,0.0175235515,-0.0054512177,0.0133997748,54668677618.0,-24739871854,3.8597831472,0.3442430834,0.9284589025,0.5404454009681847,1.3059404969862352,3286020186300.0,254730247.0,46.7905842038,1.0964254654,2.781287188,25.5318595522,275.69649363234043,11765.5056424728,68.6659021651,year,FIT
FIT,2018,5,0.17395633370000002,0.3095944991,0.18000773622909336,1.167473114106645,0.316258794,2.5105925957,72.8239561330954,106.0786896079,42.0318677167,220.9345134576954,3.4408419009,-0.023449608042035802,0.20549343766162936,0.00018558707585601206,7.43884e-05,-0.0083563999,5.86935e-05,41980096741.0,-37439593240,4.2915219825,0.4452706507,1.1098327338,0.6789335701186404,1.3095944990626922,3286020186300.0,254730247.0,11089.8829977958,1.1206671035,2.0581389571,-22.5943245699,1.1632223714681202,11511.0008672979,89.4933798253,year,FIT
FIT,2017,5,0.19344976949999998,0.2255224828,0.13945041882847106,1.1760779711759346,0.3518549718,3.624570859,109.416232774757,96.4674925552,39.1358130017,245.019538331657,3.7836580006,0.022414511236836014,0.23663695336203822,0.06524542006350646,0.0325430913,0.0079869177,0.0229569254,109442839650.0,36431672091,3.636806609,0.3272600539,0.8737261862,-0.8704533992172558,1.2255224827972149,3286020186300.0,254730247.0,31.2813208895,1.1246917447,2.0217171533,33.9083534368,416.3123993084339,11469.8094487617,34.770776964,year,FIT
