Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
BSD,2024,5,0.0,0.8519291871,0.8710909841414385,2.2790361099,2.4034141098,5.3909550786,11.900242328883419,45.7633801967,8.0257023336,65.68932485918342,7.9758094448,0.014430214338299772,0.05804878245124923,0.014122331616775143,0.0706063084,0.071742813,0.0339418111,14199999233,4905133845,0.0217391304,0.9299737125,0.1399928052,0.3324592672,-16.962554224270185,1.8519291870801144,69000000000,3000000,14.3735685663,1.0091985774,0.2029883018,3.120374787,1600.1593406666666,22790.361099,4.3321559917,year,BSD
BSD,2023,5,0.4407785522,1.3110812581,0.9843633164318473,2.2535881759333334,2.0184349904,4.6891291234,12.479836861096551,54.2921520811,5.6968276545,72.46881659669654,6.7228869369,0.006754312139661173,0.04732367858486986,0.010020509154427,0.0458223569,0.0215783046,0.0202257463,11148414023,2101891844,0.0316455696,0.8579265163,0.2518455637,0.3910215666,-1.627294863957219,2.311081258125755,47400000000,3000000,15.2005504295,0.70110414,0.1523172547,5.8053879215,1039.4360436666666,22535.8817593333,5.0138803766,year,BSD
BSD,2022,5,0.459876994,1.2206015227,0.9661634126764317,2.2832192382333334,1.8067622329,4.1004094914,13.188601979766828,55.8196521501,8.6059835177,77.61423764756682,6.5389157034,0.022403244012636936,0.0625453490637734,0.018744063183847637,0.0788717559,0.0647652025,0.0338660655,15360435480,6476298573,0.0260416667,0.8820327394,0.2227565969,0.354691383,-4.632915945140503,2.2206015226508558,57600000000,3000000,18.2384236397,0.8409179319,0.1992537621,-6.6737654297,1806.1692253333333,22832.1923823333,4.6339135869,year,BSD
BSD,2021,5,0.3898241031,1.4366216653,1.0858747711529886,2.2967960157,1.4894180942,3.5789257792,20.382655378070268,60.7379605303,10.1296740677,91.25028997607026,6.0094214032,0.05884964981220051,0.10424222672501096,0.0468610976493837,0.1962759815,0.1680255964,0.0697957668,25931577443,16090849229,0.0492610837,0.7873363124,0.2412241768,0.4091781217,-6.352698485331818,2.436621665316252,60900000000,3000000,4.753021217,0.8838399171,0.2227317914,1.9686410798,4270.96768,22967.960157,2.4925301047,year,BSD
BSD,2020,5,1.2127395376,2.2318161374,1.264676832029224,2.0552063510666665,1.3066057094,3.0599615142,20.39782593190645,76.4843678245,11.0411391041,107.92333286050645,4.7722169952,0.06906268215098921,0.12204542459759393,0.048654223059664096,0.2057684696,0.1360027946,0.0635718856,28130044474,17521416909,0.04,0.8075608418,0.3198116921,0.475797938,-4.918993464711613,3.231816137401189,75000000000,3000000,7.5085015256,1.2164228661,0.2956211354,2.2103162853,4114.575822333333,20552.0635106667,3.614170667,year,BSD
BSD,2019,5,1.3943926917,2.2420362264,1.5062576120950437,1.9440223254333333,1.688653281,4.3440913561,14.072240438706434,63.1262506874,14.9075117982,92.10600292430644,5.7820636586,0.046564092361679965,0.10685424632393259,0.042636904356601474,0.2213867262,0.1164106289,0.0719989484,23203199085,14256515833,0.0810810811,0.6953502845,0.1168108559,0.2225123083,-6.3036871020140355,3.242036226407594,111000000000,3000000,8.5030563027,1.9032703234,0.3625439983,11.042890564,4351.376573666666,19440.2232543333,6.9968284368,year,BSD
BSD,2018,5,0.5703751984,1.9113004727,0.8910134231028239,1.9869961674666667,1.6135896927,5.7252181099,40.754105724590055,58.7190212785,16.0502578664,115.52338486949006,6.216043661,0.019792517585392827,0.09905294194123276,0.02576225766114089,0.1172030906,0.0602648137,0.0415697134,14585538085,5641382277,0.0810810811,0.7596760828,0.1307620776,0.3392699808,-4.845268863949892,2.911300472650279,111000000000,3000000,-5.6866826766,1.8621072655,0.3894381455,3.4576467711,2447.63782,19869.9616746667,8.9367263339,year,BSD
BSD,2017,5,0.4954474105,1.7360748993,0.70716448158341,2.189750038066667,1.6926397138,6.7773056427,41.30141554407583,56.645179975,20.3516462259,118.29824174497583,6.4436197424,0.06099901918534035,0.1472723062608395,0.051710140726987215,0.213875826,0.1795334195,0.0875266378,25938505663,17637305807,0.0810810811,0.9200694692,0.1075793653,0.562950621,-20.03452915937333,2.736074899286866,111000000000,3000000,10.3111180457,1.6896905746,0.3838959988,-14.3605165828,4983.837322333334,21897.5003806667,5.0669089354,year,BSD
BSD,2016,5,0.4708494523,1.1842961096,0.5244135089472474,2.4707461163,1.4999451252,6.5703178565,28.54197360186696,66.8767221326,45.8393166489,141.25801238336695,5.4578033785,0.042234750978546266,0.14321221343959772,0.03712680394741216,0.1243466823,0.0968756238,0.0556881686,18523636179,10561658266,0.0810810811,1.1200338221,0.4926756026,0.6737282668,-5.332102416553481,2.1842961095689435,111000000000,3000000,11.9556513218,1.4975233496,0.4438751227,3.3397126653,3094.7707493333332,24707.461163,5.5416773447,year,BSD
