Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
L12,2024,5,1.1264491984999998,2.6059863461,0.5612783881107113,1.3054993597142857,1.0444864836,6.3376309655,159.20770768783999,134.5874761152,102.5431400491,396.33832385214,2.7119908221,0.03105219438810825,0.063448207072486,0.005737360180695751,0.0222359122,0.0576151745,0.0059925952,22502334735.0,10876972013,0.0,1.2109863103,0.0614587003,0.6988088603,-1.4260160370118475,3.6059863461105,28700000000.0,7000000.0,14.2808503091,0.3140560713,0.0819343819,0.7158249797,287.09775057142855,13054.9935971429,4.9767052833,year,L12
L12,2023,5,1.4153509045,2.8174946225,0.6629062123017793,1.2767895846571429,0.5906379029,3.2348850535,284.91519418337026,239.365361384,180.7338330328,705.0143886001703,1.5248655774,0.047548309896931894,0.0976325713764245,0.007346945439756158,0.0174096862,0.0478228042,0.0043393844,21730592707.0,9983262228,0.0,1.1825057871,0.0045182376,0.6306985374,-0.7484427965816127,3.817494622516944,31500000000.0,7000000.0,20.4204987415,0.3524464841,0.1500282901,1.0384487258,220.36680185714286,12767.8958465714,6.8936962902,year,L12
L12,2022,5,1.9817230325,3.2099566392,0.8033760840941362,1.2547529044714285,0.8936237895,4.4047639653,178.23786899136675,135.7294721202,100.6167804984,414.5841216099667,2.6891727662,0.04150140911070373,0.07234848211397991,0.009276631724780183,0.034262063,0.0520852694,0.0082898188,26298035645.0,13511245146,0.0,1.0992066824,0.0034911753,0.6219779169,-1.0629390486855361,4.209956639160741,32389000000.0,7000000.0,10.7244416988,0.3687578633,0.0994866961,-1.2681545958,431.4443707142857,12547.5290447143,7.7218491451,year,L12
L12,2021,5,1.9119157392000001,3.0566489819,0.8733643643870178,1.2637432602571428,0.874166628,4.0198654235,159.8302747511696,129.6366066252,102.1395112077,391.60639258406957,2.815562745,0.03917306982979732,0.08018128413511243,0.005076107785324896,0.0176029651,0.0486586439,0.004437364,26198239220.0,11922348903,0.0,1.0165596508,0.0134193806,0.5728783247,-1.3896097596107628,4.056648981850727,31416000000.0,7000000.0,20.3350775316,0.3551354251,0.1032230454,-0.8795185493,220.70237957142857,12637.4326025714,7.0559848552,year,L12
L12,2020,5,1.6415603528,2.8758883706,0.8517994224379458,1.243815879442857,0.7437843928,3.5041888688,187.21937345091644,164.1125071012,143.9054781732,495.2373587253164,2.2240839924,0.045917155917155124,0.10652865550971415,0.014467145515191005,0.0421398329,0.0522863087,0.010760437,20942420215.0,11654907344,0.0385862016,1.0019495941,0.0804656522,0.5848119795,-1.4971960017388046,3.8758883705883687,90706000000.0,7000000.0,24.7012721657,1.0417940641,0.3573568988,-28.6132189893,524.5883658571429,12438.1587944286,9.9347318936,year,L12
L12,2019,5,1.3004118633,2.9564076782,0.8107003194394671,1.2459346928571429,0.7248339809,3.6149742789,218.81425388393544,157.4506362313,157.0522478669,533.3171379821354,2.3181868853,0.050068781660727035,0.10726652180582663,0.014518883908540994,0.0417635312,0.0678091722,0.0105237804,24293535832.0,12607903923,0.0714285714,1.0133285809,0.00608142,0.5468403463,-1.1557709543262236,3.9564076782240427,49000000000.0,7000000.0,13.4025359363,0.5618272001,0.1945898633,2.8649363813,522.289217,12459.3469285714,6.0282110171,year,L12
L12,2018,5,1.3238073431,2.9804853738,0.7808452194785194,1.255238951157143,1.0235573458,4.6080094207,172.0396016388503,72.4137736531,85.4330015867,329.8863768786503,5.0404775443,0.03701642732498978,0.06701601387860721,0.013127513176625569,0.0494999102,0.0631468875,0.0134367625,22000464529.0,12313621167,0.0857142857,1.0004902073,0.0341969951,0.6594646582,-1.84145513791816,3.980485373818731,49000000000.0,7000000.0,11.2207614376,0.5868275666,0.1473006936,-2.1533850352,623.8435812857143,11928.5466445714,6.7170411245,year,L12
L12,2017,5,1.1379359088,2.3897162812,0.85544074730175,1.2653457473571428,0.8025912564,2.8166123816,222.71119402494696,65.9748083609,70.2773066167,358.96330900254696,5.532414706,0.037970475550024904,0.1269959093719372,0.024482439040147914,0.072634941,0.0521167143,0.0196493915,20791379705.0,8700008575,0.0857142857,1.0697919659,0.126860696,0.8317255681,-1.200061838518661,3.3897162812286963,49000000000.0,7000000.0,10.3517466317,0.5532084819,0.2138564906,5.9493025237,801.3648442857143,12653.4574735714,5.0475801185,year,L12
L12,2016,5,1.7798164679,3.1090501303,1.3193654528088834,0.9412089319142857,0.6603658667,2.3478512373,268.1339403901122,41.6288865302,143.9130805353,453.6759074556122,8.7679501044,0.0764148643711122,0.15701713216131646,0.037342877716968016,0.1166890799,0.1048037231,0.0246599618,29407965306.0,15764426040,0.0857142857,1.0169763946,0.067956116,0.7266696779,-3.270931951510794,4.109050130291889,35000000000.0,5000000.0,4.588842645,0.5312316777,0.1696554157,-0.5278812862,1540.7709972,13176.9250468,3.775847296,year,L12
