Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
WSS,2016,5,0.0,0.0075340741,0.0018456953386345651,1.0576003832027834,0.0706195028,31.7085571075,0.9261131697562929,8.0809101853,9.007023355056294,0.1169437995974181,0.3201570239665617,0.1297963828105632,0.0093557213,0.0083900598,0.009166156,5276369188.0,4463285227,0.0,114.9145694656,19.690553845,20.6344581677,-24.628363518431147,1.0075340741496552,1.0306350275,548270000000.0,50300000.0,110.6762542274,14.3653774617,22.9993064391,98.4854436580517,10576.0038320278,91.1486763198,year,WSS
WSS,2015,5,0.0,0.0339515148,0.0027047289772251784,1.0477518388369782,0.0752592099,21.6046291665,1.094909337405004,5.2448554047,6.339764742105004,0.16887143782385808,0.4164783092836004,0.17292465729062362,0.0133282304,0.0132777946,0.0129292777,6997652358.0,6814179938,0.0,23.8271897049,18.6019130773,23.5438653467,-84.8880430898965,1.0082342420245625,1.0403226791,548270000000.0,50300000.0,78.5742352732,13.4987878216,4.4863530706,138.7223173359841,10477.5183883698,70.1355275513,year,WSS
WSS,2014,5,0.0,0.0277200262,0.0044890904643048995,1.0338796071033798,0.1172759876,28.3813526677,0.9682492811080001,2.9727372285,3.9409865096080003,0.14206111702561053,0.2924220020744045,0.1476572068282163,0.0176632563,0.0168450637,0.0173166448,9588382419.0,8760131238,0.0,30.7991780876,29.9802928455,30.3504206717,0.0,1.0277200261833372,1.0542813617,548270000000.0,50300000.0,60.2149661993,8.8911737182,-3.3638165805,181.0181203777336,10338.7960710338,51.3943703466,year,WSS
WSS,2013,5,0.0,0.0121748701,0.0039357401947929796,1.0157777950656064,0.0397518778,7.5247021299,3.0068748923320476,27.0673357176,30.074210609932045,0.03746000848373558,0.44006623799785644,0.03747507036353649,0.0015241786,0.0015224058,0.0014897044,1637186628.0,777852266,0.0,55.5393215107,49.987844167,53.4794395808,0.0,1.0121748701082,1.073069332,548270000000.0,50300000.0,704.5677755879,26.403726966,-10.5794321943,15.470477614314115,10157.7779506561,304.333104412,year,WSS
WSS,2012,5,0.0035283182,0.0341250715,0.006876709772004137,1.014230747304175,0.0629592161,6.8567556914,5.257873264144283,10.6424711141,15.900344378244283,-0.03605667728253701,0.3534388573912856,-0.03603583260761005,-0.0023350313,-0.0023308888,-0.0022687878,1509259175.0,-1193317328,0.0,17.7380877401,17.0800739529,17.106534396,0.0,1.0341250714687655,1.0747061287,548270000000.0,50300000.0,-459.7160621644,16.5662510632,-81.7374344741,-23.71028749502982,10142.3074730417,318.0056205012,year,WSS
WSS,2011,5,0.0,0.0242819425,0.012017621518572469,1.0166017760536779,0.0799067732,6.8922145129,58.28964084691685,15.8874001975,74.17704104441685,0.028475730054277545,0.4538921463276819,0.029640239132353415,0.0024519338,0.0023527488,0.0023684559,3896386922.0,1203079750,0.0,30.4444322522,29.2074212731,29.3381700545,0.0,1.0242819424503644,1.0721995826,548270000000.0,50300000.0,437.8176143619,12.977018786,-18.9387065064,24.89621166998012,10166.0177605368,112.2613488856,year,WSS
WSS,2010,5,0.0,0.0462360859,0.011987149687289698,1.0141391926600398,0.2296643957,18.9283609952,20.70565053541161,6.1814582816,26.88710881701161,0.16571232062613644,0.37822545468851626,0.12901766950584964,0.0317001938,0.0363938318,0.0296307651,20614373287.0,18564930808,0.0917431193,20.0588976707,18.9980144073,19.7808173464,0.0,1.0462360859104443,1.0748031512,548270000000.0,50300000.0,37.9320884385,4.8939096498,-25.1773324948,287.3556518687873,10141.3919266004,19.141218769,year,WSS
WSS,2009,5,0.0,0.0998075331,0.014242168423000292,0.7988191344314115,0.3124225047,19.9328753272,1.509512247560976,9.5326079698,11.042120217360976,0.7854113612361059,0.8779640853119799,0.6892351436091882,0.234437879,0.1902067503,0.2153325699,77693990590.0,76426218197,0.0,7.2829086057,7.214645147,7.2901870407,0.0,1.0998075330528623,0.9928671437,398940000000.0,36600000.0,5.948328969,4.0997973712,7.738489017,1832.4474078142077,10978.3066835792,4.5786593229,year,WSS
WSS,2008,5,0.0,0.06258346,0.02372112495187278,0.33866888583697813,0.1092569835,4.8941466218,12.919192314000542,6.3525303433,19.271722657300543,-0.021635184265559396,0.4126143061712456,0.038540519392404216,0.0044743486,-0.0025117294,0.0042108209,-427874239.0,-427874239,0.0,8.1124567572,7.1685336984,8.2053617631,0.0,1.0625834600350947,1.0749604739,183120000000.0,16800000.0,240.2496010728,9.2593444092,-2.3482222664,45.36948220238095,10139.9077128571,-330.569115368,year,WSS
WSS,2025,4,0.0,0.0116818661,0.0015479515725598317,1.051277388727634,0.1585264169,123.883843536,0.0,0.5169868995,0.0,0.21501531540472088,0.2864992984551488,0.22792358951480365,0.0895885917,0.0840324177,0.088639183,44668939945.0,5977389951,0.0,86.3226635384,17.1932206617,86.3226635384,0.0,1.0116818660685998,0.6182954251,326950000000.0,50300000.0,7.2106450245,4.0317929104,-4.0613005912,125.96894276341948,10512.7738872763,-1.0909109696,quarter,WSS
WSS,2025,3,0.0,0.0109014691,0.001360400822729644,1.0386804944512922,0.1142427369,95.9244745693,0.0,3.2296444388,0.0,0.5906402486911435,0.6826687672138857,0.6003257652392731,0.0812460295,0.0759772192,0.0804360304,39900079019.0,10248439612,0.0,92.5951808898,89.2605810157,92.5951808898,0.0,1.0109014691182563,0.6354215791,331980000000.0,50300000.0,8.1545588898,5.7414621233,3.6621089739,207.08741463220676,10386.8049445129,-1.0952318306,quarter,WSS
WSS,2025,2,0.0,0.0097922601,0.0015174503925562298,1.0179717529880716,0.0934442246,81.3836888348,0.0,1.8975545351,0.0,0.8687446478430444,0.9226317830842651,0.8801249297323781,0.0438863537,0.0403272812,0.0434674592,20840543732.0,25323680214,0.0,100.2498707122,64.32255501,100.2498707122,0.0,1.0097922601382876,0.717112236,367190000000.0,50300000.0,17.0437061535,7.9282224757,2.9701361801,510.04796157057655,10179.7175298807,7.2140852211,quarter,WSS
WSS,2025,1,0.0,0.0098881937,0.0008897272351453088,0.966966956831014,0.0300809643,28.2305081918,0.0,1.4991603544,0.0,0.4249434033932311,0.6395329422331898,0.4320594844757543,-0.0148999096,-0.0175162657,-0.0147616172,-8310572574.0,2886204685,0.0,96.267758579,21.8582714675,96.267758579,0.0,1.0098881936999295,0.5377639808,261560000000.0,50300000.0,-36.1561032864,17.7428672293,172.1483796799,58.340694333996026,9669.6695683101,-31.3284342224,quarter,WSS
WSS,2024,4,0.0,0.0096489462,0.0010148561091755139,0.9611328873976143,0.0407760554,47.2805753216,0.0,0.2855729156,0.0,0.2730445653556942,0.6968453644187577,0.3764085008039907,-0.0629724001,-0.0675404894,-0.0624481879,-32471325626.0,1236451464,0.0,97.2665264384,40.4987815842,97.2665264384,0.0,1.009648946211708,0.4473887073,216290000000.0,50300000.0,-6.8808261402,10.5379277098,3.3394046911,33.88714447316104,9611.3288739761,-6.6162109592,quarter,WSS
WSS,2024,3,0.0,0.0092062487,0.0011955823903027347,0.9577441729502982,0.1132287854,115.9959225544,0.0,0.7554801182,0.0,-1.505283715583062,-1.2315553205499534,-1.4972904655473218,-0.0960729265,-0.101800732,-0.0952217824,-48875476833.0,-8797163675,0.0,103.4396349135,24.0032743253,103.4396349135,0.0,1.0092062486507631,0.4907364756,236410000000.0,50300000.0,-4.9271200474,4.1435501682,-39.6222395535,-173.9652008946322,9577.441729503,-4.8072603213,quarter,WSS
WSS,2024,2,0.0,0.0087356367,0.0012016692186428816,0.9751406930397615,0.1087968009,127.5668879449,0.0,0.8408695444,0.0,1.5870262134767223,0.8738987923050884,1.2888928552970842,-0.0775018177,-0.0829498005,-0.0768583228,-40545335511.0,-3845130513,0.0,107.5908881418,48.6788752672,107.5908881418,0.0,1.0087356367318696,0.5127465232,251500000000.0,50300000.0,-6.3467708895,4.4836076236,2.9934066396,-62.083446222664016,9751.4069303976,-3.8915151308,quarter,WSS
WSS,2024,1,0.0,0.0079828782,0.0009226859065338932,0.9813490376620279,0.189933029,278.3761208093,0.0,0.9035508423,0.0,-1.6895654225272763,-1.5583979464523923,-1.691029073864004,-0.0035331292,-0.0045212079,-0.0035050572,-2103470808.0,-21246596217,0.0,119.5842463185,31.0465371349,119.5842463185,0.0,1.0079828781955642,0.5808330962,286710000000.0,50300000.0,-155.7327549989,2.8739194078,-49.2302379077,-422.76345729622267,9813.4903766203,-136.1275146234,quarter,WSS
WSS,2023,4,0.0,0.0072163565,0.0006517780211154468,1.057349485166998,0.081851761,117.8049013647,0.0,16.9487005468,0.0,-0.3690628313909255,-0.3202450568250232,-0.3615124070169216,0.0032038456,0.0028115341,0.0031711874,1586544517.0,-15153135705,0.0,130.5421797451,51.2536492813,130.5421797451,0.0,1.009770163091233,0.6056903337,311860000000.0,50300000.0,189.3538834923,7.3361481124,15.2758546971,-295.0919926640159,10236.2538339165,191.6438427224,quarter,WSS
WSS,2023,3,0.0,0.0069946937,0.0006941256092122482,1.052141233888668,0.1185249549,193.2818075768,0.0,11.0882255793,0.0,-0.09045900276621989,0.3744013408681597,-0.0810088593950857,0.0516111512,0.0464146302,0.0511564824,24711619967.0,-441663707,0.0,137.2036925692,43.1185553332,137.2036925692,0.0,1.0069946937093037,0.5892745004,311860000000.0,50300000.0,11.6909834938,5.0459381418,118.4761691167,-7.863292842942346,10521.4123388867,12.3039884999,quarter,WSS
WSS,2023,2,0.0,0.0072783062,0.0004985518288121872,1.0529275631729622,0.1152189242,183.0379595353,0.0,4.3927787764,0.0,0.8390900281794195,0.8820227588951572,0.840374273158347,-0.0451881929,-0.0476929472,-0.0447848232,-25098026253.0,34609643459,0.0,129.7766694826,46.7102939378,129.7766694826,0.0,1.0072783061504744,0.6648130645,352100000000.0,50300000.0,-15.2700401722,5.9353622149,-143.7182885326,689.1175794831014,10529.2756317296,-13.7891792073,quarter,WSS
WSS,2023,1,0.0,0.0079751027,0.0006132541753788946,0.984015805224652,0.0736633704,105.3333657339,0.0,6.2564182018,0.0,-2.372980200314895,-2.1922230954684707,-2.3670525539605056,-0.0473480371,-0.0472820145,-0.0468980463,-23402703535.0,-18322417642,0.0,119.7543327049,32.3217542403,119.7543327049,0.0,1.0079751026982622,0.772345318,382280000000.0,50300000.0,-15.6431778714,9.9592847306,-1207.628040581,-363.3528566998012,9840.1580522465,-16.2354388265,quarter,WSS
WSS,2022,4,0.0,0.0133903747,0.0006700190598687063,1.02105986760835,0.0656748562,100.5095616005,0.0,16.0533319085,0.0,1.0961215781321463,1.355173185653346,1.343362452128912,-0.0356147509,-0.0344072737,-0.0352081658,-17659072104.0,8718315260,0.0,70.7872169315,23.9875811801,70.7872169315,0.0,1.013377863636881,0.5386559764,276650000000.0,50300000.0,-25.6480130181,5.4968017516,-15.544090913,212.4217890854871,10210.5986760835,-26.9124141018,quarter,WSS
WSS,2022,3,0.0,0.0,0.000764946802382507,0.9998176886998011,0.0,0.0,0.0,0.0,0.0,-20.93739489333782,-20.173089489192055,-20.88082978048974,0.0,0.0,0.0,0.0,-50264802045,0.0,0.0,0.0,0.0,0.0,1.007378734594491,0.4729518223,261560000000.0,50300000.0,13.4356416792,4.1418229382,-230.8155788617,-996.6004990656064,10994.7773860636,11.3860750043,quarter,WSS
WSS,2022,2,0.0,0.0095474199,0.0007689879345623151,1.0994777386063619,0.118677682,150.6467421221,0.0,3.1931521108,0.0,1.2217087965329665,1.282548866558874,1.1442924533486813,0.0369421539,0.0401905028,0.0365849252,22226847258.0,43888205140,0.0,99.2371954533,38.8052421631,99.2371954533,0.0,1.0095474198665262,0.518427959,286710000000.0,50300000.0,14.7275303022,4.5400751437,-253.0093845214,817.2391586878728,10994.7773860636,12.517589506,quarter,WSS
WSS,2022,1,0.0,0.0101409694,0.0009252258388869016,1.0325992839940359,0.0901338864,116.9917696739,0.0,25.9190223627,0.0,-3.1049988153187744,-2.5062759219260653,-3.073048547612157,0.0438240736,0.0446346642,0.0433359036,23328781958.0,-12578786211,0.0,93.9922571292,28.9850089071,93.9922571292,0.0,1.010140969400102,0.7360067083,382280000000.0,50300000.0,16.6495143786,8.0049998728,247.9884114914,-247.50201172962227,10325.9928399404,15.9899705303,quarter,WSS
WSS,2021,4,0.0,0.0097701631,0.0006983705219624609,1.0575011046202782,0.069265749,114.9509815954,0.0,7.2512267647,0.0,1.4433421908540731,1.536196822569877,1.4378745522263463,0.016994811,0.0200955805,0.0168541099,10832637540.0,28485411593,0.0,96.5806835731,32.1089246943,96.5806835731,0.0,1.0097556537531776,0.9834505094,523120000000.0,50300000.0,57.8925907487,10.5443878523,0.0,564.1650845725646,10575.0110462028,59.1790904891,quarter,WSS
WSS,2021,3,0.0,0.0096233919,0.0007933283642690834,1.001084596163022,0.1062248306,165.7896189966,0.0,16.2649772171,0.0,-10.919513677477106,-10.37760732280539,-10.919419649226231,0.004989689,0.0046288118,0.0049298242,2457444342.0,-37567983264,0.0,98.8503096258,31.5212159638,98.8503096258,0.0,1.0096233919056663,1.278613221,643840000000.0,50300000.0,250.206441591,11.6119155319,-110.5197779057,-746.8719635188867,10010.8459616302,261.3151290142,quarter,WSS
WSS,2021,2,0.0,0.0153566508,0.0007049478456235181,1.0751987659562625,0.1046250897,171.9617604981,0.0,259.6056875337,0.0,2.184569389957404,2.270286180660188,2.1726562228773427,0.0859989877,0.0811539345,0.0850013292,44055026197.0,44844488208,0.0,61.8780050197,23.0094729309,61.8780050197,0.0,1.0153566507858387,1.0323672563,558330000000.0,50300000.0,12.6084589559,10.2435828172,11.8425929686,886.6786607355865,10751.9876595626,12.4506441461,quarter,WSS
WSS,2021,1,0.0,0.016722271218895912,0.0005303670634220958,0.9858942026819085,0.07179731130599976,135.31216430664062,0.0,12.878622055053711,0.0,-4.582473228543296,-4.178882937233135,-4.513460805142127,-0.004522038623690605,-0.0049427165649831295,-0.004477649927139282,-2451116800.0,-27069639938,0.0,57.48041534423828,17.808971405029297,57.48041534423828,0.0,1.01672227153762,0.6998722562,347070000000.0,50300000.0,-152.3544937742,9.5016105566,5.8062768241,-530.0590245725646,9858.9420268191,-138.3019369519,quarter,WSS
WSS,2020,4,0.0,0.0069009429,0.0005626334996951152,1.038900105139165,0.0626490202,125.4396661212,0.0,5.8990463393,0.0,0.8651970614738479,0.9442220868326094,0.8682855055821578,0.0200583677,0.0215724233,0.0190956871,11273031218.0,22123952576,0.0,141.2632414841,57.2653185568,141.2632414841,0.0,1.0069009429017264,0.7026662105,367190000000.0,50300000.0,35.382409545,10.784708498,0.0,441.4100830019881,10389.0010513917,31.8897411897,quarter,WSS
WSS,2020,3,0.0,0.0079343542,0.0006586596653592046,0.9947590968389662,0.0286950536,62.7279899277,0.0,-1.8161351237,0.0,1.5969602231391178,2.261020736756793,1.6569800058807391,0.1340013012,0.1373042264,0.127322884,68702067992.0,3991274118,0.0,122.1419384753,44.5942325239,122.1419384753,0.0,1.0079343541739185,0.603161109,301800000000.0,50300000.0,4.4878946704,19.9132470721,5.6406548771,82.33163497017892,9947.5909683897,4.2808616474,quarter,WSS
WSS,2020,2,0.0,0.0082769279,0.0003893507845476198,0.9865259333419483,0.0333530721,74.2563960894,0.0,-41.3817735878,0.0,-0.7459148748841663,-0.021059266113499387,-0.9459223883718805,0.0218160218,0.0260442585,0.0202351961,12923748226.0,-1728885287,0.0,113.2181043044,43.0296817618,113.2181043044,3.0493522450657613,1.0082769279424386,0.2128682003,105630000000.0,50300000.0,9.9804504292,6.0551055298,2.7191072272,-43.58774787276342,9865.2593334195,6.8725414264,quarter,WSS
WSS,2020,1,0.0883209891,0.0976651373,0.00039108992058049314,0.990423114057654,0.0445916243,85.3164004089,0.0,101.5198732563,0.0,-3.894218755946526,-3.3102289328933256,-4.087005058433141,-0.0063829403,-0.0007405304,-0.0057458738,-150589085.0,-13345492007,0.0,10.538538012,4.453192882,10.538538012,16.439994426646994,1.0976651373380868,0.191837203,95570000000.0,50300000.0,-31.0256982544,3.9978303272,1.1009000852,-278.4527013916501,9904.2311405765,-556.6525243181,quarter,WSS
WSS,2019,4,0.0858366777,0.0947314349,0.00048543286956226626,1.019088243578529,0.044569829,70.7491522575,0.0,1.5660031008,0.0,11.910097220714507,12.192355240756289,11.838197631099986,-0.1440545981,-0.1375049697,-0.1308695337,-76267084647.0,79552989350,0.0,10.8481018135,5.3441539314,10.8481018135,-97.99943482505095,1.0947314349082538,0.2158792444,110660000000.0,50300000.0,-1.3907555723,4.0836488973,0.0,1572.0226459244532,10190.8824357853,-1.2969657193,quarter,WSS
WSS,2019,3,0.1014927163,0.1159735893,0.0006985301750996677,0.8618859789860835,0.1675571382,223.6933708699,0.0,9.9067649439,0.0,-10.815246501712382,-10.412320161226846,-10.968859330473101,-0.1708488234,-0.1731852155,-0.1532384731,-82497778943.0,-51787045648,0.0,8.9344940769,5.4941358227,8.9344940769,63.101804306449736,1.1159735893050025,0.2552541814,110660000000.0,50300000.0,-1.2902667135,1.1800064337,1.0924610656,-1044.1867922266401,8618.8597898608,0.2260882101,quarter,WSS
WSS,2019,2,0.0905254346,0.1368872614,0.0007700638056781288,0.9663046582087476,0.1588815865,187.4369564908,0.0,13.2887836323,0.0,-1.6449335010460822,-1.386806096846867,-1.733979885250035,-0.0893062782,-0.0819003025,-0.0800287361,-43200463038.0,-14821954580,0.0,7.7656166175,5.2456023452,7.7656166175,18.279647522128343,1.136887261360601,0.2069740618,100600000000.0,50300000.0,-2.1575846595,1.0867764935,0.8676052948,-310.62270876739564,9663.0465820875,1.0038987635,quarter,WSS
WSS,2019,1,0.0,0.0,0.0008885186060639038,0.9973669469781312,0.0,0.0,0.0,0.0,0.0,-13.756317190574656,-13.433632848733962,-13.875415187112306,0.0,0.0,0.0,0.0,-89642810953,0.0,0.0,0.0,0.0,95.39301580588551,1.1020758892465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,WSS
WSS,2018,4,0.0937409096,0.1069299094,0.0009443148798670168,1.1664484250516898,0.1182025647,120.1107861614,0.0,-63.055575624,0.0,1.001187677021945,1.0273389611738077,0.9909745469438037,0.1284159325,0.1146146321,0.117135733,73873793686.0,73550909474,0.0,9.7821995807,5.1991920545,9.7821995807,-70.7406667375533,1.1069299093889102,0.2293721786,135810000000.0,50300000.0,3.018486282,1.4811421837,-1.4003875319,1447.3283414512923,11771.2619559841,2.0862435513,quarter,WSS
WSS,2018,3,0.0,0.0,0.001170104614118504,1.0217155909065607,0.0,0.0,0.0,0.0,0.0,-3.4943198675800207,-3.015213187850984,-3.7420728734478144,0.0,0.0,0.0,0.0,-12497501077,0.0,0.0,0.0,0.0,12.763292260516,1.1198986708398453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,WSS
WSS,2018,2,0.0,0.0,0.0010422477815846798,1.048323134419483,0.0,0.0,0.0,0.0,0.0,1.6050010097312883,1.39694020725507,1.6520946790749977,0.0,0.0,0.0,0.0,-15232635955,0.0,0.0,0.0,0.0,44.54045974660116,1.1024557622763747,0.2670932185,140840000000.0,50300000.0,-8.7382628024,2.6083425151,5.3650470037,-311.7214591252485,10483.2313441948,-4.3042739571,quarter,WSS
WSS,2018,1,0.0182012017,0.025061862,0.001093827964570025,1.079495280332008,0.1363448192,109.9578562073,0.0,1.5262760971,0.0,-0.16282901908803712,-0.06851886557763523,-0.17351347241827675,0.0083189825,0.0143697608,0.0079196137,7944597119.0,-3862173301,0.0,38.8161328556,21.4154455481,38.8161328556,14.537475625601715,1.0250618620057055,0.2408532994,130780000000.0,50300000.0,28.9382851161,1.68088557,-94.3404083193,-81.8210722862823,10794.9528033201,8.4718703794,quarter,WSS
WSS,2017,4,0.0785959867,0.0849007618,0.0012268572981575254,1.0844323132047713,0.1098824526,75.1727676119,0.0,4.7409029222,0.0,0.18390941421834908,0.2533887989824173,0.09900862797073338,0.0280401958,0.0286515077,0.0267876134,16907304144.0,5059767029,0.0,12.1138974181,6.9237871,12.1138974181,-10.695929709488937,1.0851548203797328,0.2666231764,145870000000.0,50300000.0,9.6419176774,2.3505478515,2.9786722684,54.154134194831016,10876.7738756064,3.474044036,quarter,WSS
WSS,2017,3,0.0599765451,0.0669984219,0.0013717164862498976,1.0790168997852883,0.0775258575,50.3432377924,0.0,2.5818991782,0.0,0.12708932020538224,0.2522154290459138,0.07781297432249654,-0.0114448501,-0.0136430407,-0.0111173773,-7430057237.0,1557509509,0.0,13.8688900817,3.392323426,13.8688900817,-4.389614954796712,1.0669984219110742,0.379975513,206230000000.0,50300000.0,-33.480295852,4.8011475662,-32.4503081864,18.95857457256461,10790.1689978529,-19.4900796757,quarter,WSS
