Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
MHC,2025,5,0.0479030074,0.1648780963,0.004500442891006777,1.5179965391549486,0.0516521347,5.2461393992,310.1753517358236,0.0,36.7940164562,346.9693681920236,0.0,-0.37922414326371,-0.06244678213804064,3.895269818420254,0.2860294168,-0.0242293643,0.2011990012,-16176094752.0,-16756628616,0.0,2.8776915303,0.6593901984,2.8598566031,0.7486926142867538,1.1648780963297305,428241732300,43476318,2.4880595795,0.6558470396,9.6916633866,0.878049043,3958.9084123913162,15018.7458427367,-26.8138285418,year,MHC
MHC,2024,5,0.9220267892999999,0.7000650224,0.0250372675400699,1.2746778628125777,0.0171862642,1.4957218016,984.1534032211404,2.9677201172,186.1076186455,1173.2287419838403,122.990034633,-1.130517495139732,-0.017013270186688183,0.8236164005350601,0.0216071939,-0.0176414613,0.014154889,-14628700974.0,-16153849684,0.0,3.41481341,1.9835629117,3.4293983948,0.799386470430282,1.7000650224159306,530411079600,43476318,45.0701342319,0.9634306118,37.1205017277,-1.7798108466,270.68923152599996,12663.0811297084,-59.8303939103,year,MHC
MHC,2023,5,0.5512113112,0.3287701486,0.009645007552979798,1.247499031504922,0.1401963312,20.6924465348,17.839232914710525,0.6943192076,34.202024362,52.73557648431053,525.6948043919,-0.05454682530036666,0.05578548729453571,0.19462396730898146,0.0486473798,-0.010373099,0.0272855662,-2536281887.0,-7176586667,0.0,22.3175343233,8.8863009355,19.3216627495,0.15580472884335575,1.3287701486279455,274528171320,41406964,10.7211689818,0.5095408666,2.0865964414,20.439972454,618.4027144081367,13011.7139461372,-163.9671050109,year,MHC
MHC,2022,5,1.8573011134000001,1.2343628728,0.014465183480332341,1.190240898668098,0.0385759393,5.7132527041,37.51664811075914,1.2464218834,92.4283633259,131.19143332005913,292.8382475158,-0.30193079628461605,-0.033268106583413004,-0.602784157400035,-0.0566878074,-0.013887,-0.0232529651,-11469209763.0,-15321603896,0.0,3.5536338268,1.1249609715,3.5325892342,0.29069428569483724,2.234362872789722,389225461600,41406964,-12.7245547514,0.7573211284,7.6701600141,3.345686772,-738.729188066046,12412.171862081,-82.085255229,year,MHC
MHC,2021,5,2.3053949852000004,1.5919049443,0.018065596356835974,1.3086874320175872,0.0203931204,3.8182152751,121.1475100114145,6.5690229801,190.5804007342,318.2969337257145,55.5638184107,-0.3290158296368564,0.1674111440376776,2.024238513972273,0.0888948977,-0.0062829612,0.0412805397,-5609179706.0,-7863037049,0.1282051282,4.3081209062,2.79447708,4.3746807639,0.1898655644959686,2.591904944281631,161487159600,41406964,3.3381264458,0.285695457,6.7571641162,-11.6174795853,1168.3200331953824,13650.8996011154,-125.1205162192,year,MHC
MHC,2020,5,1.1089462937999999,0.6731446189,0.004311393256513758,1.1947435175421248,0.0280573901,8.6002025032,189.57756683983993,0.0037474678,140.1848508764,329.7661651840399,97399.1029716776,-0.4333111880912145,0.01790621634776931,-0.05138442370190247,-0.002254803,-0.0118026669,-0.0014417128,-8367651854.0,-9862444847,0.0,9.6359212695,5.0233429451,9.9373900113,0.3113997780403348,1.6731446189236534,625245156400,41406964,-534.6064092256,1.20968586,27.4704422454,72.6699507248,-28.245078509016018,12482.57956792,-111.0160000531,year,MHC
MHC,2019,5,0.3630878709,0.4544933843,0.0058955270391054864,1.191335401783564,0.0440125772,8.0030446164,166.89432940093573,0.0108972305,121.7778173556,288.6830439870357,33494.748949935,-0.15600641211043678,0.03875341043301701,0.2705199512381987,0.017592729,-0.0073885034,0.0119062802,-2768635947.0,-5216354951,0.0,3.0516972756,2.0363239928,3.1170625954,0.24821032895111636,1.4544933843274075,465828345000,41406964,51.4993709168,0.8993714707,13.9316073092,5.4409710747,218.44927034495936,12508.7356736901,-232.9118558024,year,MHC
MHC,2018,5,0.6287991735,0.50105207,0.010389737858682944,1.173865382650389,0.0780204059,9.2613936879,112.4043609850431,0.0100851331,87.6240772987,200.0385234168431,36191.8870889426,-0.08623589235362827,0.03785646440347939,0.643852593145673,0.070544579,-0.0064764471,0.0502336407,-1940588974.0,-4736548110,0.0,4.6738774367,4.3264807521,4.8104468257,0.37480620083164806,1.5010520699644947,423493830000,37643896,12.112311443,0.8298049769,7.7103340847,-3.4884952946,939.4329212364204,13557.402417991,-328.8058393132,year,MHC
MHC,2017,5,0.4460745896,0.3040484118,0.01332414173875561,1.1322123008392753,0.1216986456,11.5790726191,75.95258635774792,0.0007874488,64.7399511117,140.69332491824792,463522.2273454545,-0.015715254979998178,0.09472269784787307,0.17407566002472888,0.025085305,-0.0018086748,0.021184772,1461586056.0,-1106402283,0.0,12.0438307543,11.4167783783,12.3626363329,0.1569011871804279,1.3040484118212523,368271112500,32735210,30.8035873077,0.7481471539,5.2308952391,-147.4390769658,374.38164707053966,15037.1486954872,324.6254467448,year,MHC
