Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
NBC,2025,5,2.6467461534999996,3.5785795117,2.3285048725668274,1.4320481763973656,1.0790100119,2.1513075883,85.70089176039912,36.038802843,73.3680151983,195.10770980169912,10.1279723855,0.03437590980354475,0.09562449541365582,0.015204522306958216,0.0776717344,0.0559099776,0.0164058318,401459728398.0,92658654390,0.0,0.5219973434,0.0031091249,0.3105104717,-1.8158210301954896,4.578579511693009,321892378800,36999124,7.8542754224,0.6075387579,0.1194205059,1.3867190418,1107.6769698115015,14320.0740468072,3.5975954041,year,NBC
NBC,2024,5,2.3219897942,3.891521303,2.421051034149815,1.420152763822192,1.0792023412,1.9694983556,99.61109527252852,18.6037039851,65.7074844782,183.9222837358285,19.6197488571,0.04005008829800344,0.10040112198656684,0.01322452521796,0.0674016412,0.0702397132,0.0142719386,492445680372.0,112334171914,0.0581395349,0.5555560734,0.003487898,0.4417777316,-1.6331005162381134,4.891521303022772,318192466400,36999124,16.7377181846,0.6055860417,0.1134439873,0.7313946247,1002.5292618279287,14201.1199210554,2.8133530457,year,NBC
NBC,2023,5,3.1020079918,3.5684234208,2.740170298234765,1.5546390773413987,1.0837478934,1.8384391006,94.79839873261263,17.4371761694,52.0219464591,164.25752136111262,20.9322883737,0.07767466830407022,0.13918732324108857,0.03201571677126434,0.1956876266,0.1290435191,0.0346969656,672702328976.0,252581969376,0.0869565217,0.5138321624,0.001985694,0.4305164293,-1.976214259566937,4.568423420848383,340391940800,36999124,7.4581124301,0.5917927459,0.1046782205,0.558314569,2813.809718711178,15545.9830562475,2.5557387125,year,NBC
NBC,2022,5,5.7250450655,5.9007263069,4.012493469636299,1.3211786408618755,1.0551895929,1.677516523,56.217996251631,46.3450057776,43.689873035,146.252875064231,7.8757137663,0.062075482899357375,0.11558515650975176,0.013072315586238852,0.0974690236,0.0921276813,0.0137937714,662675479625.0,224153978748,0.0247933884,0.5989495101,0.0009034889,0.4891765808,-1.4080416454602713,6.9007263069348275,447689400400,36999124,10.9773513445,0.9158771603,0.1239796673,0.8367389785,1275.8141877899595,13211.3786914523,3.6067583839,year,NBC
NBC,2021,5,7.9695055814,6.2347197986,4.885162755487441,1.2967078227446682,0.7584875918,1.2788441461,15.804863105880925,106.2308175528,57.9027958796,179.93847653828092,3.43591444,0.0801891610146334,0.1292789489884874,0.01686786769489959,0.0943261799,0.0739817689,0.0127940683,689624907553.0,213861466710,0.0769230769,0.5169440542,0.0019616637,0.08497163,-1.2318690000532524,7.234719798647381,288593167200,36999124,9.833162794,0.6015422381,0.1082104425,0.450008013,1215.8657237398377,12966.6705102802,3.9100359801,year,NBC
NBC,2020,5,9.0324424359,6.5122381197,3.8541691138747867,1.2812948590134188,0.6124420118,1.3305321277,8.721500952097628,145.4546624954,87.8727604266,242.04892387409762,2.5093729808,0.1058571033642115,0.1636301908425981,0.02124506216767728,0.1000067705,0.0761427171,0.0130113686,577265725551.0,232217003526,0.0333333333,0.6377170524,0.0028127638,0.0824026283,-1.2565267539868654,7.5122381196996475,665984232000,36999124,22.4018777151,1.4048735671,0.3035917294,-27.5831225923,1259.622980614352,12812.5408729677,5.6088428219,year,NBC
NBC,2019,5,9.0262128686,6.8660881186,3.210520329176924,1.237780548615151,0.7228752185,1.6394061843,7.5463698383839635,119.8212275472,86.5639678343,213.93156521988396,3.0462048126,0.08847207557976569,0.15746552540536585,0.013991306097695142,0.0714240068,0.0778997409,0.0101139685,491118870044.0,215402490887,0.0248962656,0.6083788761,0.0026035981,0.0098725913,-1.3566510962428104,7.866088118561869,891678888400,36999124,34.165829207,1.9470974796,0.3662384854,2.2164002323,920.6855380413872,12377.397768985,6.5063783448,year,NBC
NBC,2018,5,7.3217118673999995,5.3192591258,3.0245975985813676,1.3403037101851385,0.7408616541,1.9439169648,17.88247980061444,120.1480399097,77.8213854495,215.85190515981446,3.0379188897,0.1042800543386031,0.1870376073800272,0.040200412804379665,0.1780968266,0.0917857985,0.0297829443,476608032761.0,225669106431,0.0414937759,0.7976053608,0.0034334674,0.1411273725,-1.8276598264503738,6.319259125820642,891678888400,36999124,17.0244686772,1.7981546239,0.4120383353,1.9970583696,2351.3102196149293,13402.6293846849,5.9820607456,year,NBC
NBC,2017,5,6.3727165955,4.6299184618,1.510432801459959,1.3001815412710853,0.6476198432,2.0763023454,18.54664490562106,137.6333716696,86.1794171062,242.35943368142108,2.6519731049,0.12504040553860787,0.25153640294242124,0.05849676759629883,0.1932610456,0.0840640626,0.0378836675,325151480033.0,186431439218,0.0414937759,0.8157966502,0.0033175647,0.2030805666,-2.2071876927891103,5.629918461766857,891678888400,36999124,17.0094829915,1.8536454332,0.5980530445,-24.9586238603,2357.2693292414165,13001.4076955444,8.0743089645,year,NBC
NBC,2016,5,4.4076928223,3.4983148062,1.6833507968884744,1.139285058857069,0.7210184553,2.965853143,7.697278574452623,109.2812600646,62.1075086427,179.08604728175263,3.3400054116,0.04369821554484132,0.1906364283622201,0.03181602170974152,0.0962064538,0.0365799769,0.0229399388,100626837012.0,53142480340,0.0228215768,0.8298565067,0.0039335389,0.338834937,-3.510712189877152,4.498314806169287,891678888400,36999124,28.1418479249,2.1154374239,0.7332133542,-19.24437313,1045.7612627801675,11392.4428714042,19.0841721795,year,NBC
NBC,2015,5,2.9860754551,2.858594389,0.28866087223038545,1.0347089325790524,1.0425503607,3.1690802539,5.719305351275375,80.7101657893,34.4885857806,120.91805692117538,4.5223547298,0.04644469738647158,0.18818344719543698,0.03754468020738067,0.1355350392,0.0626802616,0.0391422199,228218567725.0,63458146769,0.0248962656,0.9148983075,0.0068507588,0.3811716379,-12.356649892138153,3.858594388966776,891678888400,36999124,28.8298605439,2.3292492136,0.6526152787,4.3958978081,1386.4627791728258,10346.681608624,6.648351601,year,NBC
