item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,8515.13,7211.12,6429.43,13431.59
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),41836.19,44172.58,39682.57,39143.18
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.47,11.3,10.58,8.0
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.52,1.85,1.71,2.75
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.46,2.13,2.02,2.55
Tỷ suất cổ tức,Dividend yield,0.16,0.02,0.07,0.07
Beta,Beta,1.29,1.08,0.35,0.38
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,5.62,8.65,8.02,5.86
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,49.46,45.32,43.19,60.13
Tỷ lệ lãi EBIT,EBIT margin,24.41,23.77,23.73,39.88
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,24.79,24.28,24.36,40.46
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,19.49,18.85,18.93,31.91
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,19.8,17.2,16.31,36.2
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),24.77,21.67,20.26,45.26
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,16.09,14.1,12.7,26.29
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,14.24,13.64,-20.05,27.59
Tăng trưởng  lợi nhuận gộp,Gross profit,24.67,19.24,-42.57,10.88
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,17.32,13.85,-52.44,11.98
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,18.08,12.16,-52.13,12.41
Tăng trưởng tổng tài sản,Total assets,-0.94,8.16,-5.72,4.19
Tăng trưởng nợ dài hạn,Long-term liabilities,34.91,232.39,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,20.44,-5.07,-27.11,-13.28
Tăng trưởng vốn chủ sở hữu,Owner's equity,-5.29,11.31,1.38,11.66
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.34,0.32,0.42,0.7
Tỷ số thanh toán nhanh,Quick ratio,4.66,5.63,4.84,3.71
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",3.93,4.96,4.24,3.25
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,4.67,5.64,4.85,3.72
Khả năng thanh toán lãi vay,Interest coverage,0.0,0.0,0.0,0.0
