item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,329.88,393.54,390.79,360.23
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11343.0,11814.0,11821.0,11781.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,63.96,64.8,45.8,39.42
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.86,2.16,1.51,1.21
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,34.3,56.96,22.98,23.51
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,2.35,2.1,1.87,1.79
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,230.45,204.93,85.15,109.29
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,91.39,99.21,56.33,76.79
Tỷ suất lợi nhuận gộp biên,Gross profit margin,25.63,35.05,39.07,26.81
Tỷ lệ lãi EBIT,EBIT margin,14.74,27.56,26.46,21.22
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,20.5,35.83,30.72,30.2
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,15.03,21.6,9.28,17.19
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.53,0.74,0.94,0.62
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),0.73,0.95,1.58,0.99
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.39,0.55,0.68,0.44
ROE bình quân 4 quý gần nhất,ROE Trailling,2.93,3.46,3.43,3.15
ROA bình quân 4 quý gần nhất,ROA Trailling,2.07,2.42,2.36,2.14
Tăng trưởng  doanh thu thuần,Net revenue,-8.5,-1.45,7.58,12.74
Tăng trưởng  lợi nhuận gộp,Gross profit,28.27,-6.22,63.79,-3.41
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-44.28,0.99,173.81,5.43
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-48.58,6.82,45.09,8.82
Tăng trưởng tổng tài sản,Total assets,-2.63,-4.23,-3.4,-2.32
Tăng trưởng nợ dài hạn,Long-term liabilities,-3.35,-10.67,-5.23,-8.57
Tăng trưởng nợ phải trả,Liabilities,-13.45,-16.52,-15.17,-10.78
Tăng trưởng vốn chủ sở hữu,Owner's equity,1.91,0.87,1.72,1.42
Tăng trưởng vốn điều lệ,Charter capital,5.0,5.0,5.0,5.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.48,0.5,0.54,0.47
Tỷ số thanh toán nhanh,Quick ratio,1.89,2.02,2.03,1.91
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.94,0.98,1.07,1.03
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.79,2.94,2.87,2.7
Khả năng thanh toán lãi vay,Interest coverage,8.32,10.24,17.01,9.34
