item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2517.3,2725.56,2962.49,2919.77
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),21842.0,21425.0,22939.0,22575.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,10.57,10.84,10.7,12.55
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.22,1.38,1.38,1.62
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.47,3.67,3.7,3.69
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.02,0.01
Beta,Beta,0.64,0.71,0.81,0.49
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,45.47,39.55,29.53,38.39
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,19.05,19.04,16.69,29.8
Tỷ suất lợi nhuận gộp biên,Gross profit margin,15.88,14.67,18.38,16.2
Tỷ lệ lãi EBIT,EBIT margin,7.91,10.04,13.97,10.53
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,10.61,13.1,17.43,13.57
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,5.45,7.1,9.39,7.77
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.9,2.67,3.51,3.43
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.59,3.54,4.82,4.34
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.13,1.56,1.97,1.96
ROE bình quân 4 quý gần nhất,ROE Trailling,11.4,12.26,13.3,13.16
ROA bình quân 4 quý gần nhất,ROA Trailling,6.57,7.05,7.59,7.55
Tăng trưởng  doanh thu thuần,Net revenue,-7.23,-18.31,3.1,8.22
Tăng trưởng  lợi nhuận gộp,Gross profit,-1.73,-21.17,5.03,4.13
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-25.79,-21.85,12.35,24.62
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-24.46,-21.92,13.99,25.95
Tăng trưởng tổng tài sản,Total assets,7.08,5.42,12.22,27.1
Tăng trưởng nợ dài hạn,Long-term liabilities,100.12,145.85,145.07,132.8
Tăng trưởng nợ phải trả,Liabilities,6.17,0.86,15.57,55.94
Tăng trưởng vốn chủ sở hữu,Owner's equity,7.72,8.61,9.76,10.93
Tăng trưởng vốn điều lệ,Charter capital,9.99,9.99,9.99,9.99
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.54,0.5,0.42,0.47
Tỷ số thanh toán nhanh,Quick ratio,1.21,1.43,1.23,1.29
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.79,0.77,0.65,0.7
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.86,2.05,1.84,1.86
Khả năng thanh toán lãi vay,Interest coverage,6.96,8.4,6.26,12.71
