item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,735.85,-492.29,-245.61,3496.11
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13176.92,12253.37,13646.84,14467.03
Chỉ số giá thị trường trên thu nhập (P/E),P/E,22.83,-30.47,-70.44,5.03
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.27,1.22,1.27,1.22
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.81,0.41,0.64,0.43
Tỷ suất cổ tức,Dividend yield,0.01,0.05,0.02,0.13
Beta,Beta,1.45,0.73,0.85,1.22
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,21.73,704.8,232.1,10.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,33.0,38.17,8.36
Tỷ suất lợi nhuận gộp biên,Gross profit margin,12.49,7.8,10.12,16.8
Tỷ lệ lãi EBIT,EBIT margin,4.95,0.09,0.42,6.25
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,5.4,1.83,2.55,7.47
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,3.55,-1.29,-0.98,5.07
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.79,-3.8,-1.75,14.59
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),7.79,0.23,0.76,17.53
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.2,-2.0,-0.94,8.15
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-43.58,36.85,-34.45,20.97
Tăng trưởng  lợi nhuận gộp,Gross profit,-9.62,5.42,-60.52,42.21
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,153.7,-236.57,-110.16,21.28
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,49.77,-300.58,-111.94,28.17
Tăng trưởng tổng tài sản,Total assets,-6.33,-6.58,-4.04,11.28
Tăng trưởng nợ dài hạn,Long-term liabilities,-100.0,-9.29,31.12,154.74
Tăng trưởng nợ phải trả,Liabilities,-21.11,-2.68,-2.09,19.32
Tăng trưởng vốn chủ sở hữu,Owner's equity,7.58,-9.97,-5.67,5.34
Tăng trưởng vốn điều lệ,Charter capital,0.04,0.26,0.0,99.94
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.04,0.12,0.11,0.18
Tỷ số thanh toán nhanh,Quick ratio,0.84,0.53,0.44,0.55
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.04,0.13,0.12,0.2
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.23,1.45,1.58,1.66
Khả năng thanh toán lãi vay,Interest coverage,5.1,0.09,0.32,12.01
