item,item_en,2025,2024,2023,2022
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN (100=110+120+130+140+150+190),A. SHORT-TERM ASSETS ,6778884270.0,5466527432.0,5646385571.0,5110927839.0
I.   Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,58402556.0,145428913.0,67490368.0,62299850.0
1. Tiền,1. Cash,7402556.0,95428913.0,7490368.0,50999850.0
2. Các khoản tương đương tiền,2. Cash equivalents,51000000.0,50000000.0,60000000.0,11300000.0
II.  Đầu tư tài chính ngắn hạn,II.   Short-term investments,3351144807.0,2359284350.0,2655222070.0,2448421841.0
1. Chứng khoán kinh doanh,1. Short-term investments,173907.0,173907.0,173907.0,173907.0
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of short-term investments,-173907.0,-173907.0,-5666665.0,-173907.0
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,3351144807.0,2359284350.0,2660714828.0,2448421841.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,834381186.0,765757228.0,1040807394.0,734437899.0
1. Phải thu ngắn hạn của khách hàng,1. Trade accounts receivable,660641001.0,624191049.0,723178237.0,574051279.0
1.1. Phải thu về hợp đồng bảo hiểm,1.1. Insurance contract receivables ,660641001.0,624186607.0,723154039.0,574020304.0
1.2. Phải thu khác của khách hàng,12. Other receivables of customers,,4443.0,24197.0,30975.0
2. Trả trước cho người bán ngắn hạn,2. Prepayments to suppliers,237849.0,176929.0,426622.0,210900.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu về cho vay ngắn hạn,4. Short-term loan receivables,,,,
5. Phải thu ngắn hạn khác,5. Other receivables,225516026.0,187231521.0,354492495.0,199397155.0
6. Dự phòng phải thu ngắn hạn khó đòi (*),6. Provision for short-term doubtful debts,-52013690.0,-45842271.0,-37289960.0,-39221435.0
7. Tài sản thiếu chờ xử lý,7. Assets waiting for resolution,,,,
8. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
IV. Hàng tồn kho,IV. Inventories,56205.0,53204.0,3772034.0,3733935.0
1. Hàng tồn kho,1. Inventories,56205.0,53204.0,4016665.0,3978567.0
2. Dự phòng giảm giá hàng tồn kho ,2. Provision for decline in value of inventories ,,,-244631.0,-244631.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,779010564.0,497319699.0,375323327.0,421137138.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,777474671.0,496231291.0,373921241.0,419833617.0
1.1. Chi phí hoa hồng chưa phân bổ,1.1. Unallocated commissions expenses,777182095.0,495914589.0,373728468.0,419575165.0
1.2. Chi phí trả trước ngắn hạn khác,1.2. Other short-term prepaid expenses,292576.0,316703.0,192772.0,258452.0
2. Thuế GTGT còn được khấu trừ,2. Value Added Tax to be reclaimed,1535893.0,1088408.0,1402086.0,1298192.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,,,,5329.0
4. Giao dịch mua bán lại trái phiếu Chính phủ,4. Payables for government bond trading activities,,,,
