item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2477.22,1807.82,1396.14,1687.04
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),29844.71,27810.04,25741.19,24525.5
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.98,10.57,11.03,7.53
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.75,0.69,0.6,0.52
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.95,0.94,1.04,0.78
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.81,0.97,1.24,1.19
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,10.15,11.13,11.12,10.59
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,7.35,7.81,7.85,7.37
Tỷ suất lợi nhuận gộp biên,Gross profit margin,35.34,37.68,50.45,48.75
Tỷ lệ lãi EBIT,EBIT margin,23.65,28.16,38.51,37.34
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,32.66,40.15,54.56,53.64
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,11.9,10.45,9.83,10.82
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,8.65,6.75,5.55,7.11
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),9.09,8.13,8.05,8.24
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.21,2.18,1.7,2.0
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,33.0,36.49,-8.9,17.8
Tăng trưởng  lợi nhuận gộp,Gross profit,24.77,1.93,-5.72,62.34
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,45.64,35.53,-17.64,2923.11
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,48.56,29.49,-17.24,2071.56
Tăng trưởng tổng tài sản,Total assets,1.16,1.01,0.43,-5.45
Tăng trưởng nợ dài hạn,Long-term liabilities,-12.56,-7.73,-3.04,-12.99
Tăng trưởng nợ phải trả,Liabilities,-9.99,-2.18,-1.5,-9.94
Tăng trưởng vốn chủ sở hữu,Owner's equity,23.37,8.04,4.96,7.09
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.05,0.04,0.09
Tỷ số thanh toán nhanh,Quick ratio,0.3,0.19,0.32,0.43
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.09,0.06,0.04,0.09
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.58,0.64,0.59,0.68
Khả năng thanh toán lãi vay,Interest coverage,2.09,1.67,1.42,1.51
