item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2965.69,2714.67,2723.88,2227.77
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),29845.0,29075.0,28757.0,28581.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.5,9.26,8.98,9.61
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.75,0.86,0.85,0.75
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.89,4.36,4.32,4.15
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.81,0.7,0.87,0.98
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,39.72,41.64,35.86,41.48
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,15.98,17.39,15.9,29.33
Tỷ suất lợi nhuận gộp biên,Gross profit margin,28.39,36.71,39.59,40.56
Tỷ lệ lãi EBIT,EBIT margin,18.44,25.12,29.95,30.67
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,26.63,31.89,39.38,43.37
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.15,12.18,16.63,15.08
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.46,2.13,3.18,2.5
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.25,2.25,2.63,2.26
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.98,0.81,1.13,0.84
ROE bình quân 4 quý gần nhất,ROE Trailling,11.52,10.72,10.92,9.42
ROA bình quân 4 quý gần nhất,ROA Trailling,3.75,3.32,3.23,2.66
Tăng trưởng  doanh thu thuần,Net revenue,46.21,32.9,38.01,9.77
Tăng trưởng  lợi nhuận gộp,Gross profit,22.45,27.04,38.35,2.5
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,65.59,23.99,112.34,27.15
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,83.48,15.63,111.3,36.89
Tăng trưởng tổng tài sản,Total assets,0.48,3.68,5.2,0.87
Tăng trưởng nợ dài hạn,Long-term liabilities,-10.55,-7.92,-7.53,-6.65
Tăng trưởng nợ phải trả,Liabilities,-10.7,-5.17,-2.65,-2.71
Tăng trưởng vốn chủ sở hữu,Owner's equity,22.86,21.78,21.73,8.61
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.09,0.14,0.07
Tỷ số thanh toán nhanh,Quick ratio,0.3,0.28,0.29,0.23
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.09,0.09,0.14,0.07
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.58,0.71,0.71,0.76
Khả năng thanh toán lãi vay,Interest coverage,2.14,2.27,2.42,2.07
