item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1745.44,648.77,331.05,1174.69
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20052.16,18514.06,18243.48,18815.7
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.93,22.5,35.34,8.43
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.6,0.79,0.64,0.53
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.33,0.42,0.36,0.27
Tỷ suất cổ tức,Dividend yield,0.0,0.02,0.05,0.07
Beta,Beta,2.27,1.65,1.92,2.18
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,8.01,12.91,15.86,9.28
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,5.73,7.73,8.55,5.99
Tỷ suất lợi nhuận gộp biên,Gross profit margin,12.93,10.82,7.46,10.85
Tỷ lệ lãi EBIT,EBIT margin,9.84,6.78,5.38,8.31
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,13.76,11.32,9.99,12.87
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,7.26,3.78,2.4,5.93
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,9.03,3.52,1.78,6.29
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),14.64,9.64,7.05,11.54
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.38,1.69,0.85,2.91
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,6.2,5.22,-9.89,14.18
Tăng trưởng  lợi nhuận gộp,Gross profit,26.9,52.67,-38.03,-7.7
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,77.12,55.07,-55.58,-16.76
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,169.04,95.97,-71.82,-26.87
Tăng trưởng tổng tài sản,Total assets,6.84,0.99,-4.78,-1.53
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.78,-3.87,-13.75,-14.53
Tăng trưởng nợ phải trả,Liabilities,5.5,0.56,-6.31,-4.58
Tăng trưởng vốn chủ sở hữu,Owner's equity,8.31,1.48,-3.04,2.16
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.12,0.14,0.1,0.09
Tỷ số thanh toán nhanh,Quick ratio,0.89,0.9,0.86,0.77
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.52,0.49,0.41,0.4
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.33,1.35,1.31,1.35
Khả năng thanh toán lãi vay,Interest coverage,5.45,3.46,2.55,4.96
