item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,84.44,540.14,709.84,1021.68
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),7274.0,7438.0,7313.0,7228.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,323.31,54.06,30.99,20.07
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.75,3.93,3.01,2.84
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,274.39,417.81,53.59,57.37
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.02,-0.07,0.28,0.09
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,-133.22,155.5,115.73,121.62
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,-223.15,216.25,36.65,39.84
Tỷ lệ lãi EBIT,EBIT margin,-176.14,183.49,26.67,35.98
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,-166.27,204.96,30.0,39.67
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,-209.64,146.79,21.34,28.78
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,-2.84,1.39,1.2,1.43
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),-2.14,1.52,1.28,1.52
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,-0.52,0.25,0.22,0.26
ROE bình quân 4 quý gần nhất,ROE Trailling,1.15,7.45,10.01,14.8
ROA bình quân 4 quý gần nhất,ROA Trailling,0.21,1.34,1.76,2.53
Tăng trưởng  doanh thu thuần,Net revenue,-66.43,-79.99,0.0,13.34
Tăng trưởng  lợi nhuận gộp,Gross profit,0.0,-24.57,-62.87,130.44
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.0,-52.91,-72.58,3.13
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,-62.32,-78.07,-17.51
Tăng trưởng tổng tài sản,Total assets,-0.84,-2.02,-0.14,0.32
Tăng trưởng nợ dài hạn,Long-term liabilities,-39.45,-61.65,-43.21,-43.95
Tăng trưởng nợ phải trả,Liabilities,-1.75,-4.32,-2.39,-2.77
Tăng trưởng vốn chủ sở hữu,Owner's equity,3.4,9.52,11.57,17.36
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.14,0.3,0.3,0.28
Tỷ số thanh toán nhanh,Quick ratio,0.43,0.44,0.45,0.45
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.33,0.34,0.34,0.33
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.97,0.99,1.0,0.45
Khả năng thanh toán lãi vay,Interest coverage,-5.26,0.0,0.0,-3.3
