time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,1737.62,1742.12,1715.54,1734.85,644627065,,,,,,,,,,,,,,,,,,
2025-08-08,1739.47,1745.88,1707.9,1729.08,655356113,,,,,,,,,,,,,,,,,,
2025-08-11,1733.6,1748.67,1726.91,1741.9,610888455,,,,,,,,,,,,,,,,,,
2025-08-12,1752.13,1756.24,1737.42,1755.25,567387949,,,,,,,,,,,,,,,,,,
2025-08-13,1762.6,1764.18,1726.89,1753.71,724560540,,,,,,,,,,,,,,,,,,
2025-08-14,1767.07,1793.78,1762.92,1793.78,802120544,,,,,,,,,,,,,,,,,,
2025-08-15,1813.43,1827.89,1763.88,1783.25,826095412,,,,,,,,,,,,,,,,,,
2025-08-18,1791.84,1797.37,1774.47,1786.37,585786452,,,,,,,,,,,,,,,,,,
2025-08-19,1796.41,1824.81,1790.97,1810.46,752735567,,,,,,,,,,,,,,,,,,
2025-08-20,1817.71,1828.62,1768.9,1828.46,982136260,,,,,,,,,,,,,,,,,,
2025-08-21,1840.02,1881.9,1837.23,1874.91,787530293,,,,,,,,,,,,,,,,,,
2025-08-22,1865.15,1865.15,1794.97,1814.02,987873839,,,1783.8366666666664,,,,,,,,,,,,,,,
2025-08-25,1829.6,1830.92,1774.84,1783.12,714532383,,,1783.72641025641,,,,,,,,,,,,,,,
2025-08-26,1783.0,1850.0,1772.39,1849.05,610788979,,,1793.7761932938854,,,,,,,,,,,,,,,
2025-08-27,1861.66,1877.27,1842.1,1848.55,684018941,,,1802.2029327871337,,65.00207311483346,,,,,,,,,,,,31.67429632776234,16.73665275546224
2025-08-28,1854.31,1866.18,1831.79,1861.2,548866274,,,1811.2794046660363,,66.86814745587607,,,,,,,,,82.86668194191395,,,29.237241462138286,17.755583024656406
2025-08-29,1872.38,1880.06,1855.28,1865.38,679183869,,,1819.602573178954,,67.48508288666633,,,,,,,,,85.60732640904884,,,30.74581837999781,16.755209904752075
2025-09-03,1861.24,1865.59,1846.08,1859.59,559117494,,,1825.7544849975764,,65.66122931710167,,,,,,,,,87.19867535427817,85.22422790174699,,29.344014506557688,18.141251105257993
2025-09-04,1866.18,1883.96,1850.15,1883.59,569268982,,,1834.6522565364107,,69.35795548986893,,,,,,,,,91.54810638473892,88.1180360493553,,31.30357047127305,16.718674611145968
2025-09-05,1894.71,1898.46,1838.57,1845.48,673136592,1810.1,,1836.3180632231167,,58.57459290941652,,,,1712.4659942438084,1810.1,1907.7340057561914,10.787691923782281,0.6811868709369044,81.97825893104562,86.9083468900209,,30.380659807070543,14.543164370391201
2025-09-08,1837.08,1849.12,1805.95,1807.22,815887087,1813.7185000000002,,1831.8414381118682,,50.14550413780512,,,,1722.3447001939287,1813.7185000000002,1905.0922998060717,10.075852433116987,0.46444002540229073,63.30147552387675,78.94261361322043,,27.59340308958976,20.14127894411196
2025-09-09,1814.42,1825.17,1795.82,1825.17,479572356,1818.523,,1830.8150630177347,,53.52458653125988,,,,1735.7562757444148,1818.523,1901.289724255585,9.102631559302262,0.5401550264299099,44.54724177963516,63.275658744852514,,25.856557490877965,21.045989088866154
2025-09-10,1833.07,1834.95,1811.28,1828.63,469442434,1822.8594999999998,,1830.4788994765447,,54.1694178983859,,,,1747.8840161469425,1822.8594999999998,1897.834983853057,8.226139628759904,0.5384825792609074,39.70361222599568,49.18410984316919,,26.657993103952858,19.955090250672757
