item,item_en,2025,2024,2023,2022
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,10355172933.0,9464267034.0,9104809898.0,8107975057.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,2424918695.0,2860122610.0,1841653235.0,2018744610.0
1. Tiền,1. Cash,961938683.0,942600718.0,1142029495.0,937207376.0
2. Các khoản tương đương tiền,2. Cash equivalents,1462980011.0,1917521892.0,699623740.0,1081537234.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,2160016253.0,433382669.0,626586850.0,128954943.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,2160016253.0,433382669.0,626586850.0,128954943.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,1111760991.0,1080575112.0,1117328239.0,1183294410.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,707673417.0,918046481.0,936463536.0,891078347.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,439524643.0,187562919.0,241225800.0,337132021.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,450000.0,450000.0,500000.0,800000.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,270605245.0,274318526.0,225321705.0,277038242.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-306492315.0,-299802814.0,-286182802.0,-322754200.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,4016803133.0,4375950688.0,4739829320.0,4235047121.0
1. Hàng tồn kho,1. Inventories,4241209886.0,4500170571.0,4964073997.0,4376027375.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-224406753.0,-124219883.0,-224244676.0,-140980255.0
