item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,239.14,806.92,650.73,2788.59
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),19132.56,28535.78,26715.67,32911.49
Chỉ số giá thị trường trên thu nhập (P/E),P/E,87.4,17.29,26.52,4.63
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.09,0.49,0.65,0.39
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.41,1.47,1.78,0.57
Tỷ suất cổ tức,Dividend yield,0.02,0.09,0.02,0.0
Beta,Beta,1.74,1.64,1.82,1.67
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,20.99,14.03,14.57,9.48
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,13.69,9.23,10.42,6.99
Tỷ suất lợi nhuận gộp biên,Gross profit margin,56.01,54.97,37.38,23.38
Tỷ lệ lãi EBIT,EBIT margin,57.06,62.52,56.36,37.59
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,87.5,95.02,78.78,50.95
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,12.71,20.42,11.97,14.97
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.26,2.92,2.12,8.34
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.85,7.18,7.91,10.62
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.36,0.74,0.58,2.34
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-2.04,-2.01,-46.25,100.98
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.17,44.08,-14.06,63.11
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-31.73,39.0,-59.0,884.11
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-48.33,44.31,-74.36,109.13
Tăng trưởng tổng tài sản,Total assets,2.38,10.51,16.19,-7.49
Tăng trưởng nợ dài hạn,Long-term liabilities,-2.23,12.4,54.7,-19.84
Tăng trưởng nợ phải trả,Liabilities,-7.15,11.62,21.82,-9.93
Tăng trưởng vốn chủ sở hữu,Owner's equity,31.15,7.28,2.46,-0.93
Tăng trưởng vốn điều lệ,Charter capital,95.6,0.44,12.09,0.25
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.1,0.15,0.15,0.03
Tỷ số thanh toán nhanh,Quick ratio,0.91,0.7,0.78,0.59
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.46,0.26,0.27,0.09
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.24,0.95,0.85,0.76
Khả năng thanh toán lãi vay,Interest coverage,1.31,1.46,1.32,1.93
