item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,85.19,121.3,215.23,-277.48
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11476.34,11389.9,10978.77,10759.61
Chỉ số giá thị trường trên thu nhập (P/E),P/E,27.0,19.37,30.01,-14.6
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.2,0.21,0.59,0.38
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,6.72,5.87,10.7,-2.46
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.03,1.12,2.2,2.09
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,22.08,20.62,23.26,-18.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,18.2,15.78,19.68,-21.74
Tỷ suất lợi nhuận gộp biên,Gross profit margin,55.41,54.94,56.39,11.0
Tỷ lệ lãi EBIT,EBIT margin,36.48,33.28,46.21,13.84
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,44.26,43.51,54.62,11.45
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,25.43,30.72,36.28,16.69
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.75,1.08,1.98,-2.47
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.03,1.13,2.48,-1.99
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.63,0.92,1.66,-2.04
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-14.53,-33.68,-63.32,-265.73
Tăng trưởng  lợi nhuận gộp,Gross profit,-13.79,-35.39,88.1,-141.45
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-25.16,-45.83,20.19,-165.36
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-29.77,-43.64,-22.44,-199.5
Tăng trưởng tổng tài sản,Total assets,1.14,4.53,-1.12,-7.92
Tăng trưởng nợ dài hạn,Long-term liabilities,-3.87,25.63,242.15,-34.43
Tăng trưởng nợ phải trả,Liabilities,3.1,9.18,-16.11,-5.31
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.76,3.74,2.04,-8.45
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.0,0.04,0.04,0.01
Tỷ số thanh toán nhanh,Quick ratio,1.52,1.66,1.07,1.83
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.01,0.04,0.05,0.01
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,4.35,4.57,3.95,3.64
Khả năng thanh toán lãi vay,Interest coverage,9.38,-8.43,73.47,-191.12
