item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,7356.44,7180.56,7002.3,7008.9
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),15299.0,15965.0,13965.0,16606.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.82,8.27,9.01,9.15
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.36,3.88,4.81,4.16
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,16.05,20.31,23.51,24.58
Tỷ suất cổ tức,Dividend yield,0.11,0.1,0.04,0.09
Beta,Beta,0.64,0.81,0.76,0.53
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,22.25,22.16,25.87,29.56
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,72.92,80.55,80.0,81.11
Tỷ lệ lãi EBIT,EBIT margin,71.98,81.81,80.92,80.23
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,74.81,84.28,84.29,84.59
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,57.55,65.47,64.74,63.8
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,11.79,13.35,12.59,11.4
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),14.71,16.64,15.69,14.27
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,9.16,10.36,9.98,9.21
ROE bình quân 4 quý gần nhất,ROE Trailling,48.5,48.57,48.08,48.72
ROA bình quân 4 quý gần nhất,ROA Trailling,38.06,38.45,38.46,41.03
Tăng trưởng  doanh thu thuần,Net revenue,11.2,17.17,10.47,25.15
Tăng trưởng  lợi nhuận gộp,Gross profit,15.25,17.93,9.69,28.38
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,22.43,21.84,10.67,27.07
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,10.55,9.79,-0.36,15.37
Tăng trưởng tổng tài sản,Total assets,14.14,10.89,29.96,8.57
Tăng trưởng nợ dài hạn,Long-term liabilities,-49.52,-51.34,-35.02,-28.54
Tăng trưởng nợ phải trả,Liabilities,22.86,47.48,214.23,41.73
Tăng trưởng vốn chủ sở hữu,Owner's equity,11.09,5.86,5.31,5.2
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.18,0.56,0.36,0.76
Tỷ số thanh toán nhanh,Quick ratio,2.82,4.75,2.66,6.12
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",2.59,4.35,2.44,5.6
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.82,4.75,2.66,6.12
Khả năng thanh toán lãi vay,Interest coverage,756.25,0.0,0.0,0.0
