item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,6644357465.0,6277087694.0,4947364752.0,4163171880.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,4817807974.0,4233689825.0,3214852217.0,2538157470.0
1. Tiền,1. Cash,2322208005.0,2147343572.0,2117679385.0,1945657470.0
2. Các khoản tương đương tiền,2. Cash equivalents,2495599969.0,2086346253.0,1097172832.0,592500000.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,90541250.0,84300000.0,59300000.0,114190280.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,90541250.0,84300000.0,59300000.0,114190280.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,1140155320.0,1303108010.0,1015188682.0,889590685.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,679999329.0,736282664.0,598265464.0,517947086.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,177002071.0,222212150.0,176862842.0,200433915.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,,5114144.0,111697.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,367486518.0,426535438.0,316559428.0,252166717.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-84332598.0,-81922241.0,-81613195.0,-81068730.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,89726910.0,44484342.0,42320698.0,41873332.0
1. Hàng tồn kho,1. Inventories,91039114.0,45614140.0,43450496.0,42934015.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-1312203.0,-1129798.0,-1129798.0,-1060683.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,506126011.0,611505516.0,615703155.0,579360113.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,274939619.0,308490611.0,313453755.0,275230866.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,202248014.0,276975966.0,271695337.0,270316614.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,28938377.0,26038939.0,30554063.0,33812633.0
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,4794315073.0,4966469039.0,5057819022.0,4988071615.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,61801537.0,52627422.0,44137457.0,12774060.0
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,61801537.0,52627422.0,44137457.0,12774060.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,2463998063.0,2684395441.0,2710927178.0,2777540114.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,2254834151.0,2343036114.0,2422297130.0,2500710970.0
      - Nguyên giá,    - Cost,4264522312.0,4298855327.0,4252887810.0,4208627712.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-2009688161.0,-1955819213.0,-1830590680.0,-1707916742.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,110942986.0,119789454.0,127213848.0,132579976.0
      - Nguyên giá,    - Cost,166550997.0,167179683.0,165871508.0,162315304.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-55608010.0,-47390228.0,-38657660.0,-29735328.0
3. Tài sản cố định vô hình,3. Intangible fixed assets,98220926.0,221569873.0,161416200.0,144249168.0
      - Nguyên giá,    - Cost,1054794411.0,1089620473.0,1034515360.0,1031818643.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-956573486.0,-868050600.0,-873099160.0,-887569476.0
III. Bất động sản đầu tư,III. Investment properties,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
IV. Tài sản dở dang dài hạn,IV. Long-term assets in progress,129768851.0,110773589.0,161227759.0,145625022.0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",1. Long-term production in progress,,,,
2. Chi phí xây dựng cơ bản dở dang,2. Construction in progress,129768851.0,110773589.0,161227759.0,145625022.0
V. Đầu tư tài chính dài hạn,V. Long-term financial investments,1853902234.0,1822896623.0,1842382849.0,1790231706.0
1. Đầu tư vào công ty con,1. Investments in subsidiaries,,,,
