item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,10701198693.0,8659009279.0,7785383775.0,7276342302.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,1742001986.0,708686422.0,1149129413.0,1294636305.0
1. Tiền,1. Cash,352432027.0,338859767.0,289517342.0,338819665.0
2. Các khoản tương đương tiền,2. Cash equivalents,1389569959.0,369826655.0,859612071.0,955816640.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,697303455.0,10355000.0,2255000.0,
1. Chứng khoán kinh doanh,1. Available for sale securities,772336660.0,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),-90888205.0,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,15855000.0,10355000.0,2255000.0,
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,3513554736.0,4657999693.0,2845755468.0,2526680781.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,3222932368.0,3216280301.0,2630622803.0,2260984325.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,147692277.0,272098359.0,75222318.0,110871987.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,85958433.0,79758433.0,77419167.0,68886567.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,60949450.0,1092982171.0,65629782.0,88479474.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-3977793.0,-3119572.0,-3138601.0,-2541572.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,4436217718.0,3017132202.0,3515120612.0,3189338531.0
1. Hàng tồn kho,1. Inventories,4571619978.0,3198672238.0,3696660648.0,3316980429.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-135402260.0,-181540036.0,-181540036.0,-127641898.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,312120798.0,264835962.0,273123282.0,265686685.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,18775952.0,18934243.0,14229724.0,10944834.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,292091117.0,244675122.0,257186840.0,245668327.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,,,,
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,1253730.0,1226596.0,1706719.0,9073524.0
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,555654040.0,557073237.0,559584638.0,563859668.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,14571453.0,33306735.0,32598695.0,32212164.0
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,14571453.0,33306735.0,32598695.0,32280626.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,-68462.0
II. Tài sản cố định,II. Fixed assets,126862978.0,130390757.0,136363378.0,140435351.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,55884251.0,58148981.0,61315105.0,64070331.0
      - Nguyên giá,    - Cost,117611291.0,117072353.0,118326932.0,118488472.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-61727040.0,-58923372.0,-57011827.0,-54418141.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
3. Tài sản cố định vô hình,3. Intangible fixed assets,70978727.0,72241776.0,75048272.0,76365020.0
      - Nguyên giá,    - Cost,89116661.0,89116661.0,90660109.0,90660109.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-18137934.0,-16874886.0,-15611837.0,-14295089.0
III. Bất động sản đầu tư,III. Investment properties,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
IV. Tài sản dở dang dài hạn,IV. Long-term assets in progress,,40909.0,134845.0,40909.0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",1. Long-term production in progress,,,,
2. Chi phí xây dựng cơ bản dở dang,2. Construction in progress,,40909.0,134845.0,40909.0
V. Đầu tư tài chính dài hạn,V. Long-term financial investments,36824013.0,35814333.0,35616487.0,51830226.0
1. Đầu tư vào công ty con,1. Investments in subsidiaries,,,,
2. Đầu tư vào công ty liên kết. liên doanh,"2. Investments in associates, joint-ventures",14010252.0,13000572.0,12802726.0,51830226.0
3. Đầu tư góp vốn vào đơn vị khác,3. Investments in other entities,40233975.0,40233975.0,22813761.0,
4. Dự phòng đầu tư tài chính dài hạn (*),4. Provision for diminution in value of long-term investments,-17420214.0,-17420214.0,,
5. Đầu tư nắm giữ đến ngày đáo hạn,5. Held to maturity investments,,,,
6. Đầu tư dài hạn khác,6. Other long-term investments,,,,
VI. Tài sản dài hạn khác,VI. Other long-term assets,377395596.0,357520503.0,354871233.0,339341017.0
1. Chi phí trả trước dài hạn,1. Long-term prepayments,18108354.0,21798535.0,26338840.0,29493951.0
