item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2136.54,1927.05,1704.8,1506.56
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),15466.0,14811.0,14061.0,14910.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.92,9.86,10.73,13.28
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.37,1.28,1.3,1.34
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.53,3.81,3.92,4.57
Tỷ suất cổ tức,Dividend yield,0.04,0.05,0.05,0.04
Beta,Beta,0.43,0.16,0.13,0.24
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,34.49,27.83,38.37,64.65
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,8.62,7.74,8.41,26.27
Tỷ suất lợi nhuận gộp biên,Gross profit margin,41.35,40.92,38.51,30.69
Tỷ lệ lãi EBIT,EBIT margin,20.13,22.03,16.74,11.07
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,34.78,36.39,32.11,27.25
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,13.47,15.03,10.64,5.93
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.16,5.2,3.43,1.76
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.71,4.42,3.12,1.91
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.19,2.58,1.71,0.91
ROE bình quân 4 quý gần nhất,ROE Trailling,14.99,13.71,12.24,10.88
ROA bình quân 4 quý gần nhất,ROA Trailling,7.38,6.67,5.87,5.21
Tăng trưởng  doanh thu thuần,Net revenue,4.9,5.23,2.98,19.81
Tăng trưởng  lợi nhuận gộp,Gross profit,30.82,8.26,-3.01,3.46
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,49.89,42.1,66.48,6.25
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,49.78,42.1,66.48,6.25
Tăng trưởng tổng tài sản,Total assets,0.92,-1.77,1.52,1.52
Tăng trưởng nợ dài hạn,Long-term liabilities,-5.78,-6.31,-6.31,-5.15
Tăng trưởng nợ phải trả,Liabilities,-4.08,-6.95,0.6,1.51
Tăng trưởng vốn chủ sở hữu,Owner's equity,5.45,3.97,2.5,1.53
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.1,0.07,0.24
Tỷ số thanh toán nhanh,Quick ratio,3.64,2.54,2.21,2.54
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",3.47,2.41,2.02,2.33
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,4.03,2.83,2.47,2.82
Khả năng thanh toán lãi vay,Interest coverage,6.13,6.81,4.87,3.02
