item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,9095.09,6638.46,5389.37,4614.91
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20891.0,17751.0,16060.0,16273.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.08,8.71,10.21,5.42
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.65,3.26,3.42,1.54
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.96,4.62,2.35,0.87
Tỷ suất cổ tức,Dividend yield,0.04,0.03,0.04,0.06
Beta,Beta,-0.03,0.0,0.0,-0.12
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,13.36,22.91,19.77,3.6
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,30.41,26.63,23.93,26.46
Tỷ lệ lãi EBIT,EBIT margin,26.94,16.16,9.88,11.34
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,26.96,16.56,10.12,11.53
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,22.48,13.51,7.68,8.57
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,16.25,10.0,11.13,16.24
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),19.48,11.96,14.33,21.51
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,11.88,6.34,7.0,10.5
ROE bình quân 4 quý gần nhất,ROE Trailling,51.26,41.4,36.07,32.6
ROA bình quân 4 quý gần nhất,ROA Trailling,34.9,26.49,23.55,22.2
Tăng trưởng  doanh thu thuần,Net revenue,40.67,7.89,24.52,61.84
Tăng trưởng  lợi nhuận gộp,Gross profit,203.71,64.28,56.61,188.41
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,358.16,259.36,79.03,288.24
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,359.49,283.06,75.56,273.52
Tăng trưởng tổng tài sản,Total assets,18.13,48.39,45.89,47.19
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,-34.66,93.94,98.68,143.77
Tăng trưởng vốn chủ sở hữu,Owner's equity,48.64,32.75,24.17,21.97
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.95,1.29,0.87,1.56
Tỷ số thanh toán nhanh,Quick ratio,1.74,2.03,1.91,2.33
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.07,1.68,1.33,1.79
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,4.77,2.94,2.46,2.86
Khả năng thanh toán lãi vay,Interest coverage,0.0,0.0,0.0,0.0
