item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,5142616826.0,5027235809.0,4752581137.0,4091761969.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,446315839.0,216875946.0,310890070.0,178037990.0
1. Tiền,1. Cash,184969703.0,146377737.0,310890070.0,178037990.0
2. Các khoản tương đương tiền,2. Cash equivalents,261346136.0,70498210.0,,
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,2679000000.0,2679000000.0,2709000000.0,2176000000.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,2679000000.0,2679000000.0,2709000000.0,2176000000.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,525233539.0,782874487.0,547312339.0,695783282.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,374391953.0,639065471.0,457923906.0,562474154.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,157108745.0,136793502.0,117094793.0,139044792.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,,,
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,49798905.0,65909577.0,30651669.0,49806623.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-56066064.0,-58894064.0,-58358029.0,-55542287.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,1441053822.0,1327324091.0,1169031131.0,1023471267.0
1. Hàng tồn kho,1. Inventories,1441634283.0,1327357702.0,1169064742.0,1023504878.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-580461.0,-33611.0,-33611.0,-33611.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,51013627.0,21161285.0,16347597.0,18469430.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,47231769.0,20437247.0,14967906.0,14374078.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,364190.0,364190.0,1022874.0,3694372.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,3417668.0,359847.0,356817.0,400979.0
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,1905044646.0,1893036929.0,1939769803.0,1933424964.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,8272497.0,,,
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,8272497.0,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,,,,
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,1237052347.0,1229356031.0,1227623788.0,1244527028.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,1237052347.0,1229356031.0,1227623788.0,1237421678.0
      - Nguyên giá,    - Cost,3299704737.0,3260994093.0,3224849049.0,3197434305.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-2062652390.0,-2031638062.0,-1997225261.0,-1960012627.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
3. Tài sản cố định vô hình,3. Intangible fixed assets,,,,7105350.0
      - Nguyên giá,    - Cost,9861049.0,9861049.0,9861049.0,16966399.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-9861049.0,-9861049.0,-9861049.0,-9861049.0
III. Bất động sản đầu tư,III. Investment properties,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
IV. Tài sản dở dang dài hạn,IV. Long-term assets in progress,40567719.0,28900554.0,13956863.0,9471517.0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",1. Long-term production in progress,,,,
2. Chi phí xây dựng cơ bản dở dang,2. Construction in progress,40567719.0,28900554.0,13956863.0,9471517.0
V. Đầu tư tài chính dài hạn,V. Long-term financial investments,513756469.0,512152539.0,557678346.0,538811717.0
