item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3178.71,2898.44,2882.6,2650.44
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),15546.0,15938.0,14966.0,15389.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.73,6.87,7.18,8.26
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.17,1.25,1.38,1.42
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.16,0.93,1.0,1.78
Tỷ suất cổ tức,Dividend yield,0.12,0.11,0.1,0.05
Beta,Beta,1.21,1.29,1.37,1.08
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,26.53,25.17,26.1,52.98
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,15.23,13.66,14.17,15.22
Tỷ lệ lãi EBIT,EBIT margin,9.95,8.26,9.02,7.01
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,13.1,10.61,9.87,10.6
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,5.5,4.45,4.76,2.87
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.64,6.18,6.47,2.29
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.53,7.33,7.52,3.37
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.64,1.73,1.86,0.72
ROE bình quân 4 quý gần nhất,ROE Trailling,20.44,18.78,18.68,16.93
ROA bình quân 4 quý gần nhất,ROA Trailling,5.9,5.58,5.82,5.46
Tăng trưởng  doanh thu thuần,Net revenue,9.5,11.67,16.29,11.59
Tăng trưởng  lợi nhuận gộp,Gross profit,11.96,5.63,-0.02,13.18
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,48.63,6.05,39.29,3.11
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,49.65,5.34,39.4,3.44
Tăng trưởng tổng tài sản,Total assets,19.17,27.5,15.37,10.34
Tăng trưởng nợ dài hạn,Long-term liabilities,-5.67,36.89,28.24,54.36
Tăng trưởng nợ phải trả,Liabilities,25.68,40.1,21.43,14.66
Tăng trưởng vốn chủ sở hữu,Owner's equity,5.7,4.63,1.66,1.69
Tăng trưởng vốn điều lệ,Charter capital,5.0,0.0,8.0,8.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.08,0.04,0.07,0.08
Tỷ số thanh toán nhanh,Quick ratio,0.51,0.59,0.5,0.45
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.21,0.17,0.13,0.17
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.89,0.92,0.9,0.97
Khả năng thanh toán lãi vay,Interest coverage,2.99,3.05,2.89,2.02
