item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6023.55,5766.33,6350.9,6493.16
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),40675.7,36968.13,35911.96,33291.25
Chỉ số giá thị trường trên thu nhập (P/E),P/E,12.45,13.61,14.01,13.71
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.84,2.12,2.48,2.67
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.16,1.39,1.6,1.54
Tỷ suất cổ tức,Dividend yield,0.08,0.05,0.01,0.06
Beta,Beta,0.34,0.21,0.14,0.09
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,8.66,9.85,9.57,9.61
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,53.03,52.68,54.15,55.99
Tỷ lệ lãi EBIT,EBIT margin,13.2,14.0,15.86,15.4
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,16.68,17.89,19.97,19.03
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.37,10.96,12.41,12.24
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,15.51,15.82,18.35,20.33
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),22.02,21.74,25.41,27.91
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,11.08,11.14,13.36,15.28
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,14.4,2.09,-4.16,11.02
Tăng trưởng  lợi nhuận gộp,Gross profit,15.16,-0.68,-7.32,17.06
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,7.02,-9.99,-2.11,11.41
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,4.46,-9.2,-2.19,11.41
Tăng trưởng tổng tài sản,Total assets,7.86,2.12,16.94,6.39
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,2.65,0.22,45.71,-0.88
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.03,2.94,7.87,8.93
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.27,0.33,0.58,0.4
Tỷ số thanh toán nhanh,Quick ratio,1.85,1.64,1.67,1.72
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.08,1.15,1.23,1.15
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.71,2.51,2.41,2.81
Khả năng thanh toán lãi vay,Interest coverage,50.9,84.65,92.54,339.69
