item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2428.95,1051.78,1471.08,2407.79
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14462.01,13557.66,13536.47,14064.31
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.47,21.2,12.58,7.27
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.59,1.64,1.37,1.24
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.19,5.03,3.59,2.88
Tỷ suất cổ tức,Dividend yield,0.07,0.04,0.05,0.05
Beta,Beta,0.32,0.25,0.25,0.27
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.19,16.98,11.57,8.62
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,46.74,38.05,44.41,51.49
Tỷ lệ lãi EBIT,EBIT margin,50.66,34.9,40.82,47.91
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,85.46,78.07,78.2,80.2
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,44.22,23.74,28.18,38.62
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,17.34,7.76,10.62,17.64
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),18.64,9.61,11.31,14.12
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,12.87,5.34,6.73,10.0
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,23.99,-13.95,-13.5,21.16
Tăng trưởng  lợi nhuận gộp,Gross profit,52.29,-26.27,-25.39,44.27
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,127.91,-26.36,-36.99,58.79
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,130.94,-27.51,-36.88,58.87
Tăng trưởng tổng tài sản,Total assets,-2.21,-5.93,-11.02,-1.66
Tăng trưởng nợ dài hạn,Long-term liabilities,-62.27,-64.46,-38.4,-26.2
Tăng trưởng nợ phải trả,Liabilities,-23.98,-18.14,-25.07,-17.4
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.67,0.16,-1.83,12.33
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,2.0,4.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.13,0.25,0.11,0.31
Tỷ số thanh toán nhanh,Quick ratio,1.93,1.39,1.7,1.95
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.13,0.25,0.11,0.41
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.95,1.4,1.75,1.99
Khả năng thanh toán lãi vay,Interest coverage,12.51,3.66,3.65,6.62
