item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3753.83,316.28,296.54,5299.74
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13246.17,10503.79,21391.96,22671.68
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.85,62.6,104.88,4.25
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.94,1.89,1.45,0.99
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.98,1.07,0.93,0.59
Tỷ suất cổ tức,Dividend yield,0.04,0.03,0.03,0.04
Beta,Beta,1.22,1.2,1.56,1.5
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,6.92,39.96,28.95,5.41
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,23.35,11.41,10.08,27.27
Tỷ lệ lãi EBIT,EBIT margin,17.56,3.46,4.55,17.95
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,19.08,5.84,7.13,20.42
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,14.38,0.97,0.88,13.76
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,31.61,1.69,1.37,25.82
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),37.46,5.73,6.66,31.38
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,18.7,0.96,0.74,13.01
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,41.54,10.64,-9.34,40.15
Tăng trưởng  lợi nhuận gộp,Gross profit,189.62,25.24,-66.5,141.37
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,1367.63,21.73,-91.66,410.9
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,1989.55,22.05,-94.18,423.34
Tăng trưởng tổng tài sản,Total assets,19.79,-4.9,-6.49,11.88
Tăng trưởng nợ dài hạn,Long-term liabilities,-46.4,-22.72,-3.72,-21.92
Tăng trưởng nợ phải trả,Liabilities,11.24,-8.8,-12.4,1.33
Tăng trưởng vốn chủ sở hữu,Owner's equity,26.11,-1.8,-1.19,23.4
Tăng trưởng vốn điều lệ,Charter capital,0.0,99.69,4.7,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.02,0.11,0.02,0.01
Tỷ số thanh toán nhanh,Quick ratio,0.92,0.48,0.29,0.38
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.29,0.14,0.05,0.16
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.56,1.33,1.4,1.35
Khả năng thanh toán lãi vay,Interest coverage,17.92,1.86,1.47,8.36
