item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,8368.83,6947.49,6134.36,6111.29
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),38915.0,35489.0,35436.0,34715.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,11.59,11.96,13.55,13.63
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.49,2.34,2.35,2.4
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.44,3.45,3.7,2.92
Tỷ suất cổ tức,Dividend yield,0.01,0.03,0.02,0.02
Beta,Beta,0.78,0.84,1.07,0.92
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,23.66,44.64,51.15,34.6
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,25.13,19.76,21.54,21.26
Tỷ lệ lãi EBIT,EBIT margin,16.16,7.99,7.71,9.17
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,16.32,8.24,7.98,9.4
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,12.67,6.09,5.82,7.03
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,9.65,4.14,3.73,5.9
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),12.3,5.42,4.93,7.68
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,6.55,2.9,2.55,3.91
ROE bình quân 4 quý gần nhất,ROE Trailling,23.15,20.0,18.18,18.59
ROA bình quân 4 quý gần nhất,ROA Trailling,15.79,13.64,12.39,13.14
Tăng trưởng  doanh thu thuần,Net revenue,12.14,14.11,-20.34,-23.49
Tăng trưởng  lợi nhuận gộp,Gross profit,35.06,28.52,10.3,-4.7
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,76.06,96.77,3.52,-8.7
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,66.4,129.67,2.98,-8.14
Tăng trưởng tổng tài sản,Total assets,17.21,13.96,32.31,34.32
Tăng trưởng nợ dài hạn,Long-term liabilities,36.57,26.45,12.6,12.38
Tăng trưởng nợ phải trả,Liabilities,15.84,13.98,130.29,128.06
Tăng trưởng vốn chủ sở hữu,Owner's equity,17.93,13.94,11.75,11.99
Tăng trưởng vốn điều lệ,Charter capital,0.96,0.0,1.0,1.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.08,0.12,0.09,0.05
Tỷ số thanh toán nhanh,Quick ratio,0.4,0.64,0.39,0.41
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.37,0.56,0.33,0.33
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.71,3.1,3.04,2.81
Khả năng thanh toán lãi vay,Interest coverage,46.43,27.0,17.9,30.61
