item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,5188424707.0,4770980541.0,4546982881.0,4318854851.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,346783866.0,113247968.0,117754563.0,195685134.0
1. Tiền,1. Cash,188181866.0,83798325.0,111468563.0,177599134.0
2. Các khoản tương đương tiền,2. Cash equivalents,158602000.0,29449643.0,6286000.0,18086000.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,51552470.0,48273005.0,48273005.0,48273005.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,51552470.0,48273005.0,48273005.0,48273005.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,1837615923.0,1507165885.0,1550121333.0,1388453550.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,1317980919.0,977074988.0,1045715685.0,954992614.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,480067442.0,557464055.0,563312757.0,478199074.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,87970900.0,25675900.0,12805900.0,25205900.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,120264229.0,125382732.0,108400833.0,114799179.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-168667568.0,-178431789.0,-180113841.0,-184743217.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,2905121285.0,3040506989.0,2783369159.0,2645318817.0
