item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,4832.77,5162.67,5176.71,4586.91
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),28038.0,27509.0,29357.0,27459.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,14.98,11.7,13.1,14.56
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.58,2.2,2.31,2.43
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.0,4.08,5.28,6.09
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.09,0.09
Beta,Beta,0.61,0.71,0.77,0.6
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,95.79,42.59,25.28,43.92
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,39.19,22.8,17.23,36.29
Tỷ suất lợi nhuận gộp biên,Gross profit margin,8.68,11.49,16.47,15.93
Tỷ lệ lãi EBIT,EBIT margin,4.11,9.13,20.06,13.57
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,5.17,11.13,22.41,16.42
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,3.18,7.32,15.99,10.76
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.03,3.77,7.13,4.38
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.48,4.46,8.36,5.07
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.45,2.79,5.56,3.36
ROE bình quân 4 quý gần nhất,ROE Trailling,17.45,18.93,19.4,16.96
ROA bình quân 4 quý gần nhất,ROA Trailling,12.75,13.97,14.02,12.13
Tăng trưởng  doanh thu thuần,Net revenue,75.12,41.34,0.09,10.12
Tăng trưởng  lợi nhuận gộp,Gross profit,-6.22,-1.94,-13.63,10.79
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-31.87,0.06,41.1,8.15
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-33.41,1.08,42.96,9.75
Tăng trưởng tổng tài sản,Total assets,14.21,2.19,-6.86,-10.63
Tăng trưởng nợ dài hạn,Long-term liabilities,-6.97,-11.12,-17.88,-21.81
Tăng trưởng nợ phải trả,Liabilities,27.34,-14.63,-18.09,-25.89
Tăng trưởng vốn chủ sở hữu,Owner's equity,9.88,11.27,-3.03,-5.26
Tăng trưởng vốn điều lệ,Charter capital,3.0,3.0,2.0,2.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.33,0.53,0.73,0.69
Tỷ số thanh toán nhanh,Quick ratio,3.19,3.07,4.27,4.61
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.94,2.0,2.85,3.12
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,3.4,3.18,4.49,4.86
Khả năng thanh toán lãi vay,Interest coverage,33.13,61.11,111.96,63.83
