item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3801.65,2238.18,2147.56,1848.74
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),31693.9,30838.01,28337.19,27091.02
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.02,15.15,17.69,11.58
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.08,1.1,1.34,0.79
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.54,0.68,0.94,0.62
Tỷ suất cổ tức,Dividend yield,0.0,0.02,0.02,0.04
Beta,Beta,1.31,1.23,0.89,0.92
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,3.65,4.71,11.0,5.81
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,2.68,3.43,8.06,4.2
Tỷ suất lợi nhuận gộp biên,Gross profit margin,5.56,4.48,5.36,5.59
Tỷ lệ lãi EBIT,EBIT margin,6.83,6.8,6.97,7.48
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,9.28,9.33,9.51,10.36
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,5.83,5.28,5.47,5.77
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,11.77,7.56,7.75,6.94
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),10.5,8.63,7.95,7.48
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,5.01,3.54,3.93,3.49
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,36.96,22.69,18.33,15.31
Tăng trưởng  lợi nhuận gộp,Gross profit,69.86,2.51,13.6,17.92
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,38.8,21.61,8.83,33.73
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,70.19,4.22,16.16,46.99
Tăng trưởng tổng tài sản,Total assets,13.17,29.0,2.28,3.96
Tăng trưởng nợ dài hạn,Long-term liabilities,11.54,41.63,3.57,2.94
Tăng trưởng nợ phải trả,Liabilities,15.62,50.23,-0.06,4.62
Tăng trưởng vốn chủ sở hữu,Owner's equity,9.97,8.83,4.6,3.31
Tăng trưởng vốn điều lệ,Charter capital,7.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.71,0.82,0.64,0.57
Tỷ số thanh toán nhanh,Quick ratio,1.46,1.58,1.64,1.67
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.97,1.1,1.11,1.09
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.65,1.71,1.8,1.78
Khả năng thanh toán lãi vay,Interest coverage,32.49,25.25,18.49,24.17
