item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1371.13,1543.1,1098.95,965.29
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12716.0,14208.0,14061.0,13758.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.84,8.75,11.37,14.35
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.85,0.95,0.89,1.01
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,11.33,7.59,27.12,34.96
Tỷ suất cổ tức,Dividend yield,0.05,0.04,0.06,0.05
Beta,Beta,1.09,1.15,1.33,1.37
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,41.13,30.45,36.19,98.2
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,42.31,47.86,86.48,57.21
Tỷ lệ lãi EBIT,EBIT margin,28.98,45.99,90.75,42.91
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,31.09,48.05,98.63,53.72
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,20.13,37.88,72.91,30.38
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.8,4.76,2.42,0.88
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.25,5.17,2.7,1.11
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.3,3.15,1.61,0.58
ROE bình quân 4 quý gần nhất,ROE Trailling,9.16,11.08,8.03,7.12
ROA bình quân 4 quý gần nhất,ROA Trailling,6.39,7.33,5.27,4.6
Tăng trưởng  doanh thu thuần,Net revenue,95.08,254.97,-55.19,-7.72
Tăng trưởng  lợi nhuận gộp,Gross profit,72.37,231.12,6.84,5.34
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-10.69,202.82,58.41,12.25
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-22.96,193.73,72.65,15.9
Tăng trưởng tổng tài sản,Total assets,30.9,3.6,0.66,11.78
Tăng trưởng nợ dài hạn,Long-term liabilities,118.58,227.12,24.32,153.91
Tăng trưởng nợ phải trả,Liabilities,-15.41,-2.19,-11.17,4.71
Tăng trưởng vốn chủ sở hữu,Owner's equity,55.07,6.94,7.7,15.76
Tăng trưởng vốn điều lệ,Charter capital,66.67,0.0,0.0,20.11
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.96,0.11,0.06,0.05
Tỷ số thanh toán nhanh,Quick ratio,2.42,0.42,0.4,0.4
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.75,0.12,0.06,0.05
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,6.61,2.35,2.24,2.23
Khả năng thanh toán lãi vay,Interest coverage,11.03,31.65,13.62,6.94
