item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1014.95,1372.67,1319.95,1698.75
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),15783.4,16005.91,15927.24,15903.76
Chỉ số giá thị trường trên thu nhập (P/E),P/E,15.17,13.4,16.67,13.54
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.98,1.15,1.38,1.45
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.43,0.47,0.53,0.49
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.03,0.0
Beta,Beta,0.94,1.05,0.65,0.5
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,8.66,5.83,9.32,7.56
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,22.76,23.8,23.66,23.84
Tỷ lệ lãi EBIT,EBIT margin,3.91,4.75,4.23,4.7
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,4.91,5.91,5.33,5.74
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,2.81,3.54,3.2,3.59
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.39,8.6,8.29,10.99
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),8.79,11.32,10.71,13.94
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.15,5.18,5.01,6.29
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-6.88,-5.91,-13.03,-10.7
Tăng trưởng  lợi nhuận gộp,Gross profit,-10.91,-5.37,-13.68,-8.22
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-25.71,2.14,-20.14,-6.68
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-26.06,3.99,-22.3,-7.16
Tăng trưởng tổng tài sản,Total assets,-12.23,-3.3,4.62,-9.01
Tăng trưởng nợ dài hạn,Long-term liabilities,-83.66,-1.69,-25.89,-24.93
Tăng trưởng nợ phải trả,Liabilities,-29.53,-8.79,11.87,-25.9
Tăng trưởng vốn chủ sở hữu,Owner's equity,-1.39,0.49,0.14,5.91
Tăng trưởng vốn điều lệ,Charter capital,0.0,-0.01,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.67,1.11,0.88,0.69
Tỷ số thanh toán nhanh,Quick ratio,1.77,1.68,1.46,1.44
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.48,1.49,1.19,1.08
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.58,2.19,2.04,2.16
Khả năng thanh toán lãi vay,Interest coverage,12.49,19.62,54.26,27.04
