item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,4402.35,3007.3,3843.04,5408.24
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),22892.79,24885.12,23007.01,21757.85
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.58,12.54,9.89,6.06
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.46,1.51,1.65,1.51
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.89,0.84,0.94,0.67
Tỷ suất cổ tức,Dividend yield,0.06,0.03,0.07,0.14
Beta,Beta,0.79,1.08,0.69,0.73
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,7.6,10.71,8.98,6.51
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,7.94,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,16.18,11.85,15.45,15.53
Tỷ lệ lãi EBIT,EBIT margin,13.52,8.4,12.01,11.6
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,16.53,11.32,15.15,14.16
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.83,6.73,9.49,9.64
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,18.65,12.56,17.17,22.01
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),23.26,15.65,21.72,26.46
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,11.52,7.86,10.67,14.36
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,0.96,10.36,-17.18,-5.51
Tăng trưởng  lợi nhuận gộp,Gross profit,37.88,-15.39,-17.57,-9.18
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,63.79,-22.03,-18.09,-14.54
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,62.38,-21.75,-18.48,-21.17
Tăng trưởng tổng tài sản,Total assets,10.31,11.31,1.13,20.04
Tăng trưởng nợ dài hạn,Long-term liabilities,-100.0,689.18,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,10.17,16.78,-6.01,60.63
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.39,8.16,5.74,3.2
Tăng trưởng vốn điều lệ,Charter capital,20.0,0.0,15.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.3,0.46,0.23,0.17
Tỷ số thanh toán nhanh,Quick ratio,1.51,1.34,1.21,0.91
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.86,0.73,0.33,0.18
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.87,1.77,1.68,1.47
Khả năng thanh toán lãi vay,Interest coverage,14.64,13.2,11.78,23.87
