item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3804.75,3003.05,3485.6,3348.13
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),42005.0,41263.0,44085.0,32915.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,54.93,43.16,25.28,28.37
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,4.98,3.14,2.0,2.89
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.22,4.53,2.67,2.87
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.88,0.89,0.63,0.57
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,111.75,93.42,53.52,56.15
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,69.72,57.62,39.29,49.88
Tỷ suất lợi nhuận gộp biên,Gross profit margin,5.29,12.38,13.51,13.39
Tỷ lệ lãi EBIT,EBIT margin,5.55,7.84,9.57,9.17
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,6.42,9.47,10.93,10.32
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.74,1.89,3.65,3.57
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.07,1.32,3.13,3.67
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.9,1.74,2.41,2.49
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.4,0.28,0.62,0.65
ROE bình quân 4 quý gần nhất,ROE Trailling,9.35,7.89,10.03,10.64
ROA bình quân 4 quý gần nhất,ROA Trailling,1.82,1.54,1.87,1.89
Tăng trưởng  doanh thu thuần,Net revenue,48.13,-6.79,10.24,0.9
Tăng trưởng  lợi nhuận gộp,Gross profit,53.69,-4.85,35.95,37.72
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,434.15,-47.38,28.37,23.66
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,2084.46,-44.14,12.88,19.45
Tăng trưởng tổng tài sản,Total assets,40.13,22.89,22.42,15.07
Tăng trưởng nợ dài hạn,Long-term liabilities,39.47,40.51,37.93,42.41
Tăng trưởng nợ phải trả,Liabilities,38.76,17.88,17.99,16.0
Tăng trưởng vốn chủ sở hữu,Owner's equity,46.78,45.97,42.2,11.06
Tăng trưởng vốn điều lệ,Charter capital,9.23,9.23,9.23,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.24,0.15,0.19,0.07
Tỷ số thanh toán nhanh,Quick ratio,1.13,1.02,1.07,1.08
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.29,0.22,0.26,0.19
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.17,1.07,1.13,1.14
Khả năng thanh toán lãi vay,Interest coverage,1.55,1.43,1.91,2.03
