item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,177.27,78.2,78.37,11.23
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12442.0,12763.0,12761.0,12697.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,42.42,122.0,91.61,600.05
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.6,0.75,0.56,0.53
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,12.25,9.52,7.56,26.41
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.12,1.13,1.42,1.55
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,64.76,99.98,63.4,102.05
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,61.11,93.4,60.45,85.18
Tỷ suất lợi nhuận gộp biên,Gross profit margin,32.62,56.72,7.2,40.16
Tỷ lệ lãi EBIT,EBIT margin,41.66,19.04,27.11,60.75
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,42.25,19.41,27.52,72.77
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,12.66,0.42,7.38,1.73
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.81,0.02,0.54,0.03
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.19,0.92,1.3,0.83
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.34,0.01,0.23,0.01
ROE bình quân 4 quý gần nhất,ROE Trailling,1.45,0.64,0.64,0.09
ROA bình quân 4 quý gần nhất,ROA Trailling,0.6,0.27,0.27,0.04
Tăng trưởng  doanh thu thuần,Net revenue,-43.82,134.02,443.41,59.34
Tăng trưởng  lợi nhuận gộp,Gross profit,0.0,3224.89,65.17,58.21
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,193.43,103.02,391.93,-12.72
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,3858.8,102.58,2081.79,-69.24
Tăng trưởng tổng tài sản,Total assets,8.99,19.53,23.26,11.35
Tăng trưởng nợ dài hạn,Long-term liabilities,66.05,105.41,132.64,44.0
Tăng trưởng nợ phải trả,Liabilities,18.37,30.26,37.54,15.64
Tăng trưởng vốn chủ sở hữu,Owner's equity,-1.97,7.42,7.25,6.7
Tăng trưởng vốn điều lệ,Charter capital,0.0,8.83,8.83,8.83
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.11,0.08,0.1,0.03
Tỷ số thanh toán nhanh,Quick ratio,1.04,0.87,0.9,0.9
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.14,0.1,0.12,0.05
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.11,1.74,1.71,1.77
Khả năng thanh toán lãi vay,Interest coverage,1.46,1.16,1.67,1.1
