item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2633.47,2600.81,2447.99,2915.62
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),29092.0,30686.0,31157.0,30364.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,19.78,23.95,25.82,23.84
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.79,2.03,2.03,2.29
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,16.86,17.89,18.98,21.11
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.0,0.01
Beta,Beta,0.02,0.12,0.15,0.03
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,53.33,64.55,58.46,61.61
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,22.0,24.54,23.69,43.82
Tỷ suất lợi nhuận gộp biên,Gross profit margin,64.66,59.76,64.13,64.48
Tỷ lệ lãi EBIT,EBIT margin,71.95,62.31,71.47,70.94
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,95.32,87.76,98.41,99.74
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,22.44,23.4,31.89,33.08
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.65,1.77,2.52,2.69
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.21,1.95,2.13,2.09
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.42,0.44,0.63,0.66
ROE bình quân 4 quý gần nhất,ROE Trailling,12.16,12.28,11.74,14.4
ROA bình quân 4 quý gần nhất,ROA Trailling,2.15,2.11,2.0,2.41
Tăng trưởng  doanh thu thuần,Net revenue,6.57,11.19,4.52,-5.27
Tăng trưởng  lợi nhuận gộp,Gross profit,4.32,-1.43,0.06,-12.04
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,10.69,7.77,-32.28,10.53
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,9.85,38.63,-37.62,24.1
Tăng trưởng tổng tài sản,Total assets,0.13,3.58,3.86,2.25
Tăng trưởng nợ dài hạn,Long-term liabilities,-5.1,1.18,0.64,0.78
Tăng trưởng nợ phải trả,Liabilities,-2.54,2.89,2.28,0.01
Tăng trưởng vốn chủ sở hữu,Owner's equity,8.45,5.76,8.95,9.65
Tăng trưởng vốn điều lệ,Charter capital,9.99,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.16,0.13,0.18,0.15
Tỷ số thanh toán nhanh,Quick ratio,0.86,0.88,0.98,1.0
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.47,0.58,0.63,0.5
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.86,0.88,0.98,1.0
Khả năng thanh toán lãi vay,Interest coverage,1.51,1.68,1.91,1.97
