time,open,high,low,close,volume,symbol,name
2025-02-13 00:00:00+00:00,8120.81,8176.12,8091.42,8164.11,100733147,PX1,CAC 40
2025-02-14 00:00:00+00:00,8164.62,8212.64,8155.45,8178.54,84064798,PX1,CAC 40
2025-02-17 00:00:00+00:00,8181.4,8199.04,8165.9,8189.13,57770087,PX1,CAC 40
2025-02-18 00:00:00+00:00,8205.94,8225.13,8160.61,8206.56,71132822,PX1,CAC 40
2025-02-19 00:00:00+00:00,8205.44,8208.67,8097.14,8110.54,76876603,PX1,CAC 40
2025-02-20 00:00:00+00:00,8140.78,8172.76,8107.31,8122.58,80101792,PX1,CAC 40
2025-02-21 00:00:00+00:00,8138.24,8180.72,8126.87,8154.51,85167882,PX1,CAC 40
2025-02-24 00:00:00+00:00,8138.86,8150.64,8064.67,8090.99,70669337,PX1,CAC 40
2025-02-25 00:00:00+00:00,8065.36,8107.11,8043.13,8051.07,84120790,PX1,CAC 40
2025-02-26 00:00:00+00:00,8103.73,8169.35,8084.05,8143.92,89949915,PX1,CAC 40
2025-02-27 00:00:00+00:00,8104.23,8136.86,8048.27,8102.52,93870407,PX1,CAC 40
2025-02-28 00:00:00+00:00,8047.04,8111.63,8031.48,8111.63,132221824,PX1,CAC 40
2025-03-03 00:00:00+00:00,8139.13,8257.88,8087.31,8199.71,91389841,PX1,CAC 40
2025-03-04 00:00:00+00:00,8112.13,8136.27,8001.15,8047.92,109307013,PX1,CAC 40
2025-03-05 00:00:00+00:00,8174.08,8245.24,8151.47,8173.75,114727336,PX1,CAC 40
2025-03-06 00:00:00+00:00,8226.19,8229.44,8103.54,8197.67,111802181,PX1,CAC 40
2025-03-07 00:00:00+00:00,8163.3,8177.85,8066.15,8120.8,103415574,PX1,CAC 40
2025-03-10 00:00:00+00:00,8161.53,8174.59,8039.36,8047.6,104956360,PX1,CAC 40
2025-03-11 00:00:00+00:00,8092.02,8111.22,7921.05,7941.91,102843385,PX1,CAC 40
2025-03-12 00:00:00+00:00,8006.04,8072.45,7938.85,7988.96,89409686,PX1,CAC 40
2025-03-13 00:00:00+00:00,7983.57,8032.65,7927.83,7938.21,82347066,PX1,CAC 40
2025-03-14 00:00:00+00:00,7924.22,8044.44,7916.58,8028.28,80007229,PX1,CAC 40
2025-03-17 00:00:00+00:00,8034.23,8087.6,8010.71,8073.98,68242770,PX1,CAC 40
2025-03-18 00:00:00+00:00,8100.89,8140.09,8090.63,8114.57,78614448,PX1,CAC 40
2025-03-19 00:00:00+00:00,8104.66,8181.85,8096.5,8171.47,67187328,PX1,CAC 40
2025-03-20 00:00:00+00:00,8164.09,8167.48,8062.14,8094.2,71330162,PX1,CAC 40
2025-03-21 00:00:00+00:00,8062.27,8075.44,8010.26,8042.95,145105801,PX1,CAC 40
2025-03-24 00:00:00+00:00,8104.71,8114.45,8002.34,8022.33,61431801,PX1,CAC 40
2025-03-25 00:00:00+00:00,8042.73,8142.51,8042.73,8108.59,66802078,PX1,CAC 40
2025-03-26 00:00:00+00:00,8121.99,8127.91,8025.21,8030.68,68177984,PX1,CAC 40
2025-03-27 00:00:00+00:00,7968.8,8015.89,7926.93,7990.11,71336744,PX1,CAC 40
2025-03-28 00:00:00+00:00,7949.23,7975.55,7894.62,7916.08,74145746,PX1,CAC 40
2025-03-31 00:00:00+00:00,7849.32,7853.21,7753.74,7790.71,93214532,PX1,CAC 40
2025-04-01 00:00:00+00:00,7837.45,7884.35,7814.73,7876.36,73679024,PX1,CAC 40
2025-04-02 00:00:00+00:00,7850.88,7859.41,7792.98,7858.83,66242577,PX1,CAC 40
2025-04-03 00:00:00+00:00,7689.61,7740.91,7585.0,7598.98,115848918,PX1,CAC 40
2025-04-04 00:00:00+00:00,7546.43,7552.52,7215.76,7274.95,177451577,PX1,CAC 40
2025-04-07 00:00:00+00:00,6804.84,7285.73,6763.76,6927.12,197563767,PX1,CAC 40
