time,open,high,low,close,volume,symbol,name
2025-02-12 00:00:00+00:00,44357.7,44467.21,44104.48,44368.56,444479769,DJI,Dow Jones
2025-02-13 00:00:00+00:00,44425.94,44768.26,44366.62,44711.43,513960537,DJI,Dow Jones
2025-02-14 00:00:00+00:00,44720.99,44769.05,44498.96,44546.08,474573495,DJI,Dow Jones
2025-02-18 00:00:00+00:00,44583.91,44602.02,44319.32,44556.34,551796930,DJI,Dow Jones
2025-02-19 00:00:00+00:00,44478.12,44636.19,44312.65,44627.59,438886479,DJI,Dow Jones
2025-02-20 00:00:00+00:00,44561.11,44561.11,43950.16,44176.65,448502301,DJI,Dow Jones
2025-02-21 00:00:00+00:00,43820.13,43959.73,43349.33,43428.02,622552937,DJI,Dow Jones
2025-02-24 00:00:00+00:00,43493.12,43699.15,43343.67,43461.21,615501551,DJI,Dow Jones
2025-02-25 00:00:00+00:00,43509.74,43767.74,43282.98,43621.16,650491709,DJI,Dow Jones
2025-02-26 00:00:00+00:00,43635.42,43866.5,43318.93,43433.12,590272561,DJI,Dow Jones
2025-02-27 00:00:00+00:00,43516.44,43884.19,43224.53,43239.5,739625683,DJI,Dow Jones
2025-02-28 00:00:00+00:00,43259.84,43873.55,43100.87,43840.91,798304255,DJI,Dow Jones
2025-03-03 00:00:00+00:00,43900.49,44033.78,42919.31,43191.24,731565839,DJI,Dow Jones
2025-03-04 00:00:00+00:00,43040.3,43084.0,42347.75,42520.99,815781869,DJI,Dow Jones
2025-03-05 00:00:00+00:00,42518.37,43135.92,42418.73,43006.59,582352472,DJI,Dow Jones
2025-03-06 00:00:00+00:00,42848.49,42970.49,42381.56,42579.08,643880978,DJI,Dow Jones
2025-03-07 00:00:00+00:00,42503.07,42898.68,42175.62,42801.72,763441928,DJI,Dow Jones
2025-03-10 00:00:00+00:00,42507.65,42541.36,41612.92,41911.71,840181216,DJI,Dow Jones
2025-03-11 00:00:00+00:00,41837.95,41868.27,41175.37,41433.48,828160678,DJI,Dow Jones
2025-03-12 00:00:00+00:00,41577.5,41721.36,41010.24,41350.93,712365590,DJI,Dow Jones
2025-03-13 00:00:00+00:00,41280.05,41360.12,40661.77,40813.57,646776155,DJI,Dow Jones
2025-03-14 00:00:00+00:00,41057.57,41528.11,40929.54,41488.19,600248083,DJI,Dow Jones
2025-03-17 00:00:00+00:00,41460.22,42013.1,41412.75,41841.63,564198023,DJI,Dow Jones
2025-03-18 00:00:00+00:00,41772.91,41787.25,41415.43,41581.31,569815045,DJI,Dow Jones
2025-03-19 00:00:00+00:00,41613.19,42178.41,41613.19,41964.63,577536904,DJI,Dow Jones
2025-03-20 00:00:00+00:00,41795.26,42250.29,41695.61,41953.32,550458183,DJI,Dow Jones
2025-03-21 00:00:00+00:00,41763.4,42011.4,41433.86,41985.35,1026601111,DJI,Dow Jones
2025-03-24 00:00:00+00:00,42180.14,42638.85,42180.14,42583.32,548846281,DJI,Dow Jones
2025-03-25 00:00:00+00:00,42635.54,42696.61,42441.83,42587.5,452202084,DJI,Dow Jones
