time,open,high,low,close,volume,symbol,name
2025-02-12 00:00:00+00:00,3343.23,3359.18,3332.48,3332.48,56863116100,1,Shanghai
2025-02-13 00:00:00+00:00,3328.48,3349.08,3322.53,3346.72,53233296500,1,Shanghai
2025-02-16 00:00:00+00:00,3355.42,3357.12,3333.19,3355.83,58954656900,1,Shanghai
2025-02-17 00:00:00+00:00,3348.98,3366.01,3314.3,3324.49,56267924000,1,Shanghai
2025-02-18 00:00:00+00:00,3320.78,3352.09,3320.58,3351.54,50291296500,1,Shanghai
2025-02-19 00:00:00+00:00,3347.59,3355.56,3338.03,3350.78,50435711400,1,Shanghai
2025-02-20 00:00:00+00:00,3356.69,3381.06,3339.03,3379.11,60819020600,1,Shanghai
2025-02-23 00:00:00+00:00,3374.08,3384.81,3355.87,3373.03,59818820300,1,Shanghai
2025-02-24 00:00:00+00:00,3345.65,3369.56,3337.84,3346.04,52757856200,1,Shanghai
2025-02-25 00:00:00+00:00,3351.21,3380.21,3351.21,3380.21,55399203100,1,Shanghai
2025-02-26 00:00:00+00:00,3378.45,3388.78,3353.57,3388.06,57581502000,1,Shanghai
2025-02-27 00:00:00+00:00,3374.66,3383.19,3318.72,3320.9,56831950400,1,Shanghai
2025-03-02 00:00:00+00:00,3328.4,3349.02,3304.59,3316.93,50241786200,1,Shanghai
2025-03-03 00:00:00+00:00,3300.5,3327.82,3297.53,3324.21,42999611100,1,Shanghai
2025-03-04 00:00:00+00:00,3324.7,3342.71,3314.15,3341.96,46095269600,1,Shanghai
2025-03-05 00:00:00+00:00,3353.57,3387.05,3348.68,3381.1,53999270900,1,Shanghai
2025-03-06 00:00:00+00:00,3373.18,3390.94,3363.93,3372.55,51766355100,1,Shanghai
2025-03-09 00:00:00+00:00,3373.26,3375.8,3347.19,3366.16,45038083200,1,Shanghai
2025-03-10 00:00:00+00:00,3335.44,3379.83,3334.83,3379.83,44846832300,1,Shanghai
2025-03-11 00:00:00+00:00,3385.69,3392.41,3370.22,3371.92,50219510000,1,Shanghai
2025-03-12 00:00:00+00:00,3371.09,3377.12,3341.12,3358.73,51901347900,1,Shanghai
2025-03-13 00:00:00+00:00,3361.69,3421.23,3360.61,3419.56,58266338800,1,Shanghai
2025-03-16 00:00:00+00:00,3430.81,3436.35,3422.46,3426.13,51568513800,1,Shanghai
2025-03-17 00:00:00+00:00,3434.57,3437.07,3423.3,3429.76,45491606300,1,Shanghai
2025-03-18 00:00:00+00:00,3424.17,3439.05,3414.59,3426.43,44031629900,1,Shanghai
2025-03-19 00:00:00+00:00,3425.22,3427.05,3404.66,3408.95,45163068200,1,Shanghai
2025-03-20 00:00:00+00:00,3401.76,3414.71,3355.84,3364.83,52086263000,1,Shanghai
2025-03-23 00:00:00+00:00,3364.83,3373.69,3340.24,3370.03,51331026000,1,Shanghai
2025-03-24 00:00:00+00:00,3370.0,3379.99,3361.05,3369.98,45635739300,1,Shanghai
2025-03-25 00:00:00+00:00,3365.67,3382.34,3365.67,3368.7,42853377000,1,Shanghai
2025-03-26 00:00:00+00:00,3362.71,3394.03,3351.17,3373.75,41477631400,1,Shanghai
2025-03-27 00:00:00+00:00,3372.04,3375.05,3346.08,3351.31,41228428900,1,Shanghai
2025-03-30 00:00:00+00:00,3343.34,3361.74,3317.74,3335.75,47257197800,1,Shanghai
2025-03-31 00:00:00+00:00,3340.71,3357.62,3338.78,3348.44,42258867000,1,Shanghai
2025-04-01 00:00:00+00:00,3344.17,3361.13,3343.12,3350.13,35012736400,1,Shanghai
2025-04-02 00:00:00+00:00,3319.61,3358.43,3319.61,3342.01,40051782700,1,Shanghai
2025-04-06 00:00:00+00:00,3193.1,3217.78,3040.69,3096.58,66219958400,1,Shanghai
2025-04-07 00:00:00+00:00,3094.26,3145.55,3085.12,3145.55,66224238700,1,Shanghai
2025-04-08 00:00:00+00:00,3110.01,3186.81,3070.08,3186.81,68479717400,1,Shanghai
2025-04-09 00:00:00+00:00,3227.84,3239.94,3201.57,3223.64,59120827300,1,Shanghai
2025-04-10 00:00:00+00:00,3219.51,3249.85,3211.35,3238.23,47553180400,1,Shanghai
2025-04-13 00:00:00+00:00,3251.98,3272.72,3244.73,3262.81,47137322000,1,Shanghai
2025-04-14 00:00:00+00:00,3260.68,3268.98,3246.34,3267.66,39666289500,1,Shanghai
2025-04-15 00:00:00+00:00,3267.66,3276.0,3233.79,3276.0,42953485400,1,Shanghai
2025-04-16 00:00:00+00:00,3261.72,3285.92,3258.15,3280.34,38201269800,1,Shanghai
2025-04-17 00:00:00+00:00,3270.35,3283.09,3262.39,3276.73,35883619300,1,Shanghai
2025-04-20 00:00:00+00:00,3273.14,3298.64,3270.01,3291.43,37930758800,1,Shanghai
2025-04-21 00:00:00+00:00,3289.17,3311.15,3288.33,3299.76,40316761500,1,Shanghai
2025-04-22 00:00:00+00:00,3308.15,3312.19,3293.06,3296.36,41163321200,1,Shanghai
2025-04-23 00:00:00+00:00,3295.15,3313.51,3286.24,3297.29,39284474900,1,Shanghai
2025-04-24 00:00:00+00:00,3300.39,3305.26,3288.75,3295.06,41104319200,1,Shanghai
2025-04-27 00:00:00+00:00,3292.06,3296.93,3279.88,3288.41,41066586300,1,Shanghai
2025-04-28 00:00:00+00:00,3281.45,3294.98,3277.63,3286.65,38896167200,1,Shanghai
2025-04-29 00:00:00+00:00,3284.08,3292.2,3277.55,3279.03,43579433500,1,Shanghai
2025-05-05 00:00:00+00:00,3295.25,3316.45,3286.99,3316.11,47436961700,1,Shanghai
2025-05-06 00:00:00+00:00,3354.97,3356.69,3324.81,3342.67,51115960600,1,Shanghai
2025-05-07 00:00:00+00:00,3331.21,3359.73,3327.9,3352.0,42837776600,1,Shanghai
2025-05-08 00:00:00+00:00,3350.4,3351.22,3335.13,3342.0,39890919100,1,Shanghai
2025-05-11 00:00:00+00:00,3352.97,3372.47,3344.27,3369.24,41823991000,1,Shanghai
2025-05-12 00:00:00+00:00,3386.23,3386.23,3370.25,3374.87,42624070000,1,Shanghai
2025-05-13 00:00:00+00:00,3374.24,3417.31,3368.08,3403.95,46493444100,1,Shanghai
2025-05-14 00:00:00+00:00,3398.43,3402.87,3378.02,3380.82,42410091600,1,Shanghai
2025-05-15 00:00:00+00:00,3374.71,3380.29,3356.66,3367.46,39540103000,1,Shanghai
2025-05-18 00:00:00+00:00,3365.88,3373.6,3356.65,3367.58,40307480500,1,Shanghai
2025-05-19 00:00:00+00:00,3371.69,3387.8,3369.96,3380.48,40554453400,1,Shanghai
2025-05-20 00:00:00+00:00,3380.21,3394.75,3380.21,3387.57,41249616500,1,Shanghai
2025-05-21 00:00:00+00:00,3381.86,3390.59,3376.23,3380.19,39421720600,1,Shanghai
2025-05-22 00:00:00+00:00,3376.87,3389.47,3348.37,3348.37,40022700400,1,Shanghai
2025-05-25 00:00:00+00:00,3346.56,3362.31,3336.36,3346.84,34756210100,1,Shanghai
2025-05-26 00:00:00+00:00,3346.5,3351.57,3332.49,3340.69,34407115700,1,Shanghai
2025-05-27 00:00:00+00:00,3341.85,3348.23,3336.73,3339.93,34155544300,1,Shanghai
2025-05-28 00:00:00+00:00,3340.4,3368.63,3337.42,3363.45,39323380600,1,Shanghai
2025-05-29 00:00:00+00:00,3358.81,3361.28,3341.65,3347.49,38560217000,1,Shanghai
2025-06-02 00:00:00+00:00,3340.07,3367.0,3340.07,3361.98,39806077200,1,Shanghai
2025-06-03 00:00:00+00:00,3363.39,3379.64,3363.39,3376.2,38649464300,1,Shanghai
2025-06-04 00:00:00+00:00,3378.22,3387.76,3371.15,3384.1,40625209300,1,Shanghai
2025-06-05 00:00:00+00:00,3384.29,3391.45,3379.76,3385.36,38012288600,1,Shanghai
2025-06-08 00:00:00+00:00,3388.78,3402.05,3383.07,3399.77,42734794700,1,Shanghai
2025-06-09 00:00:00+00:00,3402.01,3406.45,3365.67,3384.82,48161856800,1,Shanghai
2025-06-10 00:00:00+00:00,3385.46,3413.51,3385.46,3402.32,42409031300,1,Shanghai
2025-06-11 00:00:00+00:00,3397.97,3408.2,3388.87,3402.66,40949061000,1,Shanghai
2025-06-12 00:00:00+00:00,3397.48,3401.55,3370.59,3377.0,51006522100,1,Shanghai
2025-06-15 00:00:00+00:00,3369.37,3389.76,3368.88,3388.73,40538327800,1,Shanghai
2025-06-16 00:00:00+00:00,3388.18,3393.31,3376.42,3387.4,39001244700,1,Shanghai
2025-06-17 00:00:00+00:00,3386.14,3391.71,3369.99,3388.81,37868489100,1,Shanghai
2025-06-18 00:00:00+00:00,3384.29,3386.92,3353.94,3362.11,41532765500,1,Shanghai
2025-06-19 00:00:00+00:00,3358.91,3370.8,3357.71,3359.9,35022366200,1,Shanghai
2025-06-22 00:00:00+00:00,3349.46,3389.45,3347.65,3381.58,38456139700,1,Shanghai
2025-06-23 00:00:00+00:00,3380.08,3423.78,3380.08,3420.57,46096380000,1,Shanghai
2025-06-24 00:00:00+00:00,3419.09,3459.01,3417.41,3455.97,50938406400,1,Shanghai
2025-06-25 00:00:00+00:00,3451.72,3462.75,3446.19,3448.45,49654107700,1,Shanghai
2025-06-26 00:00:00+00:00,3450.69,3462.63,3421.04,3424.23,52312943200,1,Shanghai
2025-06-29 00:00:00+00:00,3423.47,3447.46,3420.11,3444.43,45734804900,1,Shanghai
2025-06-30 00:00:00+00:00,3445.85,3459.59,3441.04,3457.75,44435673900,1,Shanghai
2025-07-01 00:00:00+00:00,3458.17,3461.33,3447.96,3454.79,49811677600,1,Shanghai
2025-07-02 00:00:00+00:00,3456.15,3463.62,3446.97,3461.15,43854346500,1,Shanghai
2025-07-03 00:00:00+00:00,3459.59,3497.22,3455.49,3472.32,50019521000,1,Shanghai
2025-07-06 00:00:00+00:00,3467.98,3474.8,3462.79,3473.13,43663134000,1,Shanghai
2025-07-07 00:00:00+00:00,3474.63,3499.89,3474.63,3497.48,49348477300,1,Shanghai
2025-07-08 00:00:00+00:00,3498.72,3512.67,3491.2,3493.05,52392008800,1,Shanghai
2025-07-09 00:00:00+00:00,3491.5,3526.59,3491.5,3509.68,56415980500,1,Shanghai
2025-07-10 00:00:00+00:00,3511.37,3555.22,3506.8,3510.18,66418524900,1,Shanghai
2025-07-13 00:00:00+00:00,3513.25,3532.12,3513.25,3519.65,57208470500,1,Shanghai
2025-07-14 00:00:00+00:00,3519.81,3527.04,3483.38,3505.0,57207472600,1,Shanghai
2025-07-15 00:00:00+00:00,3502.9,3511.81,3489.14,3503.78,47087857800,1,Shanghai
2025-07-16 00:00:00+00:00,3500.37,3517.28,3499.19,3516.83,47221105600,1,Shanghai
2025-07-17 00:00:00+00:00,3519.48,3536.01,3518.23,3534.48,49348408800,1,Shanghai
2025-07-20 00:00:00+00:00,3542.82,3560.63,3542.57,3559.79,63364973600,1,Shanghai
2025-07-21 00:00:00+00:00,3561.63,3584.72,3547.25,3581.86,71615523000,1,Shanghai
2025-07-22 00:00:00+00:00,3588.88,3613.02,3577.59,3582.3,76767238800,1,Shanghai
2025-07-23 00:00:00+00:00,3578.91,3608.73,3577.11,3605.73,77326583500,1,Shanghai
