time,open,high,low,close,volume,symbol,name
2025-02-12 00:00:00+00:00,6025.08,6063.0,6003.0,6051.97,2878167149,INX,S&P 500
2025-02-13 00:00:00+00:00,6060.59,6116.91,6050.95,6115.07,2949594434,INX,S&P 500
2025-02-14 00:00:00+00:00,6115.52,6127.47,6107.62,6114.63,2801121274,INX,S&P 500
2025-02-18 00:00:00+00:00,6121.6,6129.63,6099.51,6129.58,3260380206,INX,S&P 500
2025-02-19 00:00:00+00:00,6117.76,6147.43,6111.15,6144.15,3043365332,INX,S&P 500
2025-02-20 00:00:00+00:00,6134.5,6134.5,6084.59,6117.52,2957558735,INX,S&P 500
2025-02-21 00:00:00+00:00,6114.1,6114.82,6008.56,6013.13,3386529313,INX,S&P 500
2025-02-24 00:00:00+00:00,6026.69,6043.65,5977.83,5983.25,3282444303,INX,S&P 500
2025-02-25 00:00:00+00:00,5982.73,5992.65,5908.49,5955.25,3485186582,INX,S&P 500
2025-02-26 00:00:00+00:00,5970.87,6009.82,5932.69,5956.06,2964610227,INX,S&P 500
2025-02-27 00:00:00+00:00,5981.88,5993.69,5858.78,5861.57,3331941837,INX,S&P 500
2025-02-28 00:00:00+00:00,5856.74,5959.4,5837.66,5954.5,4316692726,INX,S&P 500
2025-03-03 00:00:00+00:00,5968.33,5986.09,5810.91,5849.72,3603000420,INX,S&P 500
2025-03-04 00:00:00+00:00,5811.98,5865.08,5732.59,5778.15,4246585884,INX,S&P 500
2025-03-05 00:00:00+00:00,5781.36,5860.59,5742.35,5842.63,3325531511,INX,S&P 500
2025-03-06 00:00:00+00:00,5785.87,5812.08,5711.64,5738.52,3339780761,INX,S&P 500
2025-03-07 00:00:00+00:00,5726.01,5783.01,5666.29,5770.2,3959743165,INX,S&P 500
2025-03-10 00:00:00+00:00,5705.37,5705.37,5564.02,5614.56,4333777137,INX,S&P 500
2025-03-11 00:00:00+00:00,5603.65,5636.3,5528.41,5572.07,4112822451,INX,S&P 500
2025-03-12 00:00:00+00:00,5624.84,5642.19,5546.09,5599.3,3450861763,INX,S&P 500
2025-03-13 00:00:00+00:00,5594.45,5597.78,5504.65,5521.52,3323485209,INX,S&P 500
2025-03-14 00:00:00+00:00,5563.85,5645.27,5563.85,5638.94,3011969007,INX,S&P 500
2025-03-17 00:00:00+00:00,5635.6,5703.52,5631.12,5675.12,2983957601,INX,S&P 500
2025-03-18 00:00:00+00:00,5654.53,5654.53,5597.76,5614.66,2895840659,INX,S&P 500
2025-03-19 00:00:00+00:00,5632.37,5715.33,5622.2,5675.29,3021919411,INX,S&P 500
2025-03-20 00:00:00+00:00,5646.92,5711.15,5632.33,5662.89,2841249219,INX,S&P 500
2025-03-21 00:00:00+00:00,5630.73,5670.84,5603.1,5667.56,6468495934,INX,S&P 500
2025-03-24 00:00:00+00:00,5718.08,5775.14,5718.08,5767.57,3039851911,INX,S&P 500
2025-03-25 00:00:00+00:00,5775.96,5786.95,5760.42,5776.65,2675650367,INX,S&P 500
2025-03-26 00:00:00+00:00,5771.66,5783.62,5694.41,5712.2,2865457257,INX,S&P 500
2025-03-27 00:00:00+00:00,5695.64,5732.28,5670.94,5693.31,2824605380,INX,S&P 500
2025-03-28 00:00:00+00:00,5679.2,5685.89,5572.42,5580.94,2837703209,INX,S&P 500
2025-03-31 00:00:00+00:00,5527.91,5627.56,5488.73,5611.85,3675243524,INX,S&P 500
2025-04-01 00:00:00+00:00,5597.53,5650.57,5558.52,5633.07,2781333289,INX,S&P 500
2025-04-02 00:00:00+00:00,5580.76,5695.31,5571.48,5670.97,2742941301,INX,S&P 500
2025-04-03 00:00:00+00:00,5492.74,5499.53,5390.83,5396.52,4996896429,INX,S&P 500
2025-04-04 00:00:00+00:00,5292.14,5292.14,5069.9,5074.08,6052894256,INX,S&P 500
2025-04-07 00:00:00+00:00,4953.79,5246.57,4835.04,5062.25,6239428293,INX,S&P 500
2025-04-08 00:00:00+00:00,5193.57,5267.47,4910.42,4982.77,5074219157,INX,S&P 500
2025-04-09 00:00:00+00:00,4965.28,5481.34,4948.43,5456.9,6666213104,INX,S&P 500
2025-04-10 00:00:00+00:00,5353.15,5353.15,5115.27,5268.05,4796067908,INX,S&P 500
2025-04-11 00:00:00+00:00,5255.56,5381.46,5220.77,5363.36,3746060666,INX,S&P 500
2025-04-14 00:00:00+00:00,5441.96,5459.46,5358.02,5405.97,3281232715,INX,S&P 500
2025-04-15 00:00:00+00:00,5411.99,5450.41,5386.44,5396.63,2806100917,INX,S&P 500
2025-04-16 00:00:00+00:00,5335.75,5367.24,5220.79,5275.7,3336999562,INX,S&P 500
2025-04-17 00:00:00+00:00,5305.45,5328.31,5255.58,5282.7,3140856780,INX,S&P 500
2025-04-21 00:00:00+00:00,5232.94,5232.94,5101.63,5158.2,2953934584,INX,S&P 500
2025-04-22 00:00:00+00:00,5207.67,5309.61,5207.67,5287.76,3049425683,INX,S&P 500
2025-04-23 00:00:00+00:00,5395.92,5469.69,5356.17,5375.86,3535896370,INX,S&P 500
2025-04-24 00:00:00+00:00,5381.38,5489.4,5371.96,5484.77,3138911463,INX,S&P 500
2025-04-25 00:00:00+00:00,5489.73,5528.11,5455.86,5525.21,2943164032,INX,S&P 500
2025-04-28 00:00:00+00:00,5529.22,5553.66,5468.64,5528.75,2767087321,INX,S&P 500
2025-04-29 00:00:00+00:00,5508.87,5571.95,5505.7,5560.83,2812450680,INX,S&P 500
2025-04-30 00:00:00+00:00,5499.44,5581.84,5433.24,5569.06,3742261213,INX,S&P 500
2025-05-01 00:00:00+00:00,5625.14,5658.91,5597.35,5604.14,3224921079,INX,S&P 500
2025-05-02 00:00:00+00:00,5645.88,5700.7,5642.28,5686.67,3010089578,INX,S&P 500
2025-05-05 00:00:00+00:00,5655.32,5683.38,5634.48,5650.38,2693789287,INX,S&P 500
2025-05-06 00:00:00+00:00,5605.87,5649.58,5586.04,5606.91,2767164782,INX,S&P 500
2025-05-07 00:00:00+00:00,5614.18,5654.73,5578.64,5631.28,3197894396,INX,S&P 500
2025-05-08 00:00:00+00:00,5663.6,5720.1,5635.38,5663.94,3208687019,INX,S&P 500
2025-05-09 00:00:00+00:00,5679.65,5691.69,5644.15,5659.91,2429494619,INX,S&P 500
2025-05-12 00:00:00+00:00,5807.2,5845.37,5786.08,5844.19,3756162007,INX,S&P 500
2025-05-13 00:00:00+00:00,5854.15,5906.64,5845.02,5886.55,3512934287,INX,S&P 500
