time,open,high,low,close,volume,symbol,name
2025-02-12 00:00:00+00:00,8777.39,8810.62,8759.38,8807.44,841918761,UKX,FTSE 100
2025-02-13 00:00:00+00:00,8807.44,8820.93,8729.57,8764.72,846521100,UKX,FTSE 100
2025-02-14 00:00:00+00:00,8764.72,8767.73,8717.54,8732.46,893554463,UKX,FTSE 100
2025-02-17 00:00:00+00:00,8732.46,8769.07,8725.27,8768.01,628962713,UKX,FTSE 100
2025-02-18 00:00:00+00:00,8768.01,8787.66,8757.82,8766.73,659916012,UKX,FTSE 100
2025-02-19 00:00:00+00:00,8766.73,8771.22,8696.94,8712.53,763328625,UKX,FTSE 100
2025-02-20 00:00:00+00:00,8712.53,8712.66,8650.8,8662.97,1281858386,UKX,FTSE 100
2025-02-21 00:00:00+00:00,8662.97,8684.78,8638.63,8659.37,986564306,UKX,FTSE 100
2025-02-24 00:00:00+00:00,8659.37,8688.26,8614.08,8658.98,792021594,UKX,FTSE 100
2025-02-25 00:00:00+00:00,8658.98,8712.17,8628.11,8668.67,878154636,UKX,FTSE 100
2025-02-26 00:00:00+00:00,8668.67,8738.28,8668.67,8731.46,981872083,UKX,FTSE 100
2025-02-27 00:00:00+00:00,8731.46,8768.05,8680.55,8756.21,1167457767,UKX,FTSE 100
2025-02-28 00:00:00+00:00,8756.21,8810.5,8715.43,8809.74,2220202896,UKX,FTSE 100
2025-03-03 00:00:00+00:00,8809.74,8908.82,8809.74,8871.31,1233870844,UKX,FTSE 100
2025-03-04 00:00:00+00:00,8871.31,8873.67,8746.01,8759.0,1070953710,UKX,FTSE 100
2025-03-05 00:00:00+00:00,8759.0,8835.72,8752.46,8755.84,1241594501,UKX,FTSE 100
2025-03-06 00:00:00+00:00,8755.84,8778.19,8645.84,8682.84,1027438515,UKX,FTSE 100
2025-03-07 00:00:00+00:00,8682.84,8701.31,8627.3,8679.88,900628186,UKX,FTSE 100
2025-03-10 00:00:00+00:00,8679.88,8700.79,8591.58,8600.22,1515517566,UKX,FTSE 100
2025-03-11 00:00:00+00:00,8600.22,8603.93,8481.11,8495.99,1040803615,UKX,FTSE 100
2025-03-12 00:00:00+00:00,8495.99,8565.45,8495.99,8540.97,974797590,UKX,FTSE 100
2025-03-13 00:00:00+00:00,8540.97,8581.57,8513.65,8542.56,767959883,UKX,FTSE 100
2025-03-14 00:00:00+00:00,8542.56,8642.79,8538.07,8632.33,750189817,UKX,FTSE 100
2025-03-17 00:00:00+00:00,8632.33,8688.41,8625.04,8680.29,842699010,UKX,FTSE 100
2025-03-18 00:00:00+00:00,8680.29,8726.95,8680.29,8705.23,1111822620,UKX,FTSE 100
2025-03-19 00:00:00+00:00,8705.23,8718.74,8662.56,8706.66,823549286,UKX,FTSE 100
2025-03-20 00:00:00+00:00,8706.66,8742.75,8665.26,8701.99,886654209,UKX,FTSE 100
2025-03-21 00:00:00+00:00,8701.99,8701.99,8615.96,8646.79,1910654642,UKX,FTSE 100
2025-03-24 00:00:00+00:00,8646.79,8695.6,8616.42,8638.01,616033752,UKX,FTSE 100
2025-03-25 00:00:00+00:00,8638.01,8717.03,8638.01,8663.8,1020198298,UKX,FTSE 100
2025-03-26 00:00:00+00:00,8663.8,8714.81,8656.39,8689.59,703005994,UKX,FTSE 100
2025-03-27 00:00:00+00:00,8689.59,8689.7,8611.42,8666.12,702849496,UKX,FTSE 100
2025-03-28 00:00:00+00:00,8666.12,8694.19,8636.92,8658.85,746958828,UKX,FTSE 100
2025-03-31 00:00:00+00:00,8658.85,8658.88,8530.98,8582.81,923239128,UKX,FTSE 100
2025-04-01 00:00:00+00:00,8582.81,8671.91,8581.91,8634.8,682391658,UKX,FTSE 100
2025-04-02 00:00:00+00:00,8634.8,8634.8,8548.32,8608.48,600633826,UKX,FTSE 100
2025-04-03 00:00:00+00:00,8608.48,8608.48,8453.22,8474.74,1396274026,UKX,FTSE 100
2025-04-04 00:00:00+00:00,8474.74,8474.74,8023.45,8054.98,1568552550,UKX,FTSE 100
2025-04-07 00:00:00+00:00,8054.98,8054.98,7544.83,7702.08,2000682561,UKX,FTSE 100
2025-04-08 00:00:00+00:00,7702.08,7984.19,7702.08,7910.53,1339410028,UKX,FTSE 100
2025-04-09 00:00:00+00:00,7910.53,7910.53,7599.56,7679.48,1345133762,UKX,FTSE 100
2025-04-10 00:00:00+00:00,7679.48,8166.53,7679.48,7913.25,1429358151,UKX,FTSE 100
2025-04-11 00:00:00+00:00,7913.25,8000.78,7862.72,7964.18,1169470089,UKX,FTSE 100
2025-04-14 00:00:00+00:00,7964.18,8160.21,7964.18,8134.34,711694324,UKX,FTSE 100
2025-04-15 00:00:00+00:00,8134.34,8257.77,8134.01,8249.12,830469435,UKX,FTSE 100
2025-04-16 00:00:00+00:00,8249.12,8281.09,8177.04,8275.6,803859617,UKX,FTSE 100
2025-04-17 00:00:00+00:00,8275.6,8295.07,8195.66,8275.66,735756930,UKX,FTSE 100
2025-04-22 00:00:00+00:00,8275.66,8337.67,8262.49,8328.6,981686628,UKX,FTSE 100
2025-04-23 00:00:00+00:00,8328.6,8467.79,8328.31,8403.18,1031638136,UKX,FTSE 100
2025-04-24 00:00:00+00:00,8403.18,8415.12,8361.79,8407.44,1079485100,UKX,FTSE 100
2025-04-25 00:00:00+00:00,8407.44,8442.65,8397.07,8415.25,785905888,UKX,FTSE 100
2025-04-28 00:00:00+00:00,8415.25,8452.62,8415.24,8417.34,714114935,UKX,FTSE 100
2025-04-29 00:00:00+00:00,8417.34,8470.4,8404.1,8463.46,654783419,UKX,FTSE 100
2025-04-30 00:00:00+00:00,8463.46,8494.85,8430.48,8494.85,1565355232,UKX,FTSE 100
2025-05-01 00:00:00+00:00,8494.85,8505.28,8468.26,8496.8,527539291,UKX,FTSE 100
2025-05-02 00:00:00+00:00,8496.8,8622.14,8496.8,8596.35,908349910,UKX,FTSE 100
2025-05-06 00:00:00+00:00,8596.35,8641.68,8569.11,8597.42,980014720,UKX,FTSE 100
2025-05-07 00:00:00+00:00,8597.42,8599.95,8533.57,8559.33,1265361960,UKX,FTSE 100
2025-05-08 00:00:00+00:00,8559.33,8607.71,8514.04,8531.61,884326939,UKX,FTSE 100
2025-05-09 00:00:00+00:00,8531.61,8581.53,8531.61,8554.8,690726234,UKX,FTSE 100
2025-05-12 00:00:00+00:00,8554.8,8646.32,8546.25,8604.98,804041413,UKX,FTSE 100
2025-05-13 00:00:00+00:00,8604.98,8623.78,8583.92,8602.92,685432747,UKX,FTSE 100
2025-05-14 00:00:00+00:00,8602.92,8616.13,8558.24,8585.01,855910715,UKX,FTSE 100
2025-05-15 00:00:00+00:00,8585.01,8634.56,8531.06,8633.75,1222823451,UKX,FTSE 100
2025-05-16 00:00:00+00:00,8633.75,8697.0,8633.63,8684.56,948307051,UKX,FTSE 100
2025-05-19 00:00:00+00:00,8684.56,8699.31,8613.47,8699.31,889620636,UKX,FTSE 100
2025-05-20 00:00:00+00:00,8699.31,8789.43,8698.05,8781.12,949846427,UKX,FTSE 100
2025-05-21 00:00:00+00:00,8781.12,8798.46,8761.95,8786.46,918424552,UKX,FTSE 100
2025-05-22 00:00:00+00:00,8786.46,8786.46,8689.44,8739.26,815287517,UKX,FTSE 100
2025-05-23 00:00:00+00:00,8739.26,8779.36,8604.8,8717.97,1040799152,UKX,FTSE 100
2025-05-27 00:00:00+00:00,8717.97,8824.0,8717.97,8778.05,836744510,UKX,FTSE 100
2025-05-28 00:00:00+00:00,8778.05,8799.77,8726.01,8726.01,807571893,UKX,FTSE 100
2025-05-29 00:00:00+00:00,8726.01,8776.27,8709.11,8716.45,971244577,UKX,FTSE 100
2025-05-30 00:00:00+00:00,8716.45,8790.45,8715.64,8772.38,1735752221,UKX,FTSE 100
2025-06-02 00:00:00+00:00,8772.38,8792.08,8730.64,8774.26,669206627,UKX,FTSE 100
2025-06-03 00:00:00+00:00,8774.26,8801.46,8738.45,8787.02,690259715,UKX,FTSE 100
2025-06-04 00:00:00+00:00,8787.02,8821.42,8780.36,8801.29,735584060,UKX,FTSE 100
2025-06-05 00:00:00+00:00,8801.29,8838.84,8782.08,8811.04,692186510,UKX,FTSE 100
2025-06-06 00:00:00+00:00,8811.04,8851.38,8805.57,8837.91,696027465,UKX,FTSE 100
2025-06-09 00:00:00+00:00,8837.91,8850.87,8812.06,8832.28,549570080,UKX,FTSE 100
2025-06-10 00:00:00+00:00,8832.28,8886.06,8832.28,8853.08,714501372,UKX,FTSE 100
2025-06-11 00:00:00+00:00,8853.08,8885.38,8847.3,8864.35,718743508,UKX,FTSE 100
2025-06-12 00:00:00+00:00,8864.35,8896.88,8843.63,8884.92,767387669,UKX,FTSE 100
2025-06-13 00:00:00+00:00,8884.92,8898.63,8822.2,8850.63,707858287,UKX,FTSE 100
2025-06-16 00:00:00+00:00,8850.63,8902.4,8850.63,8875.22,840439038,UKX,FTSE 100
2025-06-17 00:00:00+00:00,8875.22,8875.22,8809.91,8834.03,848334153,UKX,FTSE 100
2025-06-18 00:00:00+00:00,8834.03,8858.56,8820.42,8843.47,657811868,UKX,FTSE 100
2025-06-19 00:00:00+00:00,8843.47,8844.12,8788.77,8791.8,481024891,UKX,FTSE 100
2025-06-20 00:00:00+00:00,8791.8,8847.28,8772.32,8774.65,1812321687,UKX,FTSE 100
2025-06-23 00:00:00+00:00,8774.65,8787.06,8741.4,8758.04,600897698,UKX,FTSE 100
2025-06-24 00:00:00+00:00,8758.04,8831.9,8757.97,8758.99,1046591081,UKX,FTSE 100
2025-06-25 00:00:00+00:00,8758.99,8792.43,8716.19,8718.75,676441793,UKX,FTSE 100
