item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,5842.91,5810.3,5730.95,5295.71
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),36724.0,35795.0,34869.0,35452.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,4.94,5.28,5.63,6.53
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.79,0.86,0.92,0.98
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,11.88,13.66,7.22,7.4
Tỷ suất cổ tức,Dividend yield,0.07,0.06,0.06,0.05
Beta,Beta,0.72,0.97,0.99,0.83
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,26.49,26.97,14.2,12.64
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,39.97,46.7,56.99,59.95
Tỷ lệ lãi EBIT,EBIT margin,49.23,53.49,51.64,60.09
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,50.48,55.51,52.67,61.09
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,38.25,41.08,40.12,47.09
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.56,2.61,5.09,6.41
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.4,2.5,4.86,6.03
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.44,1.45,2.8,3.51
ROE bình quân 4 quý gần nhất,ROE Trailling,16.36,16.68,16.88,16.0
ROA bình quân 4 quý gần nhất,ROA Trailling,9.11,9.21,9.2,8.54
Tăng trưởng  doanh thu thuần,Net revenue,28.45,23.74,37.84,206.59
Tăng trưởng  lợi nhuận gộp,Gross profit,21.48,17.51,35.83,244.8
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-1.25,7.75,31.69,242.89
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,3.64,9.42,32.1,249.99
Tăng trưởng tổng tài sản,Total assets,6.84,5.12,1.98,4.52
Tăng trưởng nợ dài hạn,Long-term liabilities,15.33,5.91,-1.8,6.03
Tăng trưởng nợ phải trả,Liabilities,2.31,-1.56,-6.85,-0.62
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.69,10.88,10.74,9.04
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.12,0.14,0.15,0.15
Tỷ số thanh toán nhanh,Quick ratio,1.9,1.97,1.78,1.87
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.4,1.42,1.31,1.35
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,3.03,3.09,2.72,2.87
Khả năng thanh toán lãi vay,Interest coverage,20.23,20.31,35.61,43.85
